transaction_id,change_type,quantity_change,inventory_id,action_time
TX00044741,adjustment,-6,INV0338621,2024-05-21 00:00:00
TX00063741,adjustment,-9,INV0106962,2024-05-21 00:00:00
TX00046993,adjustment,-15,INV0167907,2024-05-21 00:00:00
TX00031265,adjustment,-15,INV0096070,2024-05-21 00:00:00
TX00068559,adjustment,-5,INV0116775,2024-05-21 00:00:00
TX00049541,adjustment,-3,INV0016924,2024-05-21 00:00:00
TX00054913,adjustment,-12,INV0205001,2024-05-21 00:00:00
TX00046999,adjustment,-6,INV0229007,2024-05-21 00:00:00
TX00031189,adjustment,-2,INV0316712,2024-05-21 00:00:00
TX00068094,adjustment,-10,INV0024577,2024-05-21 00:00:00
TX00031151,adjustment,-11,INV0157379,2024-05-21 00:00:00
TX00068092,adjustment,-15,INV0161153,2024-05-21 00:00:00
TX00043965,adjustment,-10,INV0032835,2024-05-21 00:00:00
TX00067425,adjustment,-15,INV0320354,2024-05-21 00:00:00
TX00024430,adjustment,-10,INV0167968,2024-05-21 00:00:00
TX00015985,adjustment,-11,INV0195555,2024-05-21 00:00:00
TX00069641,adjustment,-5,INV0377210,2024-05-21 00:00:00
TX00068091,adjustment,-10,INV0047047,2024-05-21 00:00:00
TX00029927,adjustment,-17,INV0314148,2024-05-21 00:00:00
TX00068401,adjustment,-19,INV0250120,2024-05-21 00:00:00
TX00068990,adjustment,-8,INV0127586,2024-05-21 00:00:00
TX00026186,adjustment,-9,INV0088473,2024-05-21 00:00:00
TX00027731,adjustment,-14,INV0021881,2024-05-21 00:00:00
TX00026178,adjustment,-14,INV0279482,2024-05-21 00:00:00
TX00034601,adjustment,-3,INV0091849,2024-05-21 00:00:00
TX00054893,adjustment,-8,INV0071813,2024-05-21 00:00:00
TX00038933,adjustment,-17,INV0186876,2024-05-21 00:00:00
TX00061633,adjustment,-3,INV0064331,2024-05-21 00:00:00
TX00069635,adjustment,-3,INV0142661,2024-05-21 00:00:00
TX00068403,adjustment,-18,INV0078358,2024-05-21 00:00:00
TX00007336,adjustment,-18,INV0187648,2024-05-21 00:00:00
TX00038953,adjustment,-13,INV0143113,2024-05-21 00:00:00
TX00027209,adjustment,-2,INV0103263,2024-05-21 00:00:00
TX00063744,adjustment,-15,INV0181007,2024-05-21 00:00:00
TX00069624,adjustment,-20,INV0312164,2024-05-21 00:00:00
TX00019797,adjustment,-4,INV0328835,2024-05-21 00:00:00
TX00029828,adjustment,-10,INV0095603,2024-05-21 00:00:00
TX00049578,adjustment,-5,INV0082035,2024-05-21 00:00:00
TX00034696,adjustment,-17,INV0263761,2024-05-21 00:00:00
TX00057705,adjustment,-8,INV0018310,2024-05-21 00:00:00
TX00038701,adjustment,-16,INV0293009,2024-05-21 00:00:00
TX00016099,adjustment,-18,INV0099086,2024-05-21 00:00:00
TX00031347,adjustment,-9,INV0101747,2024-05-21 00:00:00
TX00033992,adjustment,-5,INV0292285,2024-05-21 00:00:00
TX00021653,adjustment,-1,INV0170397,2024-05-21 00:00:00
TX00034051,adjustment,-18,INV0018818,2024-05-21 00:00:00
TX00068224,adjustment,-1,INV0087314,2024-05-21 00:00:00
TX00044827,adjustment,-7,INV0066834,2024-05-21 00:00:00
TX00061379,adjustment,-11,INV0211556,2024-05-21 00:00:00
TX00019757,adjustment,-13,INV0177590,2024-05-21 00:00:00
TX00000892,adjustment,-2,INV0194578,2024-05-21 00:00:00
TX00034001,adjustment,-5,INV0120996,2024-05-21 00:00:00
TX00022512,adjustment,-17,INV0315798,2024-05-21 00:00:00
TX00040462,adjustment,-13,INV0218953,2024-05-21 00:00:00
TX00049607,adjustment,-5,INV0218578,2024-05-21 00:00:00
TX00021664,adjustment,-4,INV0316830,2024-05-21 00:00:00
TX00040395,adjustment,-5,INV0133437,2024-05-21 00:00:00
TX00043902,adjustment,-1,INV0087283,2024-05-21 00:00:00
TX00047643,adjustment,-8,INV0325456,2024-05-21 00:00:00
TX00019804,adjustment,-3,INV0027103,2024-05-21 00:00:00
TX00068076,adjustment,-2,INV0112758,2024-05-21 00:00:00
TX00029105,adjustment,-11,INV0316255,2024-05-21 00:00:00
TX00067789,adjustment,-15,INV0243879,2024-05-21 00:00:00
TX00069623,adjustment,-17,INV0007923,2024-05-21 00:00:00
TX00014077,adjustment,-10,INV0107917,2024-05-21 00:00:00
TX00028992,adjustment,-8,INV0148898,2024-05-21 00:00:00
TX00029899,adjustment,-10,INV0231558,2024-05-21 00:00:00
TX00048771,adjustment,-16,INV0013020,2024-05-21 00:00:00
TX00029861,adjustment,-8,INV0273346,2024-05-21 00:00:00
TX00016050,adjustment,-1,INV0369705,2024-05-21 00:00:00
TX00069625,adjustment,-19,INV0008544,2024-05-21 00:00:00
TX00016052,adjustment,-5,INV0214551,2024-05-21 00:00:00
TX00007491,adjustment,-2,INV0230536,2024-05-21 00:00:00
TX00007501,adjustment,-19,INV0020232,2024-05-21 00:00:00
TX00068794,adjustment,-2,INV0114137,2024-05-21 00:00:00
TX00031335,adjustment,-13,INV0328630,2024-05-21 00:00:00
TX00026081,adjustment,-20,INV0280277,2024-05-21 00:00:00
TX00038743,adjustment,-7,INV0222049,2024-05-21 00:00:00
TX00028891,adjustment,-20,INV0167048,2024-05-21 00:00:00
TX00033988,adjustment,-16,INV0068611,2024-05-21 00:00:00
TX00027781,adjustment,-14,INV0222667,2024-05-21 00:00:00
TX00044799,adjustment,-5,INV0015243,2024-05-21 00:00:00
TX00061452,adjustment,-8,INV0330757,2024-05-21 00:00:00
TX00049530,adjustment,-1,INV0025625,2024-05-21 00:00:00
TX00007231,adjustment,-7,INV0341033,2024-05-21 00:00:00
TX00044652,adjustment,-14,INV0033484,2024-05-21 00:00:00
TX00057563,adjustment,-12,INV0107013,2024-05-21 00:00:00
TX00048911,adjustment,-9,INV0131558,2024-05-21 00:00:00
TX00027603,adjustment,-8,INV0270428,2024-05-21 00:00:00
TX00033670,adjustment,-17,INV0232418,2024-05-21 00:00:00
TX00024387,adjustment,-10,INV0243524,2024-05-21 00:00:00
TX00044559,adjustment,-18,INV0236470,2024-05-21 00:00:00
TX00061996,adjustment,-10,INV0159335,2024-05-21 00:00:00
TX00030267,adjustment,-4,INV0036391,2024-05-21 00:00:00
TX00056957,adjustment,-15,INV0085650,2024-05-21 00:00:00
TX00053667,adjustment,-12,INV0371643,2024-05-21 00:00:00
TX00031083,adjustment,-11,INV0152253,2024-05-21 00:00:00
TX00051467,adjustment,-3,INV0044265,2024-05-21 00:00:00
TX00021512,adjustment,-12,INV0226914,2024-05-21 00:00:00
TX00020252,adjustment,-5,INV0342487,2024-05-21 00:00:00
TX00044581,adjustment,-9,INV0318592,2024-05-21 00:00:00
TX00069747,adjustment,-20,INV0027039,2024-05-21 00:00:00
TX00005089,adjustment,-10,INV0212188,2024-05-21 00:00:00
TX00054732,adjustment,-15,INV0030791,2024-05-21 00:00:00
TX00050143,adjustment,-18,INV0338905,2024-05-21 00:00:00
TX00026358,adjustment,-15,INV0353943,2024-05-21 00:00:00
TX00015791,adjustment,-14,INV0032173,2024-05-21 00:00:00
TX00047522,adjustment,-6,INV0010110,2024-05-21 00:00:00
TX00062033,adjustment,-11,INV0049749,2024-05-21 00:00:00
TX00031066,adjustment,-8,INV0098268,2024-05-21 00:00:00
TX00047052,adjustment,-18,INV0055594,2024-05-21 00:00:00
TX00068587,adjustment,-12,INV0106966,2024-05-21 00:00:00
TX00052695,adjustment,-20,INV0384731,2024-05-21 00:00:00
TX00039294,adjustment,-14,INV0194716,2024-05-21 00:00:00
TX00034453,adjustment,-14,INV0027882,2024-05-21 00:00:00
TX00054627,adjustment,-1,INV0152419,2024-05-21 00:00:00
TX00051430,adjustment,-10,INV0259746,2024-05-21 00:00:00
TX00068393,adjustment,-4,INV0128839,2024-05-21 00:00:00
TX00020410,adjustment,-13,INV0197403,2024-05-21 00:00:00
TX00053697,adjustment,-15,INV0172976,2024-05-21 00:00:00
TX00030421,adjustment,-2,INV0382261,2024-05-21 00:00:00
TX00068792,adjustment,-7,INV0311968,2024-05-21 00:00:00
TX00034470,adjustment,-7,INV0279417,2024-05-21 00:00:00
TX00030415,adjustment,-16,INV0116402,2024-05-21 00:00:00
TX00031041,adjustment,-16,INV0240205,2024-05-21 00:00:00
TX00051034,adjustment,-14,INV0117247,2024-05-21 00:00:00
TX00050840,adjustment,-19,INV0211126,2024-05-21 00:00:00
TX00057546,adjustment,-13,INV0376448,2024-05-21 00:00:00
TX00062077,adjustment,-7,INV0047449,2024-05-21 00:00:00
TX00062075,adjustment,-13,INV0094959,2024-05-21 00:00:00
TX00049493,adjustment,-11,INV0229739,2024-05-21 00:00:00
TX00039218,adjustment,-5,INV0015044,2024-05-21 00:00:00
TX00054673,adjustment,-19,INV0285891,2024-05-21 00:00:00
TX00027290,adjustment,-11,INV0105435,2024-05-21 00:00:00
TX00026344,adjustment,-11,INV0045671,2024-05-21 00:00:00
TX00068981,adjustment,-15,INV0175546,2024-05-21 00:00:00
TX00049507,adjustment,-6,INV0196628,2024-05-21 00:00:00
TX00043930,adjustment,-2,INV0009886,2024-05-21 00:00:00
TX00007049,adjustment,-16,INV0331256,2024-05-21 00:00:00
TX00005011,adjustment,-11,INV0341312,2024-05-21 00:00:00
TX00047023,adjustment,-3,INV0249053,2024-05-21 00:00:00
TX00054784,adjustment,-11,INV0165600,2024-05-21 00:00:00
TX00053651,adjustment,-5,INV0196173,2024-05-21 00:00:00
TX00020153,adjustment,-3,INV0122882,2024-05-21 00:00:00
TX00056936,adjustment,-7,INV0384299,2024-05-21 00:00:00
TX00048865,adjustment,-6,INV0143434,2024-05-21 00:00:00
TX00068572,adjustment,-3,INV0000396,2024-05-21 00:00:00
TX00057178,adjustment,-9,INV0013767,2024-05-21 00:00:00
TX00024044,adjustment,-3,INV0348242,2024-05-21 00:00:00
TX00014185,adjustment,-14,INV0237684,2024-05-21 00:00:00
TX00027625,adjustment,-11,INV0373527,2024-05-21 00:00:00
TX00027638,adjustment,-1,INV0119198,2024-05-21 00:00:00
TX00034580,adjustment,-9,INV0035514,2024-05-21 00:00:00
TX00034582,adjustment,-16,INV0059098,2024-05-21 00:00:00
TX00068102,adjustment,-11,INV0372661,2024-05-21 00:00:00
TX00033543,adjustment,-10,INV0104582,2024-05-21 00:00:00
TX00034092,adjustment,-17,INV0289790,2024-05-21 00:00:00
TX00049977,adjustment,-10,INV0013212,2024-05-21 00:00:00
TX00068109,adjustment,-7,INV0314724,2024-05-21 00:00:00
TX00069750,adjustment,-3,INV0032884,2024-05-21 00:00:00
TX00026306,adjustment,-10,INV0326698,2024-05-21 00:00:00
TX00049360,adjustment,-2,INV0078333,2024-05-21 00:00:00
TX00047027,adjustment,-14,INV0195401,2024-05-21 00:00:00
TX00040312,adjustment,-14,INV0210097,2024-05-21 00:00:00
TX00031112,adjustment,-3,INV0121638,2024-05-21 00:00:00
TX00015252,adjustment,-18,INV0310985,2024-05-21 00:00:00
TX00051479,adjustment,-14,INV0331298,2024-05-21 00:00:00
TX00021521,adjustment,-9,INV0040742,2024-05-21 00:00:00
TX00039104,adjustment,-7,INV0209064,2024-05-21 00:00:00
TX00020173,adjustment,-17,INV0226996,2024-05-21 00:00:00
TX00048883,adjustment,-2,INV0256040,2024-05-21 00:00:00
TX00051038,adjustment,-20,INV0048504,2024-05-21 00:00:00
TX00044617,adjustment,-6,INV0303830,2024-05-21 00:00:00
TX00068110,adjustment,-9,INV0013016,2024-05-21 00:00:00
TX00069749,adjustment,-1,INV0381645,2024-05-21 00:00:00
TX00048873,adjustment,-5,INV0003786,2024-05-21 00:00:00
TX00068872,adjustment,-15,INV0265527,2024-05-21 00:00:00
TX00005070,adjustment,-7,INV0260369,2024-05-21 00:00:00
TX00068643,adjustment,-18,INV0316181,2024-05-21 00:00:00
TX00044616,adjustment,-20,INV0311797,2024-05-21 00:00:00
TX00043390,adjustment,-7,INV0381048,2024-05-22 00:00:00
TX00023490,adjustment,-7,INV0300958,2024-05-22 00:00:00
TX00056480,adjustment,-9,INV0216703,2024-05-22 00:00:00
TX00015379,adjustment,-15,INV0333315,2024-05-22 00:00:00
TX00016999,adjustment,-12,INV0355181,2024-05-22 00:00:00
TX00056477,adjustment,-11,INV0362395,2024-05-22 00:00:00
TX00056455,adjustment,-11,INV0170180,2024-05-22 00:00:00
TX00032995,adjustment,-9,INV0273315,2024-05-22 00:00:00
TX00069237,adjustment,-2,INV0210035,2024-05-22 00:00:00
TX00015218,adjustment,-17,INV0356479,2024-05-22 00:00:00
TX00024072,adjustment,-15,INV0272533,2024-05-22 00:00:00
TX00016987,adjustment,-16,INV0209983,2024-05-22 00:00:00
TX00015197,adjustment,-3,INV0026943,2024-05-22 00:00:00
TX00057161,adjustment,-10,INV0326603,2024-05-22 00:00:00
TX00052777,adjustment,-13,INV0320671,2024-05-22 00:00:00
TX00016927,adjustment,-9,INV0210314,2024-05-22 00:00:00
TX00017011,adjustment,-20,INV0057478,2024-05-22 00:00:00
TX00041586,adjustment,-3,INV0180427,2024-05-22 00:00:00
TX00050025,adjustment,-1,INV0222418,2024-05-22 00:00:00
TX00033284,adjustment,-5,INV0015994,2024-05-22 00:00:00
TX00067850,adjustment,-14,INV0039129,2024-05-22 00:00:00
TX00068793,adjustment,-8,INV0020271,2024-05-22 00:00:00
TX00047740,adjustment,-18,INV0230758,2024-05-22 00:00:00
TX00033282,adjustment,-11,INV0200071,2024-05-22 00:00:00
TX00003232,adjustment,-9,INV0100754,2024-05-22 00:00:00
TX00003230,adjustment,-16,INV0302423,2024-05-22 00:00:00
TX00052931,adjustment,-13,INV0000125,2024-05-22 00:00:00
TX00065297,adjustment,-10,INV0135524,2024-05-22 00:00:00
TX00023837,adjustment,-18,INV0228958,2024-05-22 00:00:00
TX00056941,adjustment,-14,INV0230938,2024-05-22 00:00:00
TX00041566,adjustment,-7,INV0086404,2024-05-22 00:00:00
TX00067853,adjustment,-2,INV0033116,2024-05-22 00:00:00
TX00065230,adjustment,-6,INV0296888,2024-05-22 00:00:00
TX00033584,adjustment,-15,INV0217907,2024-05-22 00:00:00
TX00033248,adjustment,-13,INV0332191,2024-05-22 00:00:00
TX00033247,adjustment,-7,INV0023502,2024-05-22 00:00:00
TX00015788,adjustment,-12,INV0050130,2024-05-22 00:00:00
TX00042936,adjustment,-3,INV0199416,2024-05-22 00:00:00
TX00069907,adjustment,-14,INV0221933,2024-05-22 00:00:00
TX00033700,adjustment,-5,INV0169233,2024-05-22 00:00:00
TX00056872,adjustment,-6,INV0145151,2024-05-22 00:00:00
TX00056727,adjustment,-5,INV0356378,2024-05-22 00:00:00
TX00003281,adjustment,-13,INV0310497,2024-05-22 00:00:00
TX00067832,adjustment,-19,INV0238943,2024-05-22 00:00:00
TX00047663,adjustment,-7,INV0377828,2024-05-22 00:00:00
TX00069844,adjustment,-3,INV0050944,2024-05-22 00:00:00
TX00033394,adjustment,-3,INV0279983,2024-05-22 00:00:00
TX00033378,adjustment,-13,INV0339213,2024-05-22 00:00:00
TX00068798,adjustment,-19,INV0155889,2024-05-22 00:00:00
TX00067834,adjustment,-7,INV0026962,2024-05-22 00:00:00
TX00016189,adjustment,-9,INV0011211,2024-05-22 00:00:00
TX00029146,adjustment,-13,INV0381094,2024-05-22 00:00:00
TX00065253,adjustment,-10,INV0239663,2024-05-22 00:00:00
TX00029147,adjustment,-13,INV0026996,2024-05-22 00:00:00
TX00023814,adjustment,-4,INV0369799,2024-05-22 00:00:00
TX00016037,adjustment,-7,INV0279422,2024-05-22 00:00:00
TX00042943,adjustment,-3,INV0009173,2024-05-22 00:00:00
TX00069186,adjustment,-18,INV0294106,2024-05-22 00:00:00
TX00041532,adjustment,-6,INV0020897,2024-05-22 00:00:00
TX00069169,adjustment,-8,INV0260676,2024-05-22 00:00:00
TX00016012,adjustment,-15,INV0328632,2024-05-22 00:00:00
TX00023726,adjustment,-7,INV0120288,2024-05-22 00:00:00
TX00023935,adjustment,-11,INV0168592,2024-05-22 00:00:00
TX00047777,adjustment,-6,INV0025689,2024-05-22 00:00:00
TX00068806,adjustment,-11,INV0226153,2024-05-22 00:00:00
TX00041598,adjustment,-17,INV0335400,2024-05-22 00:00:00
TX00016780,adjustment,-11,INV0084334,2024-05-22 00:00:00
TX00016781,adjustment,-6,INV0088340,2024-05-22 00:00:00
TX00033811,adjustment,-15,INV0039175,2024-05-22 00:00:00
TX00065195,adjustment,-15,INV0297249,2024-05-22 00:00:00
TX00057055,adjustment,-8,INV0188152,2024-05-22 00:00:00
TX00033828,adjustment,-20,INV0009119,2024-05-22 00:00:00
TX00023576,adjustment,-13,INV0321857,2024-05-22 00:00:00
TX00016810,adjustment,-19,INV0010208,2024-05-22 00:00:00
TX00047851,adjustment,-11,INV0119148,2024-05-22 00:00:00
TX00068355,adjustment,-5,INV0302795,2024-05-22 00:00:00
TX00057066,adjustment,-18,INV0037217,2024-05-22 00:00:00
TX00067880,adjustment,-7,INV0027119,2024-05-22 00:00:00
TX00015498,adjustment,-5,INV0306570,2024-05-22 00:00:00
TX00033037,adjustment,-13,INV0350476,2024-05-22 00:00:00
TX00047864,adjustment,-9,INV0260640,2024-05-22 00:00:00
TX00069233,adjustment,-17,INV0145923,2024-05-22 00:00:00
TX00069236,adjustment,-3,INV0032924,2024-05-22 00:00:00
TX00042259,adjustment,-1,INV0332568,2024-05-22 00:00:00
TX00069904,adjustment,-2,INV0348930,2024-05-22 00:00:00
TX00056569,adjustment,-2,INV0145332,2024-05-22 00:00:00
TX00056577,adjustment,-3,INV0189397,2024-05-22 00:00:00
TX00067865,adjustment,-11,INV0157901,2024-05-22 00:00:00
TX00033747,adjustment,-10,INV0050089,2024-05-22 00:00:00
TX00033759,adjustment,-18,INV0265288,2024-05-22 00:00:00
TX00068382,adjustment,-15,INV0019173,2024-05-22 00:00:00
TX00068383,adjustment,-11,INV0363685,2024-05-22 00:00:00
TX00068807,adjustment,-4,INV0032124,2024-05-22 00:00:00
TX00047786,adjustment,-4,INV0065032,2024-05-22 00:00:00
TX00056623,adjustment,-13,INV0115437,2024-05-22 00:00:00
TX00065321,adjustment,-9,INV0010290,2024-05-22 00:00:00
TX00016596,adjustment,-19,INV0070770,2024-05-22 00:00:00
TX00067885,adjustment,-7,INV0190868,2024-05-22 00:00:00
TX00023643,adjustment,-5,INV0095936,2024-05-22 00:00:00
TX00023952,adjustment,-13,INV0003881,2024-05-22 00:00:00
TX00015638,adjustment,-17,INV0111335,2024-05-22 00:00:00
TX00029241,adjustment,-19,INV0030692,2024-05-22 00:00:00
TX00016692,adjustment,-13,INV0031478,2024-05-22 00:00:00
TX00029062,adjustment,-15,INV0335226,2024-05-22 00:00:00
TX00015617,adjustment,-4,INV0075416,2024-05-22 00:00:00
TX00041450,adjustment,-11,INV0065594,2024-05-22 00:00:00
TX00057031,adjustment,-18,INV0021727,2024-05-22 00:00:00
TX00056593,adjustment,-5,INV0120874,2024-05-22 00:00:00
TX00069157,adjustment,-16,INV0063605,2024-05-22 00:00:00
TX00056386,adjustment,-4,INV0094458,2024-05-22 00:00:00
TX00018767,adjustment,-19,INV0070843,2024-05-22 00:00:00
TX00032940,adjustment,-17,INV0106460,2024-05-22 00:00:00
TX00020216,adjustment,-3,INV0201014,2024-05-22 00:00:00
TX00020209,adjustment,-12,INV0016616,2024-05-22 00:00:00
TX00020200,adjustment,-14,INV0259840,2024-05-22 00:00:00
TX00020177,adjustment,-19,INV0076672,2024-05-22 00:00:00
TX00068108,adjustment,-20,INV0037641,2024-05-22 00:00:00
TX00068986,adjustment,-17,INV0108864,2024-05-22 00:00:00
TX00066176,adjustment,-9,INV0054422,2024-05-22 00:00:00
TX00020108,adjustment,-16,INV0351411,2024-05-22 00:00:00
TX00020103,adjustment,-8,INV0158654,2024-05-22 00:00:00
TX00031122,adjustment,-4,INV0233914,2024-05-22 00:00:00
TX00020078,adjustment,-17,INV0159884,2024-05-22 00:00:00
TX00020068,adjustment,-14,INV0258963,2024-05-22 00:00:00
TX00053635,adjustment,-1,INV0316851,2024-05-22 00:00:00
TX00069874,adjustment,-7,INV0336447,2024-05-22 00:00:00
TX00020004,adjustment,-9,INV0250659,2024-05-22 00:00:00
TX00022307,adjustment,-10,INV0101088,2024-05-22 00:00:00
TX00043024,adjustment,-13,INV0107422,2024-05-22 00:00:00
TX00041897,adjustment,-10,INV0271741,2024-05-22 00:00:00
TX00031085,adjustment,-6,INV0051086,2024-05-22 00:00:00
TX00020423,adjustment,-3,INV0275349,2024-05-22 00:00:00
TX00054624,adjustment,-9,INV0252369,2024-05-22 00:00:00
TX00031002,adjustment,-6,INV0081867,2024-05-22 00:00:00
TX00041927,adjustment,-14,INV0317208,2024-05-22 00:00:00
TX00068880,adjustment,-12,INV0375841,2024-05-22 00:00:00
TX00020385,adjustment,-10,INV0106030,2024-05-22 00:00:00
TX00031046,adjustment,-16,INV0020099,2024-05-22 00:00:00
TX00068087,adjustment,-20,INV0085913,2024-05-22 00:00:00
TX00054672,adjustment,-12,INV0204131,2024-05-22 00:00:00
TX00054692,adjustment,-1,INV0358342,2024-05-22 00:00:00
TX00000494,adjustment,-8,INV0001552,2024-05-22 00:00:00
TX00022281,adjustment,-15,INV0164734,2024-05-22 00:00:00
TX00020275,adjustment,-19,INV0276371,2024-05-22 00:00:00
TX00068116,adjustment,-15,INV0066539,2024-05-22 00:00:00
TX00043132,adjustment,-9,INV0242989,2024-05-22 00:00:00
TX00020268,adjustment,-16,INV0027606,2024-05-22 00:00:00
TX00048918,adjustment,-13,INV0184919,2024-05-22 00:00:00
TX00068085,adjustment,-3,INV0042048,2024-05-22 00:00:00
TX00068084,adjustment,-18,INV0022249,2024-05-22 00:00:00
TX00068081,adjustment,-10,INV0004519,2024-05-22 00:00:00
TX00069017,adjustment,-18,INV0321271,2024-05-22 00:00:00
TX00068279,adjustment,-2,INV0298862,2024-05-22 00:00:00
TX00019694,adjustment,-8,INV0239990,2024-05-22 00:00:00
TX00019690,adjustment,-6,INV0285613,2024-05-22 00:00:00
TX00029754,adjustment,-12,INV0260628,2024-05-22 00:00:00
TX00068282,adjustment,-6,INV0170187,2024-05-22 00:00:00
TX00019621,adjustment,-19,INV0373325,2024-05-22 00:00:00
TX00019753,adjustment,-3,INV0176052,2024-05-22 00:00:00
TX00041791,adjustment,-18,INV0305564,2024-05-22 00:00:00
TX00002250,adjustment,-15,INV0382363,2024-05-22 00:00:00
TX00068287,adjustment,-20,INV0107751,2024-05-22 00:00:00
TX00053491,adjustment,-6,INV0174632,2024-05-22 00:00:00
TX00019570,adjustment,-12,INV0254670,2024-05-22 00:00:00
TX00019566,adjustment,-12,INV0326824,2024-05-22 00:00:00
TX00055130,adjustment,-8,INV0009321,2024-05-22 00:00:00
TX00022639,adjustment,-13,INV0095072,2024-05-22 00:00:00
TX00065746,adjustment,-9,INV0217773,2024-05-22 00:00:00
TX00068134,adjustment,-4,INV0138925,2024-05-22 00:00:00
TX00022509,adjustment,-14,INV0150986,2024-05-22 00:00:00
TX00019787,adjustment,-20,INV0135932,2024-05-22 00:00:00
TX00068998,adjustment,-17,INV0067049,2024-05-22 00:00:00
TX00054936,adjustment,-13,INV0272212,2024-05-22 00:00:00
TX00067055,adjustment,-3,INV0165972,2024-05-22 00:00:00
TX00069870,adjustment,-18,INV0070321,2024-05-22 00:00:00
TX00053604,adjustment,-16,INV0053550,2024-05-22 00:00:00
TX00041821,adjustment,-6,INV0128876,2024-05-22 00:00:00
TX00067093,adjustment,-18,INV0086923,2024-05-22 00:00:00
TX00069867,adjustment,-13,INV0032767,2024-05-22 00:00:00
TX00031277,adjustment,-11,INV0235368,2024-05-22 00:00:00
TX00029831,adjustment,-16,INV0182078,2024-05-22 00:00:00
TX00068073,adjustment,-7,INV0347993,2024-05-22 00:00:00
TX00068072,adjustment,-8,INV0257063,2024-05-22 00:00:00
TX00054997,adjustment,-16,INV0022272,2024-05-22 00:00:00
TX00019799,adjustment,-8,INV0002006,2024-05-22 00:00:00
TX00068070,adjustment,-3,INV0279146,2024-05-22 00:00:00
TX00022451,adjustment,-8,INV0291876,2024-05-22 00:00:00
TX00019831,adjustment,-2,INV0267478,2024-05-22 00:00:00
TX00022203,adjustment,-17,INV0267496,2024-05-22 00:00:00
TX00030038,adjustment,-16,INV0237493,2024-05-22 00:00:00
TX00054606,adjustment,-17,INV0251792,2024-05-22 00:00:00
TX00021736,adjustment,-7,INV0384276,2024-05-22 00:00:00
TX00066094,adjustment,-15,INV0191725,2024-05-22 00:00:00
TX00068204,adjustment,-11,INV0053448,2024-05-22 00:00:00
TX00021375,adjustment,-3,INV0141874,2024-05-22 00:00:00
TX00053919,adjustment,-13,INV0384698,2024-05-22 00:00:00
TX00049234,adjustment,-17,INV0200114,2024-05-22 00:00:00
TX00030519,adjustment,-19,INV0290116,2024-05-22 00:00:00
TX00021450,adjustment,-13,INV0382146,2024-05-22 00:00:00
TX00021792,adjustment,-1,INV0030115,2024-05-22 00:00:00
TX00021795,adjustment,-4,INV0090381,2024-05-22 00:00:00
TX00042085,adjustment,-17,INV0010879,2024-05-22 00:00:00
TX00054193,adjustment,-13,INV0317846,2024-05-22 00:00:00
TX00068228,adjustment,-8,INV0118039,2024-05-22 00:00:00
TX00030234,adjustment,-13,INV0161074,2024-05-22 00:00:00
TX00068229,adjustment,-6,INV0211422,2024-05-22 00:00:00
TX00041981,adjustment,-6,INV0234676,2024-05-22 00:00:00
TX00054186,adjustment,-7,INV0006379,2024-05-22 00:00:00
TX00068230,adjustment,-14,INV0064438,2024-05-22 00:00:00
TX00021455,adjustment,-8,INV0348985,2024-05-22 00:00:00
TX00068210,adjustment,-1,INV0133642,2024-05-22 00:00:00
TX00068222,adjustment,-11,INV0326169,2024-05-22 00:00:00
TX00030306,adjustment,-13,INV0026095,2024-05-22 00:00:00
TX00030273,adjustment,-2,INV0382528,2024-05-22 00:00:00
TX00030328,adjustment,-13,INV0330562,2024-05-22 00:00:00
TX00049315,adjustment,-3,INV0379606,2024-05-22 00:00:00
TX00021720,adjustment,-6,INV0147671,2024-05-22 00:00:00
TX00002389,adjustment,-2,INV0216067,2024-05-22 00:00:00
TX00021466,adjustment,-15,INV0165224,2024-05-22 00:00:00
TX00068913,adjustment,-19,INV0010101,2024-05-22 00:00:00
TX00068914,adjustment,-20,INV0118110,2024-05-22 00:00:00
TX00001288,adjustment,-16,INV0091847,2024-05-22 00:00:00
TX00030271,adjustment,-11,INV0212674,2024-05-22 00:00:00
TX00030392,adjustment,-7,INV0120689,2024-05-22 00:00:00
TX00042038,adjustment,-17,INV0022732,2024-05-22 00:00:00
TX00021576,adjustment,-12,INV0175455,2024-05-22 00:00:00
TX00053938,adjustment,-13,INV0008545,2024-05-22 00:00:00
TX00030343,adjustment,-10,INV0102694,2024-05-22 00:00:00
TX00068296,adjustment,-2,INV0296790,2024-05-22 00:00:00
TX00054223,adjustment,-17,INV0042731,2024-05-22 00:00:00
TX00054261,adjustment,-20,INV0200289,2024-05-22 00:00:00
TX00022065,adjustment,-1,INV0333715,2024-05-22 00:00:00
TX00030884,adjustment,-16,INV0248948,2024-05-22 00:00:00
TX00022102,adjustment,-13,INV0381834,2024-05-22 00:00:00
TX00030896,adjustment,-6,INV0227830,2024-05-22 00:00:00
TX00020628,adjustment,-3,INV0034400,2024-05-22 00:00:00
TX00049012,adjustment,-1,INV0249283,2024-05-22 00:00:00
TX00049000,adjustment,-5,INV0301542,2024-05-22 00:00:00
TX00020856,adjustment,-11,INV0361796,2024-05-22 00:00:00
TX00020585,adjustment,-9,INV0000869,2024-05-22 00:00:00
TX00048982,adjustment,-2,INV0010734,2024-05-22 00:00:00
TX00048978,adjustment,-11,INV0347754,2024-05-22 00:00:00
TX00048976,adjustment,-7,INV0355939,2024-05-22 00:00:00
