product_id,category_id
P0302394,CAT0107
P0302406,CAT0018
P0302406,CAT0107
P0302419,CAT0018
P0302419,CAT0107
P0302423,CAT0018
P0302423,CAT0107
P0302424,CAT0018
P0302424,CAT0107
P0302430,CAT0018
P0302430,CAT0107
P0302445,CAT0018
P0302445,CAT0107
P0302446,CAT0018
P0302446,CAT0107
P0302448,CAT0018
P0302448,CAT0107
P0302449,CAT0018
P0302449,CAT0107
P0302455,CAT0018
P0302455,CAT0107
P0302458,CAT0018
P0302458,CAT0107
P0302479,CAT0018
P0302479,CAT0107
P0302480,CAT0018
P0302480,CAT0107
P0302481,CAT0018
P0302481,CAT0107
P0302485,CAT0018
P0302485,CAT0107
P0302503,CAT0018
P0302503,CAT0107
P0302511,CAT0018
P0302511,CAT0107
P0302524,CAT0018
P0302524,CAT0107
P0302553,CAT0018
P0302553,CAT0107
P0302558,CAT0018
P0302558,CAT0107
P0302559,CAT0018
P0302559,CAT0107
P0302564,CAT0018
P0302564,CAT0107
P0302574,CAT0018
P0302574,CAT0107
P0302580,CAT0018
P0302580,CAT0107
P0302586,CAT0018
P0302586,CAT0107
P0302598,CAT0018
P0302598,CAT0107
P0302599,CAT0018
P0302599,CAT0107
P0302604,CAT0018
P0302604,CAT0107
P0302610,CAT0018
P0302610,CAT0107
P0302612,CAT0018
P0302612,CAT0107
P0302614,CAT0018
P0302614,CAT0107
P0302619,CAT0018
P0302619,CAT0107
P0302633,CAT0018
P0302633,CAT0107
P0302640,CAT0018
P0302640,CAT0107
P0302661,CAT0018
P0302661,CAT0107
P0302665,CAT0018
P0302665,CAT0107
P0302684,CAT0018
P0302684,CAT0107
P0302689,CAT0018
P0302689,CAT0107
P0302696,CAT0018
P0302696,CAT0107
P0302700,CAT0018
P0302700,CAT0107
P0302709,CAT0018
P0302709,CAT0107
P0302710,CAT0018
P0302710,CAT0107
P0302747,CAT0018
P0302747,CAT0107
P0302757,CAT0018
P0302757,CAT0107
P0302765,CAT0018
P0302765,CAT0107
P0302772,CAT0018
P0302772,CAT0107
P0302783,CAT0018
P0302783,CAT0107
P0302795,CAT0018
P0302795,CAT0107
P0302806,CAT0018
P0302806,CAT0107
P0302817,CAT0018
P0302817,CAT0107
P0302832,CAT0018
P0302832,CAT0107
P0302842,CAT0018
P0302842,CAT0107
P0302856,CAT0018
P0302856,CAT0107
P0302857,CAT0018
P0302857,CAT0107
P0302865,CAT0018
P0302865,CAT0107
P0302874,CAT0018
P0302874,CAT0107
P0302911,CAT0018
P0302911,CAT0107
P0302914,CAT0018
P0302914,CAT0107
P0302919,CAT0018
P0302919,CAT0107
P0302922,CAT0018
P0302922,CAT0107
P0302931,CAT0018
P0302931,CAT0107
P0302935,CAT0018
P0302935,CAT0107
P0302938,CAT0018
P0302938,CAT0107
P0302953,CAT0018
P0302953,CAT0107
P0302961,CAT0018
P0302961,CAT0107
P0302969,CAT0018
P0302969,CAT0107
P0302972,CAT0018
P0302972,CAT0107
P0302973,CAT0018
P0302973,CAT0107
P0302976,CAT0018
P0302976,CAT0107
P0302998,CAT0018
P0302998,CAT0107
P0303008,CAT0018
P0303008,CAT0107
P0303014,CAT0018
P0303014,CAT0107
P0303015,CAT0018
P0303015,CAT0107
P0303018,CAT0018
P0303018,CAT0107
P0303030,CAT0018
P0303030,CAT0107
P0303034,CAT0018
P0303034,CAT0107
P0303038,CAT0018
P0303038,CAT0107
P0303044,CAT0018
P0303044,CAT0107
P0303056,CAT0018
P0303056,CAT0107
P0303064,CAT0018
P0303064,CAT0107
P0303069,CAT0018
P0303069,CAT0107
P0303075,CAT0018
P0303075,CAT0107
P0303083,CAT0018
P0303083,CAT0107
P0303091,CAT0018
P0303091,CAT0107
P0303112,CAT0018
P0303112,CAT0107
P0303116,CAT0018
P0303116,CAT0107
P0303121,CAT0018
P0303121,CAT0107
P0303132,CAT0018
P0303132,CAT0107
P0303142,CAT0018
P0303142,CAT0107
P0303160,CAT0018
P0303160,CAT0107
P0303166,CAT0018
P0303166,CAT0107
P0303172,CAT0018
P0303172,CAT0107
P0303192,CAT0018
P0303192,CAT0107
P0303196,CAT0018
P0303196,CAT0107
P0303202,CAT0018
P0303202,CAT0107
P0303212,CAT0018
P0303212,CAT0107
P0303221,CAT0018
P0303221,CAT0107
P0303227,CAT0018
P0303227,CAT0107
P0303244,CAT0018
P0303244,CAT0107
P0303262,CAT0018
P0303262,CAT0107
P0303275,CAT0018
P0303275,CAT0107
P0303280,CAT0018
P0303280,CAT0107
P0303283,CAT0018
P0303283,CAT0107
P0303307,CAT0018
P0303307,CAT0107
P0303315,CAT0018
P0303315,CAT0107
P0303322,CAT0018
P0303322,CAT0107
P0303326,CAT0018
P0303326,CAT0107
P0303336,CAT0018
P0303336,CAT0107
P0303350,CAT0018
P0303350,CAT0107
P0303360,CAT0018
P0303360,CAT0107
P0303365,CAT0018
P0303365,CAT0107
P0303375,CAT0018
P0303375,CAT0107
P0303377,CAT0018
P0303377,CAT0107
P0303380,CAT0018
P0303380,CAT0107
P0303385,CAT0018
P0303385,CAT0107
P0303387,CAT0018
P0303387,CAT0107
P0303388,CAT0018
P0303388,CAT0107
P0303393,CAT0018
P0303393,CAT0107
P0303399,CAT0018
P0303399,CAT0107
P0303411,CAT0018
P0303411,CAT0107
P0303414,CAT0018
P0303414,CAT0107
P0303432,CAT0018
P0303432,CAT0107
P0303438,CAT0018
P0303438,CAT0107
P0303440,CAT0018
P0303440,CAT0107
P0303445,CAT0018
P0303445,CAT0107
P0303465,CAT0018
P0303465,CAT0107
P0303478,CAT0018
P0303478,CAT0107
P0303479,CAT0018
P0303479,CAT0107
P0303485,CAT0018
P0303485,CAT0107
P0303508,CAT0018
P0303508,CAT0107
P0303524,CAT0018
P0303524,CAT0107
P0303547,CAT0018
P0303547,CAT0107
P0303563,CAT0018
P0303563,CAT0107
P0303574,CAT0018
P0303574,CAT0107
P0303586,CAT0018
P0303586,CAT0107
P0303598,CAT0018
P0303598,CAT0107
P0303604,CAT0018
P0303604,CAT0107
P0303612,CAT0018
P0303612,CAT0107
P0303628,CAT0018
P0303628,CAT0107
P0303642,CAT0018
P0303642,CAT0107
P0303655,CAT0018
P0303655,CAT0107
P0303663,CAT0018
P0303663,CAT0107
P0303674,CAT0018
P0303674,CAT0107
P0303702,CAT0018
P0303702,CAT0107
P0303718,CAT0018
P0303718,CAT0107
P0303719,CAT0018
P0303719,CAT0107
P0303739,CAT0018
P0303739,CAT0107
P0303760,CAT0018
P0303760,CAT0107
P0303762,CAT0018
P0303762,CAT0107
P0303763,CAT0018
P0303763,CAT0107
P0303769,CAT0018
P0303769,CAT0107
P0303771,CAT0018
P0303771,CAT0107
P0303776,CAT0018
P0303776,CAT0107
P0303784,CAT0018
P0303784,CAT0107
P0303789,CAT0018
P0303789,CAT0107
P0303802,CAT0018
P0303802,CAT0107
P0303812,CAT0018
P0303812,CAT0107
P0303830,CAT0018
P0303830,CAT0107
P0303831,CAT0018
P0303831,CAT0107
P0303839,CAT0018
P0303839,CAT0107
P0303843,CAT0018
P0303843,CAT0107
P0303855,CAT0013
P0303855,CAT0108
P0303867,CAT0013
P0303867,CAT0108
P0303868,CAT0013
P0303868,CAT0108
P0303877,CAT0013
P0303877,CAT0108
P0303905,CAT0013
P0303905,CAT0108
P0303909,CAT0013
P0303909,CAT0108
P0303913,CAT0013
P0303913,CAT0108
P0303945,CAT0013
P0303945,CAT0108
P0303970,CAT0013
P0303970,CAT0108
P0303978,CAT0013
P0303978,CAT0108
P0303987,CAT0013
P0303987,CAT0108
P0304015,CAT0013
P0304015,CAT0108
P0304027,CAT0013
P0304027,CAT0108
P0304029,CAT0013
P0304029,CAT0108
P0304035,CAT0013
P0304035,CAT0108
P0304052,CAT0013
P0304052,CAT0108
P0304057,CAT0013
P0304057,CAT0108
P0304071,CAT0013
P0304071,CAT0108
P0304074,CAT0013
P0304074,CAT0108
P0304075,CAT0013
P0304075,CAT0108
P0304076,CAT0013
P0304076,CAT0108
P0304083,CAT0013
P0304083,CAT0108
P0304084,CAT0013
P0304084,CAT0108
P0304096,CAT0013
P0304096,CAT0108
P0304097,CAT0013
P0304097,CAT0108
P0304101,CAT0013
P0304101,CAT0108
P0304107,CAT0013
P0304107,CAT0108
P0304127,CAT0013
P0304127,CAT0108
P0304142,CAT0013
P0304142,CAT0108
P0304143,CAT0013
P0304143,CAT0108
P0304152,CAT0013
P0304152,CAT0108
P0304156,CAT0013
P0304156,CAT0108
P0304194,CAT0013
P0304194,CAT0108
P0304198,CAT0013
P0304198,CAT0108
P0304219,CAT0013
P0304219,CAT0108
P0304220,CAT0013
P0304220,CAT0108
P0304221,CAT0013
P0304221,CAT0108
P0304228,CAT0013
P0304228,CAT0108
P0304230,CAT0013
P0304230,CAT0108
P0304237,CAT0013
P0304237,CAT0108
P0304246,CAT0013
P0304246,CAT0108
P0304248,CAT0013
P0304248,CAT0108
P0304250,CAT0013
P0304250,CAT0108
P0304252,CAT0013
P0304252,CAT0108
P0304256,CAT0013
P0304256,CAT0108
P0304266,CAT0013
P0304266,CAT0108
P0304271,CAT0013
P0304271,CAT0108
P0304283,CAT0013
P0304283,CAT0108
P0304291,CAT0013
P0304291,CAT0108
P0304306,CAT0013
P0304306,CAT0108
P0304321,CAT0013
P0304321,CAT0108
P0304324,CAT0013
P0304324,CAT0108
P0304332,CAT0013
P0304332,CAT0108
P0304338,CAT0013
P0304338,CAT0108
P0304363,CAT0013
P0304363,CAT0108
P0304371,CAT0013
P0304371,CAT0108
P0304384,CAT0013
P0304384,CAT0108
P0304411,CAT0013
P0304411,CAT0108
P0304414,CAT0013
P0304414,CAT0108
P0304428,CAT0013
P0304428,CAT0108
P0304434,CAT0013
P0304434,CAT0108
P0304442,CAT0013
P0304442,CAT0108
P0304448,CAT0013
P0304448,CAT0108
P0304451,CAT0013
P0304451,CAT0108
P0304453,CAT0013
P0304453,CAT0108
P0304471,CAT0013
P0304471,CAT0108
P0304479,CAT0013
P0304479,CAT0108
P0304481,CAT0013
P0304481,CAT0108
P0304484,CAT0013
P0304484,CAT0108
P0304486,CAT0013
P0304486,CAT0108
P0304501,CAT0013
P0304501,CAT0108
P0304530,CAT0013
P0304530,CAT0108
P0304531,CAT0013
P0304531,CAT0108
P0304538,CAT0013
P0304538,CAT0108
P0304552,CAT0013
P0304552,CAT0108
P0304557,CAT0013
P0304557,CAT0108
P0304558,CAT0013
P0304558,CAT0108
P0304577,CAT0013
P0304577,CAT0108
P0304580,CAT0013
P0304580,CAT0108
P0304582,CAT0013
P0304582,CAT0108
P0304593,CAT0013
P0304593,CAT0108
P0304601,CAT0013
P0304601,CAT0108
P0304604,CAT0013
P0304604,CAT0108
P0304606,CAT0013
P0304606,CAT0108
P0304611,CAT0013
P0304611,CAT0108
P0304623,CAT0013
P0304623,CAT0108
P0304626,CAT0013
P0304626,CAT0108
P0304630,CAT0013
P0304630,CAT0108
P0304639,CAT0013
P0304639,CAT0108
P0304642,CAT0013
P0304642,CAT0108
P0304661,CAT0013
P0304661,CAT0108
P0304663,CAT0013
P0304663,CAT0108
P0304666,CAT0013
P0304666,CAT0108
P0304670,CAT0013
P0304670,CAT0108
P0304671,CAT0013
P0304671,CAT0108
P0304678,CAT0013
P0304678,CAT0108
P0304679,CAT0013
P0304679,CAT0108
P0304684,CAT0013
P0304684,CAT0108
P0304698,CAT0013
P0304698,CAT0108
P0304700,CAT0013
P0304700,CAT0108
P0304708,CAT0013
P0304708,CAT0108
P0304710,CAT0013
P0304710,CAT0108
P0304711,CAT0013
P0304711,CAT0108
P0304728,CAT0013
P0304728,CAT0108
P0304730,CAT0013
P0304730,CAT0108
P0304732,CAT0013
P0304732,CAT0108
P0304737,CAT0013
P0304737,CAT0108
P0304755,CAT0013
P0304755,CAT0108
P0304762,CAT0013
P0304762,CAT0108
P0304764,CAT0013
P0304764,CAT0108
P0304769,CAT0013
P0304769,CAT0108
P0304774,CAT0013
P0304774,CAT0108
P0304775,CAT0013
P0304775,CAT0108
P0304787,CAT0013
P0304787,CAT0108
P0304793,CAT0013
P0304793,CAT0108
P0304796,CAT0013
P0304796,CAT0108
P0304797,CAT0013
P0304797,CAT0108
P0304799,CAT0013
P0304799,CAT0108
P0304808,CAT0013
P0304808,CAT0108
P0304819,CAT0013
P0304819,CAT0108
P0304828,CAT0013
P0304828,CAT0108
P0304831,CAT0013
P0304831,CAT0108
P0304833,CAT0013
P0304833,CAT0108
P0304837,CAT0013
P0304837,CAT0108
P0304842,CAT0013
P0304842,CAT0108
P0304869,CAT0013
P0304869,CAT0108
P0304876,CAT0013
P0304876,CAT0108
P0304877,CAT0013
P0304877,CAT0108
P0304893,CAT0013
P0304893,CAT0108
P0304903,CAT0013
P0304903,CAT0108
P0304905,CAT0013
P0304905,CAT0108
P0304910,CAT0013
P0304910,CAT0108
P0304915,CAT0013
P0304915,CAT0108
P0304948,CAT0013
P0304948,CAT0108
P0304961,CAT0013
P0304961,CAT0108
P0304965,CAT0013
P0304965,CAT0108
P0304969,CAT0013
P0304969,CAT0108
P0304970,CAT0013
P0304970,CAT0108
P0304971,CAT0013
P0304971,CAT0108
P0304978,CAT0013
P0304978,CAT0108
P0304981,CAT0013
P0304981,CAT0108
P0304987,CAT0013
P0304987,CAT0108
P0304990,CAT0013
P0304990,CAT0108
P0304999,CAT0013
P0304999,CAT0108
P0305001,CAT0013
P0305001,CAT0108
P0305003,CAT0013
P0305003,CAT0108
P0305004,CAT0013
P0305004,CAT0108
P0305008,CAT0013
P0305008,CAT0108
P0305013,CAT0013
P0305013,CAT0108
P0305027,CAT0013
P0305027,CAT0108
P0305033,CAT0013
P0305033,CAT0108
P0305054,CAT0013
P0305054,CAT0108
P0305066,CAT0013
P0305066,CAT0108
P0305068,CAT0013
P0305068,CAT0108
P0305070,CAT0013
P0305070,CAT0108
P0305077,CAT0013
P0305077,CAT0108
P0305086,CAT0013
P0305086,CAT0108
P0305091,CAT0013
P0305091,CAT0108
P0305093,CAT0013
P0305093,CAT0108
P0305098,CAT0013
P0305098,CAT0108
P0305109,CAT0013
P0305109,CAT0108
P0305111,CAT0013
P0305111,CAT0108
P0305128,CAT0013
P0305128,CAT0108
P0305130,CAT0013
P0305130,CAT0108
P0305132,CAT0013
P0305132,CAT0108
P0305135,CAT0013
P0305135,CAT0108
P0305149,CAT0013
P0305149,CAT0108
P0305166,CAT0013
P0305166,CAT0108
P0305170,CAT0013
P0305170,CAT0108
P0305171,CAT0013
P0305171,CAT0108
P0305185,CAT0013
P0305185,CAT0108
P0305195,CAT0013
P0305195,CAT0108
P0305208,CAT0013
P0305208,CAT0108
P0305209,CAT0013
P0305209,CAT0108
P0305216,CAT0013
P0305216,CAT0108
P0305225,CAT0013
P0305225,CAT0108
P0305226,CAT0013
P0305226,CAT0108
P0305227,CAT0013
P0305227,CAT0108
P0305241,CAT0013
P0305241,CAT0108
P0305251,CAT0013
P0305251,CAT0108
P0305252,CAT0013
P0305252,CAT0108
P0305265,CAT0013
P0305265,CAT0108
P0305296,CAT0013
P0305296,CAT0108
P0305343,CAT0013
P0305343,CAT0108
P0305351,CAT0013
P0305351,CAT0108
P0305358,CAT0013
P0305358,CAT0108
P0305392,CAT0013
P0305392,CAT0108
P0305396,CAT0013
P0305396,CAT0108
P0305403,CAT0013
P0305403,CAT0108
P0305423,CAT0013
P0305423,CAT0108
P0305425,CAT0013
P0305425,CAT0108
P0305427,CAT0013
P0305427,CAT0108
P0305432,CAT0013
P0305432,CAT0108
P0305457,CAT0013
P0305457,CAT0108
P0305464,CAT0013
P0305464,CAT0108
P0305467,CAT0005
P0305467,CAT0109
P0305469,CAT0005
P0305469,CAT0109
P0305472,CAT0005
P0305472,CAT0109
P0305481,CAT0005
P0305481,CAT0109
P0305486,CAT0005
P0305486,CAT0109
P0305488,CAT0005
P0305488,CAT0109
P0305524,CAT0005
P0305524,CAT0109
P0305528,CAT0005
P0305528,CAT0109
P0305535,CAT0005
P0305535,CAT0109
P0305541,CAT0005
P0305541,CAT0109
P0305542,CAT0005
P0305542,CAT0109
P0305559,CAT0005
P0305559,CAT0109
P0305564,CAT0005
P0305564,CAT0109
P0305568,CAT0005
P0305568,CAT0109
P0305572,CAT0005
P0305572,CAT0109
P0305580,CAT0005
P0305580,CAT0109
P0305585,CAT0005
P0305585,CAT0109
P0305608,CAT0005
P0305608,CAT0109
P0305611,CAT0005
P0305611,CAT0109
P0305623,CAT0005
P0305623,CAT0109
P0305637,CAT0005
P0305637,CAT0109
P0305647,CAT0005
P0305647,CAT0109
P0305649,CAT0005
P0305649,CAT0109
P0305671,CAT0005
P0305671,CAT0109
P0305679,CAT0005
P0305679,CAT0109
P0305682,CAT0005
P0305682,CAT0109
P0305683,CAT0005
P0305683,CAT0109
P0305684,CAT0005
P0305684,CAT0109
P0305699,CAT0005
P0305699,CAT0109
P0305710,CAT0005
P0305710,CAT0109
P0305714,CAT0005
P0305714,CAT0109
P0305716,CAT0005
P0305716,CAT0109
P0305721,CAT0005
P0305721,CAT0109
P0305727,CAT0005
P0305727,CAT0109
P0305739,CAT0005
P0305739,CAT0109
P0305742,CAT0005
P0305742,CAT0109
P0305756,CAT0005
P0305756,CAT0109
P0305772,CAT0005
P0305772,CAT0109
P0305776,CAT0005
P0305776,CAT0109
P0305795,CAT0005
P0305795,CAT0109
P0305796,CAT0005
P0305796,CAT0109
P0305802,CAT0005
P0305802,CAT0109
P0305806,CAT0005
P0305806,CAT0109
P0305808,CAT0005
P0305808,CAT0109
P0305813,CAT0005
P0305813,CAT0109
P0305817,CAT0005
P0305817,CAT0109
P0305820,CAT0005
P0305820,CAT0109
P0305823,CAT0005
P0305823,CAT0109
P0305839,CAT0005
P0305839,CAT0109
P0305848,CAT0005
P0305848,CAT0109
P0305849,CAT0005
P0305849,CAT0109
P0305850,CAT0005
P0305850,CAT0109
P0305854,CAT0005
P0305854,CAT0109
P0305860,CAT0005
P0305860,CAT0109
P0305871,CAT0005
P0305871,CAT0109
P0305873,CAT0005
P0305873,CAT0109
P0305878,CAT0005
P0305878,CAT0109
P0305882,CAT0005
P0305882,CAT0109
P0305888,CAT0005
P0305888,CAT0109
P0305917,CAT0005
P0305917,CAT0109
P0305925,CAT0005
P0305925,CAT0109
P0305938,CAT0005
P0305938,CAT0109
P0305948,CAT0005
P0305948,CAT0109
P0305953,CAT0005
P0305953,CAT0109
P0305955,CAT0005
P0305955,CAT0109
P0305956,CAT0005
P0305956,CAT0109
P0305980,CAT0005
P0305980,CAT0109
P0305992,CAT0005
P0305992,CAT0109
P0305997,CAT0005
P0305997,CAT0109
P0306002,CAT0005
P0306002,CAT0109
P0306011,CAT0005
P0306011,CAT0109
P0306012,CAT0005
P0306012,CAT0109
P0306017,CAT0005
P0306017,CAT0109
P0306018,CAT0005
P0306018,CAT0109
P0306024,CAT0005
P0306024,CAT0109
P0306041,CAT0005
P0306041,CAT0109
P0306044,CAT0005
P0306044,CAT0109
P0306054,CAT0005
P0306054,CAT0109
P0306059,CAT0005
P0306059,CAT0109
P0306062,CAT0005
P0306062,CAT0109
P0306086,CAT0005
P0306086,CAT0109
P0306102,CAT0005
P0306102,CAT0109
P0306114,CAT0005
P0306114,CAT0109
P0306116,CAT0005
P0306116,CAT0109
P0306118,CAT0005
P0306118,CAT0109
P0306136,CAT0005
P0306136,CAT0109
P0306142,CAT0005
P0306142,CAT0109
P0306157,CAT0005
P0306157,CAT0109
P0306159,CAT0005
P0306159,CAT0109
P0306163,CAT0005
P0306163,CAT0109
P0306166,CAT0005
P0306166,CAT0109
P0306177,CAT0005
P0306177,CAT0109
P0306180,CAT0005
P0306180,CAT0109
P0306186,CAT0005
P0306186,CAT0109
P0306194,CAT0005
P0306194,CAT0109
P0306204,CAT0005
P0306204,CAT0109
P0306214,CAT0005
P0306214,CAT0109
P0306235,CAT0005
P0306235,CAT0109
P0306247,CAT0005
P0306247,CAT0109
P0306257,CAT0005
P0306257,CAT0109
P0306263,CAT0005
P0306263,CAT0109
P0306268,CAT0005
P0306268,CAT0109
P0306269,CAT0005
P0306269,CAT0109
P0306283,CAT0005
P0306283,CAT0109
P0306296,CAT0005
P0306296,CAT0109
P0306316,CAT0005
P0306316,CAT0109
P0306324,CAT0005
P0306324,CAT0109
P0306329,CAT0005
P0306329,CAT0109
P0306332,CAT0005
P0306332,CAT0109
P0306354,CAT0005
P0306354,CAT0109
P0306388,CAT0005
P0306388,CAT0109
P0306401,CAT0005
P0306401,CAT0109
P0306403,CAT0005
P0306403,CAT0109
P0306422,CAT0005
P0306422,CAT0109
P0306444,CAT0005
P0306444,CAT0109
P0306452,CAT0005
P0306452,CAT0109
P0306454,CAT0005
P0306454,CAT0109
P0306471,CAT0005
P0306471,CAT0109
P0306477,CAT0003
P0306477,CAT0110
P0306478,CAT0003
P0306478,CAT0110
P0306491,CAT0003
P0306491,CAT0110
P0306492,CAT0003
P0306492,CAT0110
P0306501,CAT0003
P0306501,CAT0110
P0306513,CAT0003
P0306513,CAT0110
P0306521,CAT0003
P0306521,CAT0110
P0306522,CAT0003
P0306522,CAT0110
P0306525,CAT0003
P0306525,CAT0110
P0306529,CAT0003
P0306529,CAT0110
P0306534,CAT0003
P0306534,CAT0110
P0306538,CAT0003
P0306538,CAT0110
P0306545,CAT0003
P0306545,CAT0110
P0306549,CAT0003
P0306549,CAT0110
P0306555,CAT0003
P0306555,CAT0110
P0306560,CAT0003
P0306560,CAT0110
P0306565,CAT0003
P0306565,CAT0110
P0306570,CAT0003
P0306570,CAT0110
P0306587,CAT0003
P0306587,CAT0110
P0306601,CAT0003
P0306601,CAT0110
P0306616,CAT0003
P0306616,CAT0110
P0306620,CAT0003
P0306620,CAT0110
P0306639,CAT0003
P0306639,CAT0110
P0306640,CAT0003
P0306640,CAT0110
P0306656,CAT0003
P0306656,CAT0110
P0306662,CAT0003
P0306662,CAT0110
P0306663,CAT0003
P0306663,CAT0110
P0306677,CAT0003
P0306677,CAT0110
P0306692,CAT0003
P0306692,CAT0110
P0306698,CAT0003
P0306698,CAT0110
P0306706,CAT0003
P0306706,CAT0110
P0306725,CAT0003
P0306725,CAT0110
P0306754,CAT0003
P0306754,CAT0110
P0306764,CAT0003
P0306764,CAT0110
P0306766,CAT0003
P0306766,CAT0110
P0306785,CAT0003
P0306785,CAT0110
P0306797,CAT0003
P0306797,CAT0110
P0306799,CAT0003
P0306799,CAT0110
P0306800,CAT0003
P0306800,CAT0110
P0306803,CAT0003
P0306803,CAT0110
P0306809,CAT0003
P0306809,CAT0110
P0306816,CAT0003
P0306816,CAT0110
P0306820,CAT0003
P0306820,CAT0110
P0306824,CAT0003
P0306824,CAT0110
P0306827,CAT0003
P0306827,CAT0110
P0306836,CAT0003
P0306836,CAT0110
P0306848,CAT0003
P0306848,CAT0110
P0306852,CAT0003
P0306852,CAT0110
P0306855,CAT0003
P0306855,CAT0110
P0306863,CAT0003
P0306863,CAT0110
P0306868,CAT0003
P0306868,CAT0110
P0306880,CAT0003
P0306880,CAT0110
P0306891,CAT0003
P0306891,CAT0110
P0306894,CAT0003
P0306894,CAT0110
P0306902,CAT0003
P0306902,CAT0110
P0306923,CAT0003
P0306923,CAT0110
P0306932,CAT0003
P0306932,CAT0110
P0306939,CAT0003
P0306939,CAT0110
P0306949,CAT0003
P0306949,CAT0110
P0306956,CAT0003
P0306956,CAT0110
P0306959,CAT0003
P0306959,CAT0110
P0306961,CAT0003
P0306961,CAT0110
P0306964,CAT0003
P0306964,CAT0110
P0306965,CAT0003
P0306965,CAT0110
P0306998,CAT0003
P0306998,CAT0110
P0307001,CAT0003
P0307001,CAT0110
P0307005,CAT0003
P0307005,CAT0110
P0307010,CAT0003
P0307010,CAT0110
P0307018,CAT0003
P0307018,CAT0110
P0307026,CAT0003
P0307026,CAT0110
P0307044,CAT0003
P0307044,CAT0110
P0307051,CAT0003
P0307051,CAT0110
P0307054,CAT0003
P0307054,CAT0110
P0307058,CAT0003
P0307058,CAT0110
P0307080,CAT0003
P0307080,CAT0110
P0307091,CAT0003
P0307091,CAT0110
P0307093,CAT0003
P0307093,CAT0110
P0307116,CAT0003
P0307116,CAT0110
P0307124,CAT0003
P0307124,CAT0110
P0307164,CAT0003
P0307164,CAT0110
P0307167,CAT0003
P0307167,CAT0110
P0307169,CAT0003
P0307169,CAT0110
P0307173,CAT0003
P0307173,CAT0110
P0307188,CAT0003
P0307188,CAT0110
P0307191,CAT0003
P0307191,CAT0110
P0307194,CAT0003
P0307194,CAT0110
P0307195,CAT0003
P0307195,CAT0110
P0307202,CAT0003
P0307202,CAT0110
P0307204,CAT0003
P0307204,CAT0110
P0307212,CAT0003
P0307212,CAT0110
P0307216,CAT0003
P0307216,CAT0110
P0307225,CAT0003
P0307225,CAT0110
P0307228,CAT0003
P0307228,CAT0110
P0307236,CAT0003
P0307236,CAT0110
P0307259,CAT0003
P0307259,CAT0110
P0307262,CAT0003
P0307262,CAT0110
P0307275,CAT0003
P0307275,CAT0110
P0307281,CAT0003
P0307281,CAT0110
P0307283,CAT0003
P0307283,CAT0110
P0307286,CAT0003
P0307286,CAT0110
P0307308,CAT0003
P0307308,CAT0110
P0307317,CAT0003
P0307317,CAT0110
P0307318,CAT0003
P0307318,CAT0110
P0307345,CAT0003
P0307345,CAT0110
P0307348,CAT0003
P0307348,CAT0110
P0307351,CAT0003
P0307351,CAT0110
P0307364,CAT0003
P0307364,CAT0110
P0307373,CAT0003
P0307373,CAT0110
P0307380,CAT0003
P0307380,CAT0110
P0307386,CAT0003
P0307386,CAT0110
P0307393,CAT0003
P0307393,CAT0110
P0307394,CAT0003
P0307394,CAT0110
P0307397,CAT0003
P0307397,CAT0110
P0307402,CAT0003
P0307402,CAT0110
P0307411,CAT0003
P0307411,CAT0110
P0307417,CAT0003
P0307417,CAT0110
P0307423,CAT0003
P0307423,CAT0110
P0307428,CAT0003
P0307428,CAT0110
P0307429,CAT0003
P0307429,CAT0110
P0307442,CAT0003
P0307442,CAT0110
P0307443,CAT0003
P0307443,CAT0110
P0307449,CAT0003
P0307449,CAT0110
P0307450,CAT0003
P0307450,CAT0110
P0307455,CAT0003
P0307455,CAT0110
P0307460,CAT0003
P0307460,CAT0110
P0307472,CAT0003
P0307472,CAT0110
P0307483,CAT0003
P0307483,CAT0110
P0307491,CAT0003
P0307491,CAT0110
P0307495,CAT0003
P0307495,CAT0110
P0307497,CAT0003
P0307497,CAT0110
P0307500,CAT0003
P0307500,CAT0110
P0307515,CAT0003
P0307515,CAT0110
P0307527,CAT0003
P0307527,CAT0110
P0307528,CAT0003
P0307528,CAT0110
P0307529,CAT0003
P0307529,CAT0110
P0307535,CAT0003
P0307535,CAT0110
P0307559,CAT0003
P0307559,CAT0110
P0307566,CAT0003
P0307566,CAT0110
P0307569,CAT0003
P0307569,CAT0110
P0307587,CAT0003
P0307587,CAT0110
P0307590,CAT0003
P0307590,CAT0110
P0307594,CAT0003
P0307594,CAT0110
P0307601,CAT0003
P0307601,CAT0110
P0307614,CAT0003
P0307614,CAT0110
P0307625,CAT0003
P0307625,CAT0110
P0307644,CAT0003
P0307644,CAT0110
P0307645,CAT0003
P0307645,CAT0110
P0307658,CAT0003
P0307658,CAT0110
P0307659,CAT0003
P0307659,CAT0110
P0307671,CAT0003
P0307671,CAT0110
P0307676,CAT0003
P0307676,CAT0110
P0307701,CAT0003
P0307701,CAT0110
P0307722,CAT0003
P0307722,CAT0110
P0307741,CAT0003
P0307741,CAT0110
P0307754,CAT0003
P0307754,CAT0110
P0307778,CAT0003
P0307778,CAT0110
P0307780,CAT0003
P0307780,CAT0110
P0307781,CAT0003
P0307781,CAT0110
P0307782,CAT0003
P0307782,CAT0110
P0307787,CAT0003
P0307787,CAT0110
P0307790,CAT0003
P0307790,CAT0110
P0307793,CAT0003
