review_id,purchase_id,rating,comment,status,last_update
RV0005037,PR0007686,5.0,Do yourself a favor and buy this! It is SO good! You can put it on anything. My husband fell in love with it too. Fast shipping!,visible,2024-06-01 20:46:28
RV0005038,PR0007208,4.1,"Liked the pasta and the dish was quick and easy to prepare.  Pleased it wasn't salty tasting, oddly it was a little on the sweet side?  The purpose of this product for me is if I have chicken and I don't have the time, inspiration or other ingredients to make an actual supper.  My main expectation here is the convenience and this definately has that.  I prepared without using a lid on my skillet and just kept it on high with an eye on it.  It was done in minutes.  I think it's a good idea to add your own broccoli because the flakes that it comes with aren't anything too special (as about every person here will agree!  Would be nice with a salad or veggie side dish.  At $0.18/oz I feel your are getting what you pay for here.  My six year old however, said it was too cheesy.  I thought it was fine.  You could either hold back a little on the cheese pouch or feel confident there is enough cheese in there to cover adding your own broccoli or another veggie into the mix.",visible,2024-06-15 22:29:39
RV0005039,PR0007516,4.1,"In an ongoing effort to avoid diet soda during the day, I have turned more and more to liquid and powdered water enhancers.  They are often hit or miss in terms of taste, but I'm pleased to say that Lipton's ""Tea & Honey"" Strawberry Acai is a pretty solid product.  That said, be aware that this sweet drink tastes far more like a strawberry punch than it does tea.<br /><br />Obviously, for marketing purposes, Lipton is playing up the ""all-natural"" use of honey.  A quick glance at the ingredients, however, shows that while there is granulated honey on the list, there's also plain old sugar and, perhaps to add sweetness yet keep the calories down, the artificial sweetener Sucralose.  As a result, this is a very sweet-tasting drink.  It does, however, have a pleasant strawberry taste, and I'm primarily concerned about the taste.  One might argue, however, why a person should avoid diet soda if they are going to use a powdered mix that contains artificial sweeteners.<br /><br />Another marketing ploy I noticed was that the ""5 calories per serving"" is actually two per packet, which cannot be resealed.  Essentially, you are supposed to pour the entire packet into a standard bottle of water and then, I guess, drink half (for a single serving).  I don't know anyone that would actually do this, so Lipton would be better off labeling this as ""10 calories per serving,"" which is far more accurate.  Lastly, the box warns that these drinks need to be shaken at length to dissolve the tea.  That's very true.  It took several minutes of solid shaking to make all those little tea granules disappear.  Don't shake and drink quickly unless you want grit in your mouth!<br /><br />These things aside, I did enjoy this sample and plan to use the entire box -- probably faster than anyone would recommend.  While not addictively delicious, it's more refreshing than bottled water and probably better for me than diet soda.  Give it a try!",visible,2024-06-03 14:55:57
RV0005040,PR0007613,2.1,"Not great texture, they stink like the fish gelatin that they contain, and the flavor is so-so. Also leave a nasty after taste. Won't be purchasing again.",visible,2024-06-02 14:34:08
RV0005041,PR0007617,3.3,"Read the reviews and thought this coffee was 5 stars.  Received the coffee and proceeded to open the package. What wasn't there was any aroma. Had to stick my nose inside the package to even smell if it was coffee. Caramel? Well I proceeded to brew a cup. Smelled like normal 3 star coffee, tasted like plain ole coffee. Nothing special just plain ole coffee.",visible,2024-06-01 15:42:53
RV0005042,PR0007362,5.0,"the title says it all... and the price is pretty great for avocado oil. We use this for kale chips, roasted vegetables..anytinhg with cooking.",visible,2024-06-05 09:24:04
RV0005043,PR0007132,3.6,"This is one of the best toys I have. Everyone enjoys how easy it is to get information, news, music and more. The sound is great even outside. The only reason I did not give a rating of 5 is that the Echo has to be plugged in to operate. I wrongly assumed it was portable. However, I was able to purchase a battery that hooks on to the bottom and now my Echo is portable!",visible,2024-06-08 03:12:59
RV0005044,PR0007661,4.4,"This tea smells like lemon sours! What a great fragrance. This auburn shaded brew tastes lemony with a slight hint of lemon peel bitterness. I imagine it would taste good with some sweetener. Pretty good but not my favorite.<br /><br />Celestial Seasonings gets extra points for their packaging: they utilize 100% natural recycled paperboard in their boxes and they don't package each tea bag individually. Instead they use a system of a waxed paper bag inside the box that stays shut when you fold it. It keeps the bags fresh and utilizes less packaging than individually wrapping each bag. The art they use on each box is beautiful as are the quotes and information they put on every surface.<br /><br />Quote from the box:<br /><br />""The greatest thing in the world is to know how to belong to ourselves."" Montaigne.",visible,2024-06-11 01:12:49
RV0005045,PR0007768,4.8,"The color and flavor is both deep and bright. Really tasty.<br /><br />So far my favorite use is to stir in a little milk, along with some cinnamon, ginger & nutmeg, then pop it in the microwave for a quick and healthy treat. It's also good added to plain yogurt, or in a smoothie. Next, I want to try freezing it in ice cube trays (after adding aforementioned spices- and whatever else strikes my fancy at the time - maybe a dash of coarsely ground black pepper, or vanilla extract?), then putting it in the Vitamix along with agave & lemon, to make a pumpkin sorbet.<br /><br />Would definitely buy this again when it's on sale. No dented cans either.",visible,2024-06-02 21:05:16
RV0005046,PR0007505,3.5,"I came across these drinks by accident and was intrigued by the unique flavors. Blueberry lime was the most pleasing by far. I was actually disappointed because many of the other reviewers seem to taste mint - that I cannot taste. It smells of blueberries and the taste is a tart berry with a finish of lime (rind?). I did find the flavors were unpleasant if I let the drinks get warm/room temperature, but were fine when cold.<br /><br />If you're used to syrupy sodas attuned more to the American palate - I'd probably skip these. But if you can appreciate bitter notes with hints of sweetness, this drink may be a new treat of varying flavor.",visible,2024-06-09 04:39:14
RV0005047,PR0007771,5.0,"Eaten by themselves, Yacon slices are pretty bland. The taste and texture is somewhat akin to dried apples.<br /><br />I mostly use Yacon in the blender, as a raw chocolate smoothie sweetener, supplementing the goji berries, cacao nibs and some frozen fruit, like blueberries, and maybe some kale. It makes a sweet counterpoint to the bitter stuff like the chocolate and the veggies. Yum.<br /><br />Supposedly, there are also a lot of health benefits to Yacon, and is a diabetic-friendly sweetener. And since it bypasses the GI tract and instead gets processed in the colon, Yacon helps balance the gut flora and aids in digestion.",visible,2024-06-15 05:49:32
RV0005048,PR0007566,4.7,"We ordered this after having Tree Top apple juice at Starbucks.  We could not find a place to buy it anywhere at our local stores.  This was exactly the same as Starbucks sells, only in a bottle instead of a juice box.  We were very happy with our purchase!",visible,2024-06-15 14:44:23
RV0005049,PR0007697,2.4,There is too much strong spice. And it is too expensive. I just found the same thing at Vermont Country Store catalogue better tasting half the price.,visible,2024-06-06 03:27:08
RV0005050,PR0007599,4.2,Good batteries and prick is right,visible,2024-06-07 08:11:39
RV0005051,PR0007749,4.8,"Nutiva's chocolate hemp shake is not your average tasting protein shake. It is definitely different and could for many have to be an acquired taste. It is not as sweet as some would guess but is versatile so adding fruit, honey, or another sweetener to it may make it a little more palatable for those who can't tolerate it's straight out of the container flavor. It is not completely water soluble so it does have a slightly grainy texture but that is part of the appeal to me. It has 11 grams of protein, 9 grams of fiber, and having only 90 calories would not make it a good meal replacer but a good compliment to a healthy one or a nice mid meal snack. It is organic which in my opinion doesn't mean a whole lot but the fact that it is GMO free and contains a simple and natural ingredient list appeals to me. I am not a vegetarian and love me some animal flesh but this would be a great addition to any vegan or vegetarian diet as it is an easily digestible protein source. I purchased the chocolate which I had tried a couple years ago (before they switched to the new formula- not sure of the exact changes that were made) it is great and I also purchased the vanilla that I have yet to try. I would definitely say to the newcomers go out and find the single serving packets before you commit to entire container- I love it but it just may not be to your liking.",visible,2024-06-15 16:53:42
RV0005052,PR0007484,5.0,"It tastes EXACTLY like Starbucks' and much cheaper. What I like the most is that I can control how much matcha to put in! It'a tinsy bit sweet, but I find Starbucks' green tea latte to be a bit sweet too. (The sweetness is really similar to Starbucks' green tea latte's sweetness.) I drink this everyday, and this is one of the things I look forward to everyday.",visible,2024-06-05 18:08:21
RV0005053,PR0007698,5.0,Really enjoying the Echo. There are a ton of features that we are still learning so it will be a while before we understand its full capabilities.,visible,2024-06-15 13:13:33
RV0005054,PR0007296,5.0,"There is nothing else I can say about this product except that it is an excellent gadget to have around the house. You want to hear music, have a question about the weather, Trivia, sports, etc. Just ask Alexa.",visible,2024-06-08 16:32:10
RV0005055,PR0007621,4.3,"These funbites are the perfect size for my medium sized dogs. it does take them a little bit of time to chew for it and they really enjoy these. I would suggest not letting them eat this on the carpet as it can get very messy. It also does not make them too gassy like other treats I've tried.<br /><br />I just wish there were more in the package than just 7. Because I have two dogs, one of them is going to be getting one extra funbite.",visible,2024-06-13 05:01:46
RV0005056,PR0007535,5.0,"excellent product, i love it. have to drink it every day! dissolve almost instantly. i recommended this product to everyone.",visible,2024-06-06 23:27:10
RV0005057,PR0007498,3.1,"Doesn't understand some commands or Questions,but good overall",visible,2024-06-14 18:56:19
RV0005058,PR0007790,5.0,"Excellent service and fast delivery.  Luck for me, Amazon is one of the few places that sells the larger package at an economic price.",visible,2024-06-03 23:16:42
RV0005059,PR0007340,5.0,"I had to special order this item once the local Cosco stopped carrying it in stock; and had to order on line.  I have a very tempermental taste and smell wise Labrador named Arial.  She is a big baby of 75 lbs. and sometimes have to spoon feed her to start her on a new product or can of food.  She will immediately grab an offering of these bones; as strange they may appear to us, they pass the sniff test with her.",visible,2024-06-14 23:27:54
RV0005060,PR0007783,5.0,"Next time you are at the grocery store, just check the instructions on the box and you'll see that it's different than the original. The wacky shapes usually use the Spirals recipe too. Notice that regular mac&cheese says 'original recipe' under it. That stuff is junk compared to the Spirals. The people that don't notice the difference don't eat much mac & cheese.<br /><br />If you're deciding which flavor to get, get the spirals. The people who say it doesn't make as much must be talking about volume, because the boxes are all the same by weight, 5.5oz. The spirals just tend to pack more together after they are cooked because they don't have the hollow center. It's the same amount, but it takes up less room on your plate and is way more delicious.",visible,2024-06-12 19:48:53
RV0005061,PR0007750,4.5,"this is the lightest,fluffiest rice i have ever had. although i still prefer jasmine over this",visible,2024-06-01 07:39:54
RV0005062,PR0007797,5.0,I have been wanting to order these for a while.  I am done with the Lansinoh bags as they leak too much and am ready to try something new.  I ordered them today and they are shipping today.  The communication from the company has been awesome as well.  I can't wait to try and will leave a review on the quality of the bags later on here once I receive my first shipment.  I am sure I won't be disappointed.,visible,2024-06-15 01:36:26
RV0005063,PR0007708,4.3,"personnally i think the whole wheat couscous can be a bit heavy at times, but this is still quite good and better for you than non-whole wheat couscous.",visible,2024-06-11 00:27:59
RV0005064,PR0007812,5.0,"I just picked up a couple of cans of this in my local supermarket and had my first one today.  Yesterday I had a Mexican Coke and found THAT a bit too sweet for me--although I think it would make a terrific ice cream soda!  This ginger ale was not quite as sweet, and although it DOES taste a bit different than my old favorite Canada Dry I found the taste refreshing.  I will be trying other flavors, especially Hansen's Cola since one reviewers likened it to a cross between cola and cream soda--YUM!<br /><br />Would definitely recommend!",visible,2024-06-05 21:20:50
RV0005065,PR0007640,4.7,"A truly needful thing...morning, noon and night . LOVE this stuff . Perfection achieved .",visible,2024-06-12 16:59:41
RV0005066,PR0007560,5.0,"we made the tea in individual glass irish coffee cups (some of the flowers had trouble fitting).<br /><br />It turned out really nice, our guests loved it. we each added boiling water two or three times with the same flower and the tea tasted great each time.<br /><br />You really need to make it in a group in a glass teapot or cup or you lose a lot of the effect.",visible,2024-06-08 20:54:21
RV0005067,PR0007673,4.1,I use Alexa daily and love it! Would def recomment,visible,2024-06-15 01:34:24
RV0005068,PR0007679,5.0,"If you like whole wheat pasta, you will love this easy to cook and delicious treat. Because the product swells in water be careful how much you cook at first. It is filling and though it is not an entire meal, it can be a substantial side dish with a few added veggies.",visible,2024-06-09 16:23:54
RV0005069,PR0007576,4.2,"My daughter is totally enjoying her tablet.Recently though, it is not charging correctly. I will come to store to have it looked at.",visible,2024-06-03 20:50:31
RV0005070,PR0007727,5.0,This is the second time I have ordered this soup. It is so good. It will be even better in the winter months on those cold days. Mey husbond and I both enjoy them.,visible,2024-06-06 17:15:50
RV0005071,PR0007615,5.0,"I would love to only feed my baby homemade baby food, but since that isn't an option, due to time constraints, I love using the HappyBaby brand.At least I know it's healthy!",visible,2024-06-08 17:53:26
RV0005072,PR0007760,5.0,"My dog just decided one day she didn't want to eat the expensive premium food I had been feeding her.  I had already been buying Three Dog Bakery treats for her (which she LOVES!!)and so after exhausting every other idea trying to get her to eat her food, I picked up a few of these.  I mixed a little in with her dry food and she scarfed it right down and begged for more!! I decided to switch to their dry food as well and my dog couldn't be happier.  She enjoys her meal time so much more, when before she would actually crawl off and hide.  She is a spoiled little Jack Russell Terrier, but I wouldn't have it any other way.",visible,2024-06-01 04:02:02
RV0005073,PR0007786,2.7,"I enjoyed most of the snack but not the salmon spread.  I love fish.  But this spread was too rich and not salty enough.  And it left a funny taste in my mouth.  Still, the rest of the snack made up for that.  The crackers were nice and tasty; the dry-roasted soybeans are as addictive as you'd expect and the fruit and nut mix was great.  (The nut and fruit mix does have peanuts so if you're allergic you should know that.) And the chocolate candy was fantastic.  So everything except the salmon was great so maybe the other products in that line are better.<br /><br />The only other thing I'd add is that this is definitely a snack and not a meal.  So, all told, I am not sure it's worth it for the kind of price they're asking.",visible,2024-06-11 01:24:00
RV0005074,PR0007769,5.0,Our son is serving with the Army in Iraq and we order this candy on a regular basis as this is his favorite snack.,visible,2024-06-04 17:49:05
RV0005075,PR0007098,4.7,It was a gift for my wife and she said it is a 5 stars one.,visible,2024-06-06 13:54:15
RV0005076,PR0007636,4.4,"Usually I buy bricks of batteries from Fry's Electronics, but I had an Amazon gift card, so I figured I would give them a shot and they make my devices work!",visible,2024-06-09 06:09:35
RV0005077,PR0007787,5.0,I needed to replace my Kindle fire that was damaged. It works great .,visible,2024-06-12 09:13:31
RV0005078,PR0007569,4.2,"I first tried this product, Taco Bell Bold & Creamy Jalape&ntilde;o Sauce, in a 10-inch tortilla wrap rolled with baby swiss cheese and extra-thin slices of roast beef.  I thought it added fine notes of flavors, and I would use it again for this exact purpose.  I like most of the flavors and textures this sauce brings.<br /><br />PROBLEM<br /><br />But I don't detect much jalape&ntilde;o flavor, which is one of my favorites, and which is why I chose this to begin with.<br /><br />===== Which is why I subtract ONE STAR.<br /><br />SOLUTION<br /><br />Using the nearest blade, I simply chopped up a few slices from a jar of jalape&ntilde;os (using the <a href=""http://www.amazon.com/gp/product/B00093090Y"">Victorinox 47547 10-1/4-Inch Wavy Bread Knife, Black Fibrox Handle</a>), dumped them and a little bit of the jar's juice into the bottle, and gave it a pretty sincere shaking.  Voila.<br /><br />I ordered this product rather than some similar one for a secondary purpose, which is to make the following point, which I insist you not only read carefully but also find interesting.<br /><br />As you know, the word jalape&ntilde;os is properly pronounced as follows:<br /><br />hall aah PAY nyos.  But I have heard it pronounced, and you might too, as follows:<br /><br />jal uh PEE nuhz.<br /><br />This is a remarkably poor pronunciation, and I think it might set some sort of record for the greatest density of mistakes.<br /><br />1.  It's h, not j.<br />2.  It's all, not Al.<br />3.  It's aah, not uh.<br />4.  It's pay, not pee.<br />5.  It's ny, not n.<br />6.  It's os, not us.<br />7.  And it's os, not ohz.<br /><br />That's nearly 2 mistakes per syllable, or one every 1.3 letters in only 9 letters.  Can you think of a word that is more severely mispronounced?<br /><br />===== For this I subtract TWO MORE STARS from the product.<br /><br />Although it is not my choice as a substitute for picante sauce on a taco or pretty much any Mexican food, that's just my personal preference.  It does make a striking salad dressing, and it can be used as a base for a dipping sauce for tortillo chips or the like.  And I like a little mixed into mashed potatoes or a topping for a baked potato, but again that's just me.<br /><br />I tried other applications just for this Amazon review, and here are the results.<br /><br />-- Drizzled onto a pumpkin pie<br /><br />This turned out to be just awful.  The flavors of a well-made pumpkin pie are not only not enhanced by the addition of this sauce on top of it, they are positively worsened, especially when compared to the use of a substance such as, say, whipped cream.  If you are thinking of duplicating this test just to make sure I'm not merely making this up, I recommend that you drizzle the sauce onto the top of a single slice and not the whole entire pumpkin pie as I did, just in case you get the same result and wish you hadn't.<br /><br />-- As a substitute for vermouth in a classic straight-up gin martini<br /><br />This result also was ghastly.  Whoever perfected the first classic martini did a good thing for the dlrow of people who like the classic martini, or the fourth one, as the case may be in your time zone.  Whoever thought of using Taco Bell Bold & Creamy Jalape&ntilde;o Sauce instead of vermouth made, in my opinion, a grievous mistake.  Another griebous mistake is to make a whole batch of martinish this way instead of just one.  Live and learn, though, right?<br /><br />-- Sunblock<br /><br />This is a closer call, so let me list the pros and the cons.  The best argument in favor of using this sauce as a substitute for any of the regular, purpose-made sunblock lotions that are approved by The United States FDA and are available in many convenient stores is that it does work in the sense that whereever you have it slathered on thick enough, it will surely reduce the harmful effects of the sun's ultraviolet-range radiation on your skin, I would think, to some extent or other.  I am not inclined to test the exact SPF value of this sauce under the many exact various circumstances such as Hawaii unless YUM Brands wants to fund the research!<br /><br />As a sunblock Taco Bell Bold & Creamy Jalape&ntilde;o Sauce does suffer from a number of problems.  One is that it slides off of pretty much any part of you that isn't bowl-shaped or at least flat and horizontal in your particular bodily configuration when it's applied.  For example, if you're lying supine you can pop open the top, which is handily hinged, and squeeze out some of this particular sauce (I have the eight-ounce size) into your navel and have a fair chance it will provide some degree or other of protection to the skin thereunder, assuming you have an innie.<br /><br />Another drawback is that no one -- at least no one I asked over a period of dozens of hours spread out over several weeks at various pools and beaches this summer -- seems to want to help you apply this exact sauce to your back.<br /><br />A third con to this optional sunblock use is that in the hot sun this sauce reeks out a noisome aroma within a three-foot radius that is not only not nearly as pleasant as the reminiscigential smell of suntan lotion, it is decidedly worse than neutral.  In fact, I think I'd rather smell three feet.<br /><br />I don't know about you, but when I balance the pros and the cons I weigh the sunblock cons more heavily.<br /><br />===== So, because of its failure as a substitute for whipped cream and vermouth and sunblock lotion, I subtract YET 1 MORE STAR.<br /><br />SUMMARY<br /><br />If you like a little jalape&ntilde;o flavor in this type of sauce, buy this product.  If you like more, you can add it.",visible,2024-06-07 06:10:58
RV0005079,PR0007817,5.0,"Disregard the old reviews about price.  At 27.29 per case, this is competitive with Sam's and other sellers.  Sam's Club in my town doesn't even sell this formula so this is a no-brainer for me.  Comes to my house like clockwork and I don't have to worry about running to local grocery stores, which are more expensive and are always out of this formula anyway.  Get it.  Just save some for me.  :)",visible,2024-06-12 15:59:35
RV0005080,PR0007593,4.5,"I couldn't live w/out this product.  The only reason I didn't give it 5 stars - is that sometimes i'll get a bag that is a little stale.  It is a portioned bag of 100 calories, so you can eat the entire thing and not worry about over indulging. I recently lost a lot of weight - and this was my snack of choice. I eat at least one bag a day.<br /><br />The amount you get for the price is a bargain - and it tastes great too! I highly recommend it.",visible,2024-06-04 12:58:23
RV0005081,PR0007611,4.4,"The ginger snaps were super tasty, with a strong ginger taste. My kiddos were very happy to have such a great snack for the house.<br /><br />I would definitely purchase this product in the future, especially because they are organic. We love the Newman's Own brand.",visible,2024-06-11 20:33:28
RV0005082,PR0007736,4.8,"I first had these delicious gummies in Germany. They are called Happy Cherries over there but they are the same thing. Anyway, just as good as I remember. 5lbs is a lot though so if you have yet to try them perhaps try a smaller size and then you'll fall in love and order this behemoth. I ended up getting 10lbs to qualify for the free shipping so I guess that's why I feel like I have so much (because I do.) Totally worth it and now I have a hefty supply. It's honestly way too many but I figure I'll eat them all eventually. I was worried about them shipping and arriving stuck together or something but they are fantastic.",visible,2024-06-15 12:30:07
RV0005083,PR0007801,5.0,The Vigo Mexican Rice is a great accompaniment for a Mexican dinner.  We tried it and we loved it.,visible,2024-06-07 16:55:41
RV0005084,PR0007792,4.5,"I bought this because I thought it was made only from US apples but was disappointed that the bottle listed Argentina as a source of the concentrate.  On the bright side, its not China.",visible,2024-06-11 23:07:44
RV0005085,PR0007774,4.4,"This is an inexpensive alternative to a tablet and larger than a phone. The memory is small at 8 GB, but can be expanded with a micro SD card. Plus you are not slowed down by constant Windows 10 downloads.",visible,2024-06-14 09:05:29
RV0005086,PR0007612,1.3,"I just bought the Zebra flavor after sampling at a holiday booth. The sample had chocolate drizzled on each piece.  False representation. The actual bag contains few pieces with chocolate. (less than 10& of pieces have chocolate) It looks and tastes like Crunch 'n Munch or Cracker Jacks.  If you're looking for gourmet popcorn, this is not it.",visible,2024-06-12 11:41:08
RV0005087,PR0006961,5.0,"When you pour wine through Vinturi, really it tests bit different and better. The product is very well designed and aesthetically very nice looking.",visible,2024-06-08 06:58:50
RV0005088,PR0007754,1.0,"I have been trying to use several kind of instant Korean ginseng tea and this one is the worst. It's lacking flavor, insipid, not having or showing good taste like some of the others that I tried before such as instant wild american ginseng tea..For a cup of water, you have to use at least 2 bags of tea to encrease a bit of taste.<br />This product is cheap so no wonder why it is not tasting good as I expect.  It is a waste of money",visible,2024-06-06 15:40:02
RV0005089,PR0007665,2.2,"I would not recommend this product.  It takes a long time to dissolve into the soil, and even then I don't think it does so evenly at all, not enough so to be effective.  I dont like the fact that it has fertilizer in it also, as this will complicate any feeding regimen you're giving your plant already, and will persist in the soil for a while.  Long and short of it is these don't really work.  I would recommend [...]details as a solution over these.  I had soil gnats like a m** f** and if anyone has had the same, they know its not fun, pleasant, or anything similar.  After applying the one linked and watering well, there were one or two stray gnats within two days, and none within a week.",visible,2024-06-14 07:46:27
RV0005090,PR0007751,4.2,"Great product, a much better alternative to the fire stick (which is slightly cheaper). Streams better, less buffer periods, and compatible with all programs I have used on it. Great purchase.",visible,2024-06-13 07:07:14
RV0005091,PR0007685,2.8,"This tea tastes pretty bland - not at all a breakfast tea, unless someone with a cattle prod has already woken you!<br /><br />3 stars for full leaf tea in a nice bag.",visible,2024-06-09 15:06:37
RV0005092,PR0007763,4.1,"Ordered these for my two Chessies. They love them and the price is a third of what local stores wanted. The section between the knots is hollow and contains bits of hide instead of layered rolls of rawhide; the dogs dont mind and consume every part. The bits out and tend to make a mess, thus 4 stars.  I subscribed for bimonthly for both the addition discount and the ease of not having to remember to order more.",visible,2024-06-06 05:26:43
RV0005093,PR0007624,4.3,"My kids and I both love this cereal. It is natural and the company is pretty well trusted for being non-GMO and organic. However, I wish it would get down to less than $3 a box on amazon (how about $2?). I'm not getting a deal here.",visible,2024-06-01 04:41:49
RV0005094,PR0007743,5.0,Excellent product blows away google. It's the way of the future. Try it out,visible,2024-06-10 13:11:22
RV0005095,PR0007795,5.0,GOOD PRODUCT!,visible,2024-06-11 05:58:38
RV0005096,PR0007631,2.3,"I was looking for a true Turkish Apple Tea.  Found this when I searched and hoped even though it said herbal apple tea that some of the Turkish Apple Tea taste would be there since it also said product of Turkey. Neither my husband or I could taste any apple flavor---we even tried using two tea bags per cup.  Can't say it is a bad tea as it may be standard for a herbal tea but just not what I would consider an apple tea. The two star rating was for ""I don't like it"" but this is one of those items where personal taste differs from person to person. IF you are looking for Apple Tea as served in Turkey this is not the one you want.",visible,2024-06-05 17:16:30
RV0005097,PR0007808,5.0,"These little packets are just filled with flavor. The crisp strawberry and banana pieces just melt in your mouth!  Perfect for that afternoon snack when you're feeling tired and sluggish. I keep a box at work for my convenience, but they are easy to pack in lunches. I love that fact that even when strawberries aren't in season, I always have them to snack on. Best part is, no spoilage. They also provide 1/2 cup of your daily fruit requirements.  Try them, you won't be sorry.",visible,2024-06-06 08:42:36
RV0005098,PR0007048,5.0,Love this product. Have been purchasing this product  for the past 2 years from this buyer and it never dissapoints!I mix it up with brown sugar and use it for all my baking!! Not a  strong maple taste if that is what you are looking for but adds just enough maple taste to my baking that makes it  so distinct.  Not currently sold in the UK so i get friends from the US to buy in bulk from amazon and send it down! that's how much i love this product!!,visible,2024-06-03 03:24:36
RV0005099,PR0007596,4.1,"My favorite chocolate mint coffee disappeared from the market, so I tried this coffee for the first time right before Christmas. I served it to a variety of picky coffee drinkers, and everyone gave it a thumbs up, including me. It has a nice blend of mint & chocolate that isn't overwhelming. With other coffees, I sometimes grind enough beans for a couple days and store the ground coffee in a zip lock, but in this case, the coffee is MUCH better if ground fresh every day. It's definitely worth the effort.",visible,2024-06-02 21:33:09
RV0005100,PR0007814,5.0,"In the winter I always cook a homemade soup for one or two meals a week.  My husband and I both cook, and both love good food, rarely purchasing anything that is pre-made or comes as a mix.  Over the past year I have increased my volunteer work to 5-partial days a week, and find that sometimes on my nights to cook I really just want to make something delicious, but easy and fairly quick to make.  I am always the soup maker, and decided to try the Frontier Soups Red Pepper Corn Chowder.  I am so glad I did, this  soup is a real winner!  The soup exceeds my expectations.  I have added just a few additional things, and my husband didn't even know that it wasn't homemade!  In fact he told me, ""This recipe is a keeper.""  The only  change I made in the recipe is that I added a 10 oz. can of drained whole clams, a small baked (or microwave baked ) potato cut into small cubes, and topped each bowl of soup with grated Swiss cheese just before serving.  The recipe says to use cream, and I used  half & half.  This was a great find!  I have now ordered two other styles from Frontier to try.  I hope they are also recipe keepers!",visible,2024-06-06 20:37:05
RV0005101,PR0007703,4.7,"Who doesn't like Hershey's kisses?  I can assure you that everyone does.  I recently served them at a party attended by toddlers through the elderly and everyone enjoyed them.  In fact, the parents had more second and third servings than the kids.<br /><br />The jumbo-sized bag is a better packaging size than many of the jumbo-bagged items sold for Halloween.  Each of these bags is good for approximately 20 kids if they each get a few bars.  The nice part is that if you don't need extra bars then you don't have to open the other two bags so that the other two bags can stay fresher for another occasion.  Some of the jumbo bags sold by other retailers are so large that a lot of the candy ends up going to waste or is eaten during a late-night binge because it goes bad so quickly after being taken out of the original packaging.",visible,2024-06-03 22:16:39
RV0005102,PR0007798,1.1,I ordered the strawberry before.  I loved it.  Ordered the same item again and got a green box with black licorce inside.  I don't want black licorice and do want my strawberry!,visible,2024-06-08 06:37:42
RV0005103,PR0007639,1.1,"they decided to ship both my order in ONE HUGE box of 24 cans instead of 12 green beans in one box, 12 corn in another and i was barely able to get this inside my house.  then every single can of green beans was dented and 3 corns were dented",visible,2024-06-01 02:25:12
RV0005104,PR0007610,5.0,"Cameron's is a great tasting coffee and a great value for the price.  This particular favorite--along with the toasted pecan--is my favorite.  I'm a picky coffee drinker, and I'm impressed by the quality of this coffee.  The smell is intoxicating and the flavor is unmatched.  I often buy several of these 32-ounce bags and keep them in the freezer.  They stay fresh for several months.  Highly recommended.<br /><br />Don't grind it until you're about to use it and toss in a French Press for best results.",visible,2024-06-03 00:39:46
RV0005105,PR0007616,5.0,"I got this tea on impulse, having never tried it nor read these reviews. I'm prone to water retention if I consume too much sodium or get dehydrated, and it shows in my face right away. I didn't get this product for the poo results, but it definitely has some diuretic effect, because I shortly noticed I was urinating more often too, and within two days my facial bloat went down.<br /><br />As other reviewers have said, it can make you cramp a little if you make it too strong or have too much, and you will be using the restroom more. But for short term bloating issues, it really worked for me.",visible,2024-06-02 19:59:38
RV0005106,PR0007590,4.1,"Small and soft enough for a quick reward when training my puppy. It doesn't hurt that she also loves them. They do smell strong but nothing worse than typical dog food, plus the odor keeps her attention. The only downside (if you would call it that) is that they are a little on the ""oily"" side. Just a tad but enough to keep a lingering smell if you don't wash your hands right away, which I would do any way so really is no big deal.",visible,2024-06-11 17:01:43
RV0005107,PR0007704,5.0,My dog loves these and I was very pleased to find them on Amazon at a reasonable price.  The Petsmart here does not carry them so thank you!,visible,2024-06-11 21:09:13
RV0005108,PR0007654,4.0,i had taste tested this when a friend gave a cup to try and really liked the flavor.  i'm not usually too fond of flavored coffees so was skeptical at first but glad i tried it.  interesting flavor but not too strong.,visible,2024-06-09 01:01:09
RV0005109,PR0007879,5.0,"Great quality wholesome nuts, minus peanuts - which aren't really nuts, anyway. Not as many pecans or cashews as there are almonds. but a nice mix. Sticking a handful into your mouth will keep you busy for a while and fill you up. Low on carbs, high on essential fats and protein. Excellent!",visible,2024-06-09 16:22:36
RV0005110,PR0007731,5.0,"These are one of a very few select brands of sardines that I consider top of the line. They are consistent in quality and have a very long shelf life. They do not have a strong ""fishy"" taste like some brands. They are packed nicely in a light olive oil. This is a great high protein meal/snack. I have purchased many different brands of sardines to find the best and we always come back to Roland. It does pay to try more than one kind so you will know that these are the best! We order these through Subscribe & Save so that we always have them on hand.",visible,2024-06-07 11:14:10
RV0005111,PR0007668,5.0,"It has been almost 20 years to enjoy this coffee. It is hard to tell which one is the best coffee because of different taste for everyone, but it is the best coffee to me that I have ever had until now. It is very smooth from the beginning to the end of the last moment. I also like to drink it even if it became cold because it still smooth to drink when I compare with other brands. I also noticed the taste could be different when I make it with different water. E.g. purified water or tab water... I hope that anyone who is insterested in to try different coffee than local store will enjoy it.",visible,2024-06-12 00:25:45
RV0005112,PR0007752,1.4,"Didn't rise, not cooking through, gives horrible stomach ache. I wish we tried small bag first from local grocery store.",visible,2024-06-02 05:43:01
