inventory_id,product_id,quantity,last_update
INV0336647,P0336647,1790,2024-05-05 11:43:01
INV0336648,P0336648,18,2024-04-09 00:00:00
INV0336650,P0336650,42,2024-04-07 00:00:00
INV0336654,P0336654,256,2024-04-09 00:00:00
INV0336664,P0336664,13,2024-04-08 00:00:00
INV0336670,P0336670,10,2024-05-06 01:17:25
INV0336682,P0336682,1863,2024-04-16 16:56:21
INV0336684,P0336684,3813,2024-04-04 00:00:00
INV0336700,P0336700,31,2024-04-05 00:00:00
INV0336709,P0336709,11,2024-04-08 00:00:00
INV0336728,P0336728,449,2024-05-18 00:00:00
INV0336744,P0336744,3786,2024-04-08 00:00:00
INV0336762,P0336762,21,2024-04-08 00:00:00
INV0336771,P0336771,2451,2024-04-06 00:00:00
INV0336773,P0336773,421,2024-04-08 00:00:00
INV0336806,P0336806,6,2024-05-26 00:00:00
INV0336807,P0336807,353,2024-04-10 00:00:00
INV0336808,P0336808,461,2024-04-08 00:00:00
INV0336809,P0336809,40,2024-05-01 20:37:54
INV0336821,P0336821,2069,2024-04-08 00:00:00
INV0336830,P0336830,46,2024-04-02 00:00:00
INV0336864,P0336864,389,2024-04-06 00:00:00
INV0336882,P0336882,3617,2024-05-21 00:00:00
INV0336902,P0336902,495,2024-04-03 00:00:00
INV0336913,P0336913,17,2024-04-26 10:38:56
INV0336919,P0336919,3,2024-05-17 00:00:00
INV0336932,P0336932,168,2024-05-22 00:00:00
INV0336934,P0336934,3243,2024-04-02 00:00:00
INV0336936,P0336936,211,2024-04-03 00:00:00
INV0336942,P0336942,244,2024-04-11 00:00:00
INV0336946,P0336946,39,2024-04-05 00:00:00
INV0336949,P0336949,252,2024-04-03 00:00:00
INV0336965,P0336965,286,2024-04-23 00:45:13
INV0336975,P0336975,0,2024-05-22 00:00:00
INV0336988,P0336988,249,2024-05-18 00:00:00
INV0336992,P0336992,4295,2024-04-02 00:00:00
INV0337003,P0337003,4,2024-04-06 00:00:00
INV0337004,P0337004,192,2024-05-24 00:00:00
INV0337015,P0337015,29,2024-04-06 00:00:00
INV0337017,P0337017,46,2024-04-06 00:00:00
INV0337018,P0337018,29,2024-04-04 00:00:00
INV0337019,P0337019,199,2024-04-26 09:57:04
INV0337027,P0337027,1474,2024-04-04 00:00:00
INV0337029,P0337029,4051,2024-04-10 00:00:00
INV0337057,P0337057,50,2024-04-30 07:54:39
INV0337067,P0337067,35,2024-05-22 00:00:00
INV0337085,P0337085,15,2024-04-01 00:00:00
INV0337091,P0337091,336,2024-04-07 00:00:00
INV0337096,P0337096,0,2024-05-16 00:00:00
INV0337107,P0337107,4504,2024-04-06 00:00:00
INV0337110,P0337110,11,2024-04-08 00:00:00
INV0337115,P0337115,12,2024-04-07 00:00:00
INV0337128,P0337128,37,2024-04-07 00:00:00
INV0337134,P0337134,28,2024-04-10 00:00:00
INV0337137,P0337137,434,2024-04-09 00:00:00
INV0337149,P0337149,166,2024-04-09 00:00:00
INV0337153,P0337153,131,2024-04-11 00:00:00
INV0337164,P0337164,1671,2024-04-21 17:29:47
INV0337166,P0337166,1,2024-04-01 00:00:00
INV0337185,P0337185,206,2024-04-26 01:19:58
INV0337188,P0337188,306,2024-05-02 12:59:03
INV0337266,P0337266,1294,2024-04-04 00:00:00
INV0337270,P0337270,466,2024-05-13 16:42:04
INV0337284,P0337284,159,2024-04-06 00:00:00
INV0337285,P0337285,226,2024-04-03 00:00:00
INV0337294,P0337294,132,2024-05-19 00:00:00
INV0337306,P0337306,2185,2024-04-04 00:00:00
INV0337316,P0337316,4318,2024-05-22 00:00:00
INV0337324,P0337324,377,2024-04-11 00:00:00
INV0337327,P0337327,478,2024-05-26 00:00:00
INV0337351,P0337351,0,2024-05-19 00:00:00
INV0337353,P0337353,394,2024-04-11 00:00:00
INV0337354,P0337354,0,2024-05-23 00:00:00
INV0337359,P0337359,220,2024-05-22 00:00:00
INV0337372,P0337372,274,2024-04-01 00:00:00
INV0337373,P0337373,63,2024-04-05 00:00:00
INV0337382,P0337382,194,2024-04-03 00:00:00
INV0337414,P0337414,36,2024-04-11 00:00:00
INV0337448,P0337448,0,2024-05-21 00:00:00
INV0337454,P0337454,6,2024-04-01 00:00:00
INV0337455,P0337455,88,2024-04-10 00:00:00
INV0337464,P0337464,40,2024-04-10 00:00:00
INV0337472,P0337472,2601,2024-04-06 00:00:00
INV0337475,P0337475,8,2024-05-25 00:00:00
INV0337486,P0337486,1,2024-05-22 00:00:00
INV0337487,P0337487,4410,2024-05-02 22:53:22
INV0337499,P0337499,93,2024-05-25 00:00:00
INV0337503,P0337503,278,2024-05-02 04:14:50
INV0337504,P0337504,312,2024-04-07 00:00:00
INV0337507,P0337507,6,2024-04-05 00:00:00
INV0337516,P0337516,20,2024-04-01 00:00:00
INV0337519,P0337519,16,2024-05-25 00:00:00
INV0337524,P0337524,2262,2024-04-08 00:00:00
INV0337530,P0337530,235,2024-04-06 00:00:00
INV0337541,P0337541,28,2024-04-08 00:00:00
INV0337553,P0337553,35,2024-04-10 00:00:00
INV0337570,P0337570,2758,2024-04-29 10:17:54
INV0337574,P0337574,249,2024-04-01 00:00:00
INV0337582,P0337582,48,2024-05-22 00:00:00
INV0337586,P0337586,171,2024-04-04 00:00:00
INV0337599,P0337599,1725,2024-04-07 00:00:00
INV0337628,P0337628,50,2024-04-03 00:00:00
INV0337653,P0337653,17,2024-04-10 00:00:00
INV0337655,P0337655,148,2024-04-09 00:00:00
INV0337672,P0337672,133,2024-04-05 00:00:00
INV0337683,P0337683,239,2024-04-08 00:00:00
INV0337684,P0337684,85,2024-04-07 00:00:00
INV0337690,P0337690,101,2024-05-08 16:37:27
INV0337754,P0337754,974,2024-04-25 16:43:58
INV0337763,P0337763,235,2024-04-08 00:00:00
INV0337774,P0337774,261,2024-04-09 00:00:00
INV0337791,P0337791,417,2024-05-24 00:00:00
INV0337817,P0337817,266,2024-05-08 08:03:18
INV0337820,P0337820,290,2024-05-18 00:00:00
INV0337826,P0337826,315,2024-04-29 07:33:46
INV0337834,P0337834,274,2024-04-08 00:00:00
INV0337835,P0337835,254,2024-04-02 00:00:00
INV0337859,P0337859,685,2024-05-07 15:40:43
INV0337862,P0337862,443,2024-04-05 00:00:00
INV0337867,P0337867,2,2024-04-01 00:00:00
INV0337882,P0337882,180,2024-04-02 00:00:00
INV0337885,P0337885,24,2024-04-05 00:00:00
INV0337891,P0337891,10,2024-04-04 00:00:00
INV0337896,P0337896,344,2024-04-08 00:00:00
INV0337909,P0337909,272,2024-04-06 00:00:00
INV0337918,P0337918,7,2024-04-02 00:00:00
INV0337929,P0337929,346,2024-04-01 00:00:00
INV0337938,P0337938,368,2024-04-20 00:51:20
INV0337953,P0337953,331,2024-05-21 00:00:00
INV0337957,P0337957,286,2024-04-15 01:53:21
INV0337968,P0337968,420,2024-04-10 00:00:00
INV0337982,P0337982,177,2024-04-04 00:00:00
INV0337986,P0337986,349,2024-05-21 00:00:00
INV0337996,P0337996,474,2024-04-09 00:00:00
INV0338000,P0338000,10,2024-05-05 21:00:06
INV0338006,P0338006,46,2024-04-04 00:00:00
INV0338007,P0338007,36,2024-05-08 18:31:32
INV0338015,P0338015,383,2024-05-24 00:00:00
INV0338019,P0338019,376,2024-05-26 00:00:00
INV0338036,P0338036,0,2024-05-25 00:00:00
INV0338043,P0338043,4976,2024-04-10 00:00:00
INV0338047,P0338047,48,2024-04-03 00:00:00
INV0338050,P0338050,18,2024-05-09 08:18:54
INV0338053,P0338053,19,2024-04-03 00:00:00
INV0338082,P0338082,47,2024-04-04 00:00:00
INV0338093,P0338093,263,2024-04-30 23:49:06
INV0338117,P0338117,24,2024-04-02 00:00:00
INV0338122,P0338122,267,2024-04-07 00:00:00
INV0338129,P0338129,40,2024-04-09 00:00:00
INV0338141,P0338141,348,2024-05-17 00:00:00
INV0338151,P0338151,31,2024-05-21 00:00:00
INV0338159,P0338159,47,2024-04-07 00:00:00
INV0338163,P0338163,468,2024-04-07 00:00:00
INV0338171,P0338171,30,2024-04-07 00:00:00
INV0338185,P0338185,190,2024-04-04 00:00:00
INV0338186,P0338186,1200,2024-05-06 07:45:02
INV0338192,P0338192,432,2024-04-03 00:00:00
INV0338209,P0338209,194,2024-05-23 00:00:00
INV0338211,P0338211,7,2024-04-27 16:13:37
INV0338217,P0338217,42,2024-04-01 00:00:00
INV0338220,P0338220,4381,2024-04-10 00:00:00
INV0338233,P0338233,16,2024-04-04 00:00:00
INV0338255,P0338255,284,2024-04-02 00:00:00
INV0338267,P0338267,231,2024-04-08 00:00:00
INV0338286,P0338286,13,2024-04-07 00:00:00
INV0338300,P0338300,29,2024-04-02 00:00:00
INV0338303,P0338303,281,2024-04-04 00:00:00
INV0338311,P0338311,307,2024-05-18 00:00:00
INV0338319,P0338319,48,2024-04-06 00:00:00
INV0338327,P0338327,693,2024-05-03 21:01:04
INV0338329,P0338329,171,2024-04-01 00:00:00
INV0338341,P0338341,4,2024-04-09 00:00:00
INV0338343,P0338343,492,2024-04-06 00:00:00
INV0338366,P0338366,243,2024-04-08 00:00:00
INV0338384,P0338384,44,2024-04-01 00:00:00
INV0338400,P0338400,22,2024-04-06 00:00:00
INV0338403,P0338403,4370,2024-04-20 03:40:18
INV0338418,P0338418,2316,2024-04-03 00:00:00
INV0338432,P0338432,47,2024-04-02 00:00:00
INV0338439,P0338439,424,2024-04-10 00:00:00
INV0338443,P0338443,2,2024-05-21 00:00:00
INV0338445,P0338445,9,2024-05-23 00:00:00
INV0338454,P0338454,180,2024-05-04 02:21:54
INV0338458,P0338458,321,2024-04-04 00:00:00
INV0338462,P0338462,30,2024-04-11 00:00:00
INV0338465,P0338465,61,2024-05-18 00:00:00
INV0338468,P0338468,4,2024-05-23 00:00:00
INV0338481,P0338481,27,2024-05-24 00:00:00
INV0338498,P0338498,325,2024-04-06 00:00:00
INV0338504,P0338504,3231,2024-04-11 00:00:00
INV0338508,P0338508,28,2024-04-01 00:00:00
INV0338514,P0338514,128,2024-04-17 07:25:14
INV0338537,P0338537,50,2024-04-10 00:00:00
INV0338546,P0338546,1,2024-05-23 00:00:00
INV0338549,P0338549,164,2024-04-27 10:40:19
INV0338559,P0338559,389,2024-04-02 00:00:00
INV0338576,P0338576,21,2024-04-07 00:00:00
INV0338610,P0338610,46,2024-04-01 00:00:00
INV0338613,P0338613,2733,2024-04-08 00:00:00
INV0338618,P0338618,306,2024-04-03 00:00:00
INV0338621,P0338621,704,2024-05-21 00:00:00
INV0338625,P0338625,136,2024-04-04 00:00:00
INV0338636,P0338636,317,2024-04-03 00:00:00
INV0338648,P0338648,311,2024-04-15 04:43:35
INV0338662,P0338662,444,2024-05-25 00:00:00
INV0338663,P0338663,7,2024-05-01 13:28:36
INV0338665,P0338665,17,2024-04-11 00:00:00
INV0338684,P0338684,50,2024-04-11 00:00:00
INV0338699,P0338699,414,2024-04-01 00:00:00
INV0338711,P0338711,9,2024-04-01 00:00:00
INV0338726,P0338726,212,2024-04-05 00:00:00
INV0338743,P0338743,5,2024-05-22 00:00:00
INV0338749,P0338749,167,2024-04-02 00:00:00
INV0338750,P0338750,38,2024-05-21 00:00:00
INV0338761,P0338761,334,2024-05-11 10:55:45
INV0338771,P0338771,82,2024-04-11 00:00:00
INV0338775,P0338775,214,2024-04-07 00:00:00
INV0338781,P0338781,460,2024-04-04 00:00:00
INV0338783,P0338783,371,2024-04-10 00:00:00
INV0338790,P0338790,2183,2024-05-20 00:00:00
INV0338813,P0338813,418,2024-04-02 00:00:00
INV0338817,P0338817,7,2024-04-08 00:00:00
INV0338821,P0338821,11,2024-04-03 00:00:00
INV0338828,P0338828,481,2024-04-06 00:00:00
INV0338842,P0338842,59,2024-05-17 00:00:00
INV0338855,P0338855,202,2024-05-20 00:00:00
INV0338864,P0338864,49,2024-05-24 00:00:00
INV0338868,P0338868,0,2024-05-26 00:00:00
INV0338891,P0338891,37,2024-04-09 00:00:00
INV0338893,P0338893,412,2024-04-10 00:00:00
INV0338905,P0338905,45,2024-05-21 00:00:00
INV0338909,P0338909,32,2024-04-05 00:00:00
INV0338916,P0338916,471,2024-05-20 00:00:00
INV0338918,P0338918,3176,2024-04-10 00:00:00
INV0338926,P0338926,296,2024-04-01 00:00:00
INV0338929,P0338929,150,2024-05-25 00:00:00
INV0338942,P0338942,0,2024-05-26 00:00:00
INV0338958,P0338958,177,2024-05-26 00:00:00
INV0338976,P0338976,35,2024-04-04 00:00:00
INV0338982,P0338982,3,2024-04-28 02:33:36
INV0338993,P0338993,491,2024-04-09 00:00:00
INV0338998,P0338998,466,2024-04-09 00:00:00
INV0339003,P0339003,189,2024-04-08 00:00:00
INV0339007,P0339007,18,2024-04-08 00:00:00
INV0339020,P0339020,74,2024-05-23 00:00:00
INV0339033,P0339033,0,2024-05-24 00:00:00
INV0339043,P0339043,0,2024-05-18 00:00:00
INV0339046,P0339046,22,2024-04-06 00:00:00
INV0339047,P0339047,458,2024-04-06 00:00:00
INV0339071,P0339071,7,2024-04-06 00:00:00
INV0339072,P0339072,3016,2024-05-18 00:00:00
INV0339073,P0339073,465,2024-04-05 00:00:00
INV0339075,P0339075,9,2024-04-18 14:16:49
INV0339088,P0339088,33,2024-04-11 00:00:00
INV0339093,P0339093,4633,2024-04-03 00:00:00
INV0339100,P0339100,3,2024-04-07 00:00:00
INV0339101,P0339101,155,2024-04-07 00:00:00
INV0339119,P0339119,311,2024-05-07 13:37:47
INV0339133,P0339133,0,2024-04-24 14:31:33
INV0339149,P0339149,441,2024-04-09 00:00:00
INV0339156,P0339156,38,2024-05-01 05:57:52
INV0339157,P0339157,38,2024-04-05 00:00:00
INV0339161,P0339161,40,2024-04-02 00:00:00
INV0339169,P0339169,118,2024-04-09 00:00:00
INV0339182,P0339182,0,2024-05-17 00:00:00
INV0339189,P0339189,37,2024-05-13 13:19:17
INV0339197,P0339197,335,2024-04-04 00:00:00
INV0339199,P0339199,40,2024-05-21 00:00:00
INV0339209,P0339209,3,2024-04-02 00:00:00
INV0339213,P0339213,1825,2024-05-22 00:00:00
INV0339221,P0339221,456,2024-05-10 01:44:47
INV0339227,P0339227,204,2024-04-08 00:00:00
INV0339231,P0339231,46,2024-04-05 00:00:00
INV0339237,P0339237,46,2024-04-10 00:00:00
INV0339242,P0339242,596,2024-04-07 00:00:00
INV0339243,P0339243,21,2024-04-01 00:00:00
INV0339248,P0339248,72,2024-04-07 00:00:00
INV0339249,P0339249,47,2024-05-08 13:08:40
INV0339257,P0339257,400,2024-04-08 00:00:00
INV0339286,P0339286,399,2024-04-11 00:00:00
INV0339297,P0339297,242,2024-04-06 00:00:00
INV0339301,P0339301,3478,2024-04-02 00:00:00
INV0339304,P0339304,178,2024-04-05 00:00:00
INV0339311,P0339311,0,2024-05-22 00:00:00
INV0339319,P0339319,2430,2024-05-22 00:00:00
INV0339328,P0339328,48,2024-04-01 00:00:00
INV0339350,P0339350,446,2024-04-03 00:00:00
INV0339361,P0339361,203,2024-04-29 19:19:44
INV0339370,P0339370,194,2024-04-05 00:00:00
INV0339375,P0339375,1,2024-04-04 00:00:00
INV0339377,P0339377,20,2024-04-10 00:00:00
INV0339398,P0339398,3338,2024-04-08 00:00:00
INV0339414,P0339414,46,2024-04-05 00:00:00
INV0339419,P0339419,470,2024-04-04 00:00:00
INV0339420,P0339420,2931,2024-04-08 00:00:00
INV0339432,P0339432,44,2024-04-08 00:00:00
INV0339439,P0339439,225,2024-04-09 00:00:00
INV0339444,P0339444,2485,2024-04-28 19:37:09
INV0339456,P0339456,213,2024-04-04 00:00:00
INV0339472,P0339472,420,2024-04-04 00:00:00
INV0339476,P0339476,21,2024-05-25 00:00:00
INV0339478,P0339478,183,2024-04-01 00:00:00
INV0339480,P0339480,14,2024-04-04 00:00:00
INV0339484,P0339484,3191,2024-04-30 01:01:20
INV0339487,P0339487,50,2024-04-11 00:00:00
INV0339492,P0339492,3604,2024-05-05 18:56:18
INV0339496,P0339496,398,2024-04-09 00:00:00
INV0339501,P0339501,371,2024-04-09 00:00:00
INV0339502,P0339502,60,2024-05-18 00:00:00
INV0339516,P0339516,3,2024-05-11 01:56:12
INV0339517,P0339517,33,2024-04-10 00:00:00
INV0339522,P0339522,113,2024-05-06 05:47:48
INV0339529,P0339529,168,2024-04-04 00:00:00
INV0339546,P0339546,4797,2024-05-16 00:00:00
INV0339555,P0339555,35,2024-04-03 00:00:00
INV0339557,P0339557,14,2024-04-02 00:00:00
INV0339565,P0339565,379,2024-04-02 00:00:00
INV0339569,P0339569,51,2024-04-11 00:00:00
INV0339573,P0339573,315,2024-04-03 00:00:00
INV0339590,P0339590,142,2024-04-10 00:00:00
INV0339592,P0339592,8,2024-05-26 00:00:00
INV0339596,P0339596,40,2024-04-04 00:00:00
INV0339600,P0339600,21,2024-04-10 00:00:00
INV0339603,P0339603,2847,2024-04-05 00:00:00
INV0339613,P0339613,2008,2024-05-17 00:00:00
INV0339619,P0339619,449,2024-05-16 00:00:00
INV0339635,P0339635,0,2024-05-23 00:00:00
INV0339638,P0339638,335,2024-04-28 10:09:52
INV0339680,P0339680,206,2024-05-26 00:00:00
INV0339681,P0339681,1050,2024-04-10 00:00:00
INV0339692,P0339692,3485,2024-04-05 00:00:00
INV0339699,P0339699,129,2024-04-10 00:00:00
INV0339720,P0339720,720,2024-04-08 00:00:00
INV0339739,P0339739,190,2024-04-11 00:00:00
INV0339741,P0339741,54,2024-04-11 00:00:00
INV0339745,P0339745,390,2024-04-04 00:00:00
INV0339750,P0339750,45,2024-04-06 00:00:00
INV0339767,P0339767,586,2024-04-05 00:00:00
INV0339772,P0339772,38,2024-05-01 19:23:55
INV0339774,P0339774,240,2024-05-18 00:00:00
INV0339787,P0339787,27,2024-04-01 00:00:00
INV0339802,P0339802,75,2024-05-16 00:00:00
INV0339817,P0339817,0,2024-05-22 00:00:00
INV0339818,P0339818,4206,2024-05-25 00:00:00
INV0339854,P0339854,267,2024-04-04 00:00:00
INV0339868,P0339868,29,2024-04-09 00:00:00
INV0339873,P0339873,29,2024-05-12 15:45:00
INV0339883,P0339883,26,2024-04-06 00:00:00
INV0339889,P0339889,23,2024-04-04 00:00:00
INV0339897,P0339897,48,2024-04-01 00:00:00
INV0339911,P0339911,113,2024-05-18 00:00:00
INV0339930,P0339930,2,2024-04-11 00:00:00
INV0339946,P0339946,24,2024-04-08 00:00:00
INV0339955,P0339955,268,2024-04-03 00:00:00
INV0339956,P0339956,4714,2024-05-14 14:58:59
INV0339970,P0339970,381,2024-04-10 00:00:00
INV0339978,P0339978,50,2024-04-01 00:00:00
INV0339984,P0339984,470,2024-04-19 04:30:09
INV0339994,P0339994,22,2024-04-11 00:00:00
INV0339999,P0339999,432,2024-04-07 00:00:00
INV0340020,P0340020,413,2024-04-03 00:00:00
INV0340029,P0340029,361,2024-04-01 00:00:00
INV0340032,P0340032,69,2024-04-04 00:00:00
INV0340039,P0340039,28,2024-05-24 00:00:00
INV0340050,P0340050,0,2024-05-24 00:00:00
INV0340052,P0340052,292,2024-05-20 00:00:00
INV0340063,P0340063,25,2024-05-21 00:00:00
INV0340066,P0340066,416,2024-05-16 00:00:00
INV0340068,P0340068,7,2024-05-16 00:00:00
INV0340070,P0340070,0,2024-05-20 00:00:00
INV0340078,P0340078,71,2024-04-02 00:00:00
INV0340092,P0340092,1036,2024-05-26 00:00:00
INV0340098,P0340098,782,2024-04-06 00:00:00
INV0340100,P0340100,24,2024-05-26 00:00:00
INV0340103,P0340103,24,2024-05-14 19:04:24
INV0340105,P0340105,1562,2024-05-03 14:20:45
INV0340113,P0340113,1874,2024-05-26 00:00:00
INV0340120,P0340120,475,2024-04-03 00:00:00
INV0340136,P0340136,4336,2024-04-04 00:00:00
INV0340146,P0340146,0,2024-05-25 00:00:00
INV0340147,P0340147,38,2024-04-04 00:00:00
INV0340156,P0340156,0,2024-05-26 00:00:00
INV0340161,P0340161,12,2024-05-13 04:53:42
INV0340170,P0340170,13,2024-05-24 00:00:00
INV0340172,P0340172,41,2024-04-28 01:49:10
INV0340193,P0340193,2935,2024-05-11 15:09:43
INV0340208,P0340208,25,2024-04-05 00:00:00
INV0340211,P0340211,73,2024-04-09 00:00:00
INV0340214,P0340214,1907,2024-04-01 00:00:00
INV0340225,P0340225,149,2024-04-24 16:28:03
INV0340226,P0340226,2566,2024-04-10 00:00:00
INV0340233,P0340233,2306,2024-04-04 00:00:00
INV0340235,P0340235,190,2024-04-03 00:00:00
INV0340237,P0340237,81,2024-04-09 00:00:00
INV0340245,P0340245,40,2024-04-26 02:07:32
INV0340254,P0340254,28,2024-04-20 09:43:37
INV0340260,P0340260,36,2024-04-02 00:00:00
INV0340262,P0340262,410,2024-05-03 01:37:02
INV0340267,P0340267,486,2024-05-25 00:00:00
INV0340268,P0340268,108,2024-04-03 00:00:00
INV0340269,P0340269,39,2024-04-05 00:00:00
INV0340271,P0340271,123,2024-04-05 00:00:00
INV0340281,P0340281,465,2024-04-08 00:00:00
INV0340284,P0340284,9,2024-05-25 00:00:00
INV0340328,P0340328,4560,2024-04-11 00:00:00
INV0340330,P0340330,2033,2024-04-04 00:00:00
INV0340335,P0340335,37,2024-05-18 00:00:00
INV0340339,P0340339,358,2024-05-25 00:00:00
INV0340342,P0340342,4,2024-04-07 00:00:00
INV0340344,P0340344,3208,2024-04-06 00:00:00
INV0340347,P0340347,187,2024-04-10 00:00:00
INV0340351,P0340351,317,2024-04-10 00:00:00
INV0340354,P0340354,7,2024-04-05 00:00:00
INV0340396,P0340396,36,2024-04-02 00:00:00
INV0340404,P0340404,1964,2024-05-09 03:58:21
INV0340413,P0340413,445,2024-04-11 00:00:00
INV0340414,P0340414,268,2024-04-30 21:15:19
INV0340427,P0340427,61,2024-04-02 00:00:00
INV0340439,P0340439,45,2024-04-05 00:00:00
INV0340441,P0340441,1050,2024-04-01 00:00:00
INV0340446,P0340446,0,2024-05-10 19:41:35
INV0340457,P0340457,134,2024-05-12 10:11:39
INV0340465,P0340465,505,2024-04-01 00:00:00
INV0340490,P0340490,143,2024-04-10 00:00:00
INV0340519,P0340519,85,2024-04-01 00:00:00
INV0340537,P0340537,1,2024-04-03 00:00:00
INV0340544,P0340544,254,2024-04-07 00:00:00
INV0340554,P0340554,2288,2024-05-20 00:00:00
INV0340561,P0340561,223,2024-05-23 00:00:00
INV0340577,P0340577,426,2024-04-23 02:34:02
INV0340578,P0340578,242,2024-04-01 00:00:00
INV0340608,P0340608,50,2024-05-06 11:09:25
INV0340611,P0340611,14,2024-04-01 00:00:00
INV0340613,P0340613,0,2024-05-03 17:03:10
INV0340617,P0340617,93,2024-05-05 14:24:52
INV0340619,P0340619,232,2024-05-08 04:37:23
INV0340621,P0340621,53,2024-04-08 00:00:00
INV0340626,P0340626,47,2024-05-22 00:00:00
INV0340627,P0340627,305,2024-04-07 00:00:00
INV0340633,P0340633,129,2024-04-19 21:01:34
INV0340640,P0340640,368,2024-05-15 12:24:56
INV0340648,P0340648,42,2024-04-08 00:00:00
INV0340654,P0340654,358,2024-04-01 00:00:00
INV0340659,P0340659,282,2024-04-05 00:00:00
INV0340671,P0340671,154,2024-04-04 00:00:00
INV0340678,P0340678,3935,2024-04-02 00:00:00
INV0340728,P0340728,116,2024-05-20 00:00:00
INV0340739,P0340739,246,2024-04-01 00:00:00
INV0340740,P0340740,34,2024-05-19 00:00:00
INV0340744,P0340744,152,2024-04-03 00:00:00
INV0340753,P0340753,11,2024-05-26 00:00:00
INV0340759,P0340759,30,2024-04-03 00:00:00
INV0340767,P0340767,42,2024-05-18 00:00:00
INV0340772,P0340772,2,2024-04-05 00:00:00
INV0340773,P0340773,473,2024-04-05 00:00:00
INV0340785,P0340785,20,2024-05-03 01:45:44
INV0340792,P0340792,145,2024-05-24 00:00:00
INV0340797,P0340797,12,2024-04-07 00:00:00
INV0340800,P0340800,76,2024-05-26 00:00:00
INV0340818,P0340818,4742,2024-04-11 00:00:00
INV0340833,P0340833,4,2024-04-02 00:00:00
INV0340866,P0340866,214,2024-04-04 00:00:00
INV0340870,P0340870,4,2024-05-26 00:00:00
INV0340871,P0340871,477,2024-04-04 00:00:00
INV0340878,P0340878,224,2024-04-04 00:00:00
INV0340915,P0340915,4,2024-04-01 00:00:00
INV0340923,P0340923,369,2024-05-24 00:00:00
INV0340926,P0340926,185,2024-04-09 00:00:00
INV0340929,P0340929,41,2024-05-18 00:00:00
INV0340941,P0340941,2,2024-05-01 17:08:56
INV0340942,P0340942,57,2024-04-03 00:00:00
INV0340949,P0340949,4323,2024-04-10 00:00:00
INV0340952,P0340952,3,2024-04-08 00:00:00
INV0340978,P0340978,358,2024-04-19 03:55:18
INV0340984,P0340984,466,2024-04-19 15:21:55
INV0340989,P0340989,26,2024-04-11 00:00:00
INV0340995,P0340995,43,2024-04-02 00:00:00
INV0341002,P0341002,456,2024-04-07 00:00:00
INV0341007,P0341007,49,2024-04-02 00:00:00
INV0341026,P0341026,49,2024-04-08 00:00:00
INV0341027,P0341027,51,2024-04-26 16:58:55
INV0341033,P0341033,33,2024-05-21 00:00:00
INV0341053,P0341053,239,2024-04-10 00:00:00
INV0341055,P0341055,50,2024-05-24 00:00:00
INV0341058,P0341058,7,2024-05-08 21:45:56
INV0341073,P0341073,211,2024-05-21 00:00:00
INV0341086,P0341086,237,2024-04-10 00:00:00
INV0341087,P0341087,317,2024-04-01 00:00:00
INV0341102,P0341102,392,2024-04-10 00:00:00
INV0341105,P0341105,4736,2024-04-10 00:00:00
INV0341113,P0341113,118,2024-04-11 00:00:00
INV0341118,P0341118,40,2024-05-24 00:00:00
INV0341121,P0341121,225,2024-04-28 07:47:41
INV0341124,P0341124,2826,2024-04-08 00:00:00
INV0341134,P0341134,165,2024-05-22 00:00:00
INV0341139,P0341139,133,2024-05-25 00:00:00
INV0341158,P0341158,2244,2024-04-07 00:00:00
INV0341170,P0341170,275,2024-05-23 00:00:00
INV0341177,P0341177,466,2024-04-05 00:00:00
INV0341179,P0341179,396,2024-05-05 12:22:54
INV0341185,P0341185,57,2024-04-08 00:00:00
INV0341187,P0341187,6,2024-05-08 03:18:12
INV0341192,P0341192,8,2024-04-08 00:00:00
INV0341197,P0341197,26,2024-04-07 00:00:00
INV0341211,P0341211,308,2024-04-20 03:02:32
INV0341212,P0341212,36,2024-04-03 00:00:00
INV0341215,P0341215,0,2024-05-18 00:00:00
INV0341217,P0341217,45,2024-04-17 07:52:49
INV0341221,P0341221,427,2024-04-09 00:00:00
INV0341237,P0341237,0,2024-05-18 00:00:00
INV0341250,P0341250,236,2024-04-07 00:00:00
INV0341254,P0341254,4127,2024-04-08 00:00:00
INV0341255,P0341255,36,2024-05-26 00:00:00
INV0341257,P0341257,282,2024-04-11 00:00:00
INV0341261,P0341261,238,2024-04-29 10:43:21
INV0341285,P0341285,487,2024-04-03 00:00:00
INV0341303,P0341303,267,2024-05-12 19:11:28
INV0341312,P0341312,274,2024-05-21 00:00:00
INV0341323,P0341323,39,2024-04-09 00:00:00
INV0341328,P0341328,477,2024-04-11 00:00:00
INV0341330,P0341330,496,2024-04-03 00:00:00
INV0341335,P0341335,344,2024-04-01 00:00:00
INV0341337,P0341337,175,2024-04-20 16:42:38
INV0341342,P0341342,389,2024-04-06 00:00:00
INV0341345,P0341345,345,2024-04-05 00:00:00
INV0341358,P0341358,199,2024-04-06 00:00:00
INV0341359,P0341359,34,2024-04-10 00:00:00
INV0341373,P0341373,381,2024-04-07 00:00:00
INV0341386,P0341386,256,2024-04-10 00:00:00
INV0341389,P0341389,4378,2024-04-02 00:00:00
INV0341400,P0341400,197,2024-04-25 03:26:09
INV0341401,P0341401,15,2024-04-15 18:34:59
INV0341407,P0341407,24,2024-04-05 00:00:00
INV0341428,P0341428,12,2024-04-10 00:00:00
INV0341437,P0341437,371,2024-04-06 00:00:00
