audit_id,admin_id,store_id,action_type,reason,action_time
AU0006144,A04663,ST00115,approve,,2024-02-05 00:51:37
AU0006145,A00485,ST06418,approve,,2024-02-14 14:55:32
AU0006146,A00610,ST00179,approve,,2024-02-13 17:38:08
AU0006147,A05029,ST08441,approve,,2024-02-10 09:16:58
AU0006148,A03582,ST06285,approve,,2024-02-04 04:08:55
AU0006149,A05035,ST06459,approve,,2024-02-20 21:04:18
AU0006150,A00494,ST06339,approve,,2024-02-23 04:14:28
AU0006151,A02297,ST04921,approve,,2024-02-26 15:47:22
AU0006152,A01859,ST05347,approve,,2024-02-26 10:41:41
AU0006153,A00411,ST08500,approve,,2024-02-17 03:06:32
AU0006154,A02866,ST02523,approve,,2024-02-19 06:54:35
AU0006155,A01784,ST08026,approve,,2024-02-18 14:21:02
AU0006156,A05079,ST02548,approve,,2024-02-17 06:23:39
AU0006157,A02544,ST02574,approve,,2024-02-06 01:06:25
AU0006158,A04635,ST02598,approve,,2024-02-18 06:02:19
AU0006159,A00438,ST02622,approve,,2024-02-23 21:49:05
AU0006160,A00024,ST03810,approve,,2024-02-26 20:18:25
AU0006161,A02274,ST08057,approve,,2024-02-04 19:24:55
AU0006162,A03986,ST04224,approve,,2024-02-13 12:58:42
AU0006163,A00817,ST02047,approve,,2024-02-27 22:02:36
AU0006164,A03148,ST02741,approve,,2024-02-12 09:51:14
AU0006165,A02160,ST03661,approve,,2024-02-08 15:19:33
AU0006166,A04167,ST05135,approve,,2024-02-09 21:20:55
AU0006167,A02800,ST02801,approve,,2024-02-06 13:54:28
AU0006168,A00688,ST04216,approve,,2024-02-25 08:17:54
AU0006169,A02029,ST07270,approve,,2024-02-24 05:55:02
AU0006170,A01823,ST01656,approve,,2024-02-16 22:42:01
AU0006171,A02242,ST03823,approve,,2024-02-11 04:04:44
AU0006172,A01386,ST05800,approve,,2024-02-08 20:55:57
AU0006173,A00101,ST03998,approve,,2024-02-15 05:43:08
AU0006174,A03231,ST02208,approve,,2024-02-25 19:08:26
AU0006175,A03763,ST05063,approve,,2024-02-10 15:52:51
AU0006176,A03767,ST05832,approve,,2024-02-02 08:47:32
AU0006177,A00467,ST06606,approve,,2024-02-27 19:18:38
AU0006178,A01220,ST01845,approve,,2024-02-18 17:36:10
AU0006179,A04388,ST07959,approve,,2024-02-22 19:53:44
AU0006180,A00236,ST02282,approve,,2024-02-13 09:35:59
AU0006181,A01162,ST02318,approve,,2024-02-26 00:13:42
AU0006182,A00599,ST07776,approve,,2024-02-11 08:07:47
AU0006183,A01895,ST01744,approve,,2024-02-25 00:03:05
AU0006184,A03439,ST07771,approve,,2024-02-12 03:43:07
AU0006185,A04929,ST01699,approve,,2024-02-12 04:51:50
AU0006186,A00528,ST02426,approve,,2024-02-09 04:19:04
AU0006187,A02979,ST06529,approve,,2024-02-20 07:05:45
AU0006188,A00426,ST07613,approve,,2024-02-13 05:01:52
AU0006189,A00739,ST05801,approve,,2024-02-18 05:51:38
AU0006190,A01122,ST03454,approve,,2024-02-08 13:42:35
AU0006191,A00445,ST01110,approve,,2024-02-18 08:59:31
AU0006192,A01528,ST07046,approve,,2024-02-16 20:07:34
AU0006193,A04029,ST01003,approve,,2024-02-27 10:34:47
AU0006194,A00259,ST01157,approve,,2024-02-18 19:36:43
AU0006195,A02473,ST05410,approve,,2024-02-12 14:34:13
AU0006196,A00377,ST03180,approve,,2024-02-02 01:32:12
AU0006197,A00206,ST05443,approve,,2024-02-18 09:02:15
AU0006198,A01904,ST07506,approve,,2024-02-19 18:50:44
AU0006199,A01927,ST07393,approve,,2024-02-21 05:02:24
AU0006200,A03727,ST04543,approve,,2024-02-05 09:10:38
AU0006201,A04958,ST05392,approve,,2024-02-09 10:51:33
AU0006202,A01598,ST03102,approve,,2024-02-20 10:02:40
AU0006203,A04473,ST07017,approve,,2024-02-10 18:01:52
AU0006204,A01950,ST01089,approve,,2024-02-20 22:24:52
AU0006205,A00872,ST03626,approve,,2024-02-25 14:42:00
AU0006206,A02257,ST05302,approve,,2024-02-26 06:13:23
AU0006207,A05155,ST03474,approve,,2024-02-12 14:30:11
AU0006208,A05472,ST02904,approve,,2024-02-25 22:43:19
AU0006209,A04135,ST06675,approve,,2024-02-16 06:33:00
AU0006210,A02670,ST01250,approve,,2024-02-04 08:48:22
AU0006211,A05484,ST04322,approve,,2024-02-23 01:54:57
AU0006212,A04927,ST07378,approve,,2024-02-03 21:14:47
AU0006213,A00130,ST03483,approve,,2024-02-15 07:20:34
AU0006214,A00396,ST07845,approve,,2024-02-16 13:57:12
AU0006215,A05373,ST02338,approve,,2024-02-11 18:05:45
AU0006216,A01629,ST03518,approve,,2024-02-08 16:49:14
AU0006217,A01466,ST05711,approve,,2024-02-05 14:36:46
AU0006218,A01112,ST07786,approve,,2024-02-22 22:44:11
AU0006219,A04591,ST00381,approve,,2024-02-04 05:44:18
AU0006220,A02879,ST03985,approve,,2024-02-17 05:22:52
AU0006221,A00191,ST06706,approve,,2024-02-26 05:51:46
AU0006222,A01399,ST03934,approve,,2024-02-03 15:48:59
AU0006223,A02898,ST06265,approve,,2024-02-04 17:12:32
AU0006224,A04422,ST06974,approve,,2024-02-10 08:46:11
AU0006225,A04781,ST03981,approve,,2024-02-18 14:23:02
AU0006226,A00395,ST04936,approve,,2024-02-16 12:25:59
AU0006227,A03096,ST02876,approve,,2024-02-26 06:54:17
AU0006228,A00473,ST03293,approve,,2024-02-01 00:18:52
AU0006229,A04901,ST07424,approve,,2024-02-06 14:13:33
AU0006230,A01527,ST02842,approve,,2024-02-16 09:02:06
AU0006231,A02935,ST05536,approve,,2024-02-28 08:51:33
AU0006232,A05248,ST03641,approve,,2024-02-23 05:10:21
AU0006233,A04866,ST02797,approve,,2024-02-10 15:10:43
AU0006234,A04189,ST05492,approve,,2024-02-07 06:29:15
AU0006235,A02104,ST05286,approve,,2024-02-14 11:12:02
AU0006236,A02551,ST00191,approve,,2024-02-11 13:02:21
AU0006237,A05379,ST00129,approve,,2024-02-05 18:10:12
AU0006238,A00908,ST02688,approve,,2024-02-09 15:37:58
AU0006239,A05036,ST07656,approve,,2024-02-06 05:25:11
AU0006240,A00484,ST02385,approve,,2024-02-10 22:55:12
AU0006241,A01827,ST02680,approve,,2024-02-20 07:48:30
AU0006242,A01529,ST02660,approve,,2024-02-28 13:37:33
AU0006243,A00705,ST06652,approve,,2024-02-28 16:27:56
AU0006244,A00472,ST03691,approve,,2024-02-27 04:47:10
AU0006245,A03897,ST06364,approve,,2024-02-07 19:46:09
AU0006246,A00041,ST03778,approve,,2024-02-24 21:27:00
AU0006247,A01774,ST02525,approve,,2024-02-07 22:15:01
AU0006248,A02115,ST03277,approve,,2024-02-07 20:06:25
AU0006249,A01917,ST02880,approve,,2024-02-14 00:17:16
AU0006250,A02181,ST03305,approve,,2024-02-11 04:10:00
AU0006251,A01387,ST07429,approve,,2024-02-16 06:13:22
AU0006252,A05271,ST00201,approve,,2024-02-16 18:16:01
AU0006253,A02540,ST02695,approve,,2024-02-25 14:38:57
AU0006254,A03375,ST03967,approve,,2024-02-17 20:29:11
AU0006255,A02960,ST01197,approve,,2024-02-14 02:39:57
AU0006256,A02395,ST04355,approve,,2024-02-24 16:03:36
AU0006257,A00183,ST08005,approve,,2024-02-09 19:32:54
AU0006258,A04445,ST04139,approve,,2024-02-27 01:17:57
AU0006259,A01877,ST06999,approve,,2024-02-09 00:55:41
AU0006260,A02343,ST01724,approve,,2024-02-05 03:20:52
AU0006261,A05342,ST01318,approve,,2024-02-04 10:20:24
AU0006262,A01377,ST01521,approve,,2024-02-19 10:43:55
AU0006263,A03304,ST06057,approve,,2024-02-20 19:16:50
AU0006264,A03913,ST05886,approve,,2024-02-13 12:34:55
AU0006265,A04862,ST04675,approve,,2024-02-05 06:55:07
AU0006266,A01971,ST01135,approve,,2024-02-14 12:19:47
AU0006267,A05479,ST07928,approve,,2024-02-16 19:52:18
AU0006268,A05425,ST05854,approve,,2024-02-22 17:58:25
AU0006269,A01387,ST06080,approve,,2024-02-20 03:33:08
AU0006270,A02497,ST06107,approve,,2024-02-27 15:30:14
AU0006271,A03536,ST07964,approve,,2024-02-21 16:43:00
AU0006272,A03791,ST01489,approve,,2024-02-13 02:33:48
AU0006273,A00182,ST01439,approve,,2024-02-18 02:30:12
AU0006274,A05332,ST01996,approve,,2024-02-14 01:34:24
AU0006275,A02305,ST00891,approve,,2024-02-21 10:03:52
AU0006276,A05429,ST01463,approve,,2024-02-13 07:46:29
AU0006277,A05093,ST06199,approve,,2024-02-04 01:36:27
AU0006278,A05418,ST04538,approve,,2024-02-17 21:13:46
AU0006279,A04472,ST00455,approve,,2024-02-03 09:55:06
AU0006280,A01735,ST07200,approve,,2024-02-11 04:36:37
AU0006281,A04132,ST05820,approve,,2024-02-24 16:06:56
AU0006282,A03514,ST06457,approve,,2024-02-26 05:58:18
AU0006283,A03178,ST04346,approve,,2024-02-20 11:34:17
AU0006284,A02663,ST07007,approve,,2024-02-09 23:11:19
AU0006285,A04146,ST01945,approve,,2024-02-06 03:12:11
AU0006286,A04884,ST06183,approve,,2024-02-11 04:23:47
AU0006287,A02483,ST04262,approve,,2024-02-13 22:18:59
AU0006288,A01816,ST00168,approve,,2024-02-08 13:19:51
AU0006289,A01441,ST02792,approve,,2024-02-03 15:33:58
AU0006290,A03882,ST08121,approve,,2024-02-11 21:55:55
AU0006291,A00852,ST05503,approve,,2024-02-23 11:31:47
AU0006292,A00670,ST01431,approve,,2024-02-22 08:13:42
AU0006293,A00022,ST01326,approve,,2024-02-23 10:30:22
AU0006294,A00714,ST00666,approve,,2024-02-24 13:41:37
AU0006295,A01079,ST00142,approve,,2024-02-27 22:26:50
AU0006296,A05311,ST06018,approve,,2024-02-12 05:43:41
AU0006297,A00555,ST02976,approve,,2024-02-27 00:47:56
AU0006298,A03547,ST00645,approve,,2024-02-19 03:40:54
AU0006299,A05418,ST01324,approve,,2024-02-16 13:56:41
AU0006300,A00133,ST01351,approve,,2024-02-12 13:37:43
AU0006301,A01312,ST08093,approve,,2024-02-01 10:26:51
AU0006302,A02221,ST02094,approve,,2024-02-06 19:59:59
AU0006303,A05291,ST04878,approve,,2024-02-25 04:05:12
AU0006304,A01465,ST07014,approve,,2024-02-07 09:18:37
AU0006305,A00652,ST06385,approve,,2024-02-06 21:57:52
AU0006306,A05202,ST00017,approve,,2024-02-11 22:22:52
AU0006307,A05003,ST00903,approve,,2024-02-05 10:47:49
AU0006308,A02421,ST03445,approve,,2024-02-18 02:55:36
AU0006309,A00503,ST08489,approve,,2024-02-13 16:55:22
AU0006310,A00070,ST05375,approve,,2024-02-24 20:51:41
AU0006311,A04197,ST00760,approve,,2024-02-15 15:03:29
AU0006312,A01506,ST06865,approve,,2024-02-20 21:49:31
AU0006313,A01687,ST03339,approve,,2024-02-18 18:52:25
AU0006314,A05217,ST02980,approve,,2024-02-01 18:49:38
AU0006315,A03296,ST01104,approve,,2024-02-28 04:38:04
AU0006316,A02838,ST05406,approve,,2024-02-13 13:28:58
AU0006317,A00962,ST03278,approve,,2024-02-11 12:58:19
AU0006318,A03155,ST07001,approve,,2024-02-26 20:20:02
AU0006319,A03587,ST06516,approve,,2024-02-17 23:24:38
AU0006320,A03812,ST03205,approve,,2024-02-15 02:19:41
AU0006321,A04773,ST03193,approve,,2024-02-13 20:57:35
AU0006322,A03055,ST02742,approve,,2024-02-13 04:22:04
AU0006323,A00685,ST08276,approve,,2024-02-15 10:24:31
AU0006324,A01655,ST03584,approve,,2024-02-23 01:04:03
AU0006325,A03740,ST01226,approve,,2024-02-22 01:30:11
AU0006326,A00014,ST00714,approve,,2024-02-27 03:04:02
AU0006327,A04422,ST02734,approve,,2024-02-13 03:31:26
AU0006328,A05278,ST00612,approve,,2024-02-14 07:42:06
AU0006329,A05201,ST07983,approve,,2024-02-09 12:57:44
AU0006330,A05269,ST05660,approve,,2024-02-19 14:12:33
AU0006331,A02511,ST07187,approve,,2024-02-25 02:33:40
AU0006332,A02358,ST08402,approve,,2024-02-02 20:34:03
AU0006333,A01424,ST00299,approve,,2024-02-21 14:23:50
AU0006334,A01885,ST03883,approve,,2024-02-01 11:49:19
AU0006335,A03377,ST01756,approve,,2024-02-13 14:40:17
AU0006336,A02995,ST03924,approve,,2024-02-01 10:31:17
AU0006337,A01048,ST05707,approve,,2024-02-15 22:23:27
AU0006338,A00603,ST04739,approve,,2024-02-26 14:46:33
AU0006339,A00834,ST07784,approve,,2024-02-04 13:25:12
AU0006340,A04462,ST06568,approve,,2024-02-01 16:57:08
AU0006341,A04498,ST00623,approve,,2024-02-05 14:20:36
AU0006342,A00430,ST03941,approve,,2024-02-06 03:14:32
AU0006343,A01943,ST02247,approve,,2024-02-03 16:27:01
AU0006344,A00780,ST05831,approve,,2024-02-28 09:52:13
AU0006345,A00159,ST00363,approve,,2024-02-14 11:27:57
AU0006346,A02580,ST03979,approve,,2024-02-27 10:45:24
AU0006347,A02798,ST04689,approve,,2024-02-09 16:11:03
AU0006348,A05322,ST00432,approve,,2024-02-15 02:56:34
AU0006349,A04860,ST01994,approve,,2024-02-02 06:31:12
AU0006350,A01261,ST05777,approve,,2024-02-11 07:41:21
AU0006351,A03256,ST00388,approve,,2024-02-01 18:50:56
AU0006352,A00418,ST08364,approve,,2024-02-22 04:03:08
AU0006353,A00207,ST02099,approve,,2024-02-15 20:16:55
AU0006354,A05061,ST02252,approve,,2024-02-28 16:45:41
AU0006355,A00145,ST02455,approve,,2024-02-23 10:46:19
AU0006356,A05111,ST06145,approve,,2024-02-06 20:20:01
AU0006357,A00044,ST08426,approve,,2024-02-08 02:18:55
AU0006358,A04936,ST03717,approve,,2024-02-14 04:07:08
AU0006359,A05281,ST02649,approve,,2024-02-07 07:51:10
AU0006360,A02470,ST02601,approve,,2024-02-17 19:54:18
AU0006361,A00098,ST08014,approve,,2024-02-17 02:21:20
AU0006362,A00236,ST00569,approve,,2024-02-06 11:11:15
AU0006363,A00685,ST00597,approve,,2024-02-24 15:44:54
AU0006364,A04904,ST01559,approve,,2024-02-02 02:11:44
AU0006365,A01628,ST03735,approve,,2024-02-03 17:35:05
AU0006366,A05498,ST05272,approve,,2024-02-06 22:07:53
AU0006367,A05291,ST02034,approve,,2024-02-10 17:51:42
AU0006368,A02767,ST00254,approve,,2024-02-06 02:55:32
AU0006369,A04821,ST04637,approve,,2024-02-13 20:39:07
AU0006370,A00471,ST06744,approve,,2024-02-02 23:03:24
AU0006371,A03613,ST00621,approve,,2024-02-10 14:48:06
AU0006372,A04295,ST05635,approve,,2024-02-24 07:25:04
AU0006373,A00810,ST07649,approve,,2024-02-06 13:11:55
AU0006374,A02830,ST06218,approve,,2024-02-04 22:15:08
AU0006375,A05286,ST02643,approve,,2024-02-27 14:13:43
AU0006376,A00875,ST07838,approve,,2024-02-16 17:37:43
AU0006377,A01540,ST06538,approve,,2024-02-24 12:18:15
AU0006378,A02137,ST06810,approve,,2024-02-23 21:55:40
AU0006379,A05081,ST06741,approve,,2024-02-10 07:06:17
AU0006380,A04888,ST06544,approve,,2024-02-18 09:12:40
AU0006381,A03846,ST07609,approve,,2024-02-02 21:25:50
AU0006382,A04625,ST08157,approve,,2024-02-28 18:03:20
AU0006383,A02983,ST06526,approve,,2024-02-09 21:37:53
AU0006384,A01040,ST07597,approve,,2024-02-15 06:50:58
AU0006385,A01242,ST07162,approve,,2024-02-06 08:09:21
AU0006386,A02834,ST07970,approve,,2024-02-02 03:33:39
AU0006387,A01967,ST06953,approve,,2024-02-15 19:21:15
AU0006388,A04214,ST07497,approve,,2024-02-27 15:26:40
AU0006389,A04749,ST07905,approve,,2024-02-22 22:05:31
AU0006390,A03364,ST07144,approve,,2024-02-02 21:22:13
AU0006391,A01325,ST00001,approve,,2024-02-19 14:27:46
AU0006392,A00691,ST04250,approve,,2024-02-04 18:33:05
AU0006393,A00489,ST00757,approve,,2024-02-19 09:11:15
AU0006394,A04073,ST00784,approve,,2024-02-20 12:17:37
AU0006395,A04519,ST04656,approve,,2024-02-08 03:11:17
AU0006396,A04630,ST00829,approve,,2024-02-20 16:44:29
AU0006397,A01550,ST04587,approve,,2024-02-13 11:46:40
AU0006398,A01654,ST02342,approve,,2024-02-20 17:34:56
AU0006399,A00503,ST00997,approve,,2024-02-05 02:26:45
AU0006400,A01607,ST04177,approve,,2024-02-18 14:54:10
AU0006401,A03952,ST04056,approve,,2024-02-28 15:25:45
AU0006402,A02935,ST04022,approve,,2024-02-27 21:17:39
AU0006403,A02232,ST03788,approve,,2024-02-24 15:46:27
AU0006404,A03651,ST03585,approve,,2024-02-18 20:12:48
AU0006405,A01654,ST01371,approve,,2024-02-17 17:09:43
AU0006406,A05342,ST04760,approve,,2024-02-08 20:48:05
AU0006407,A00044,ST03467,approve,,2024-02-24 01:03:17
AU0006408,A04062,ST06049,approve,,2024-02-23 03:10:15
AU0006409,A03341,ST01674,approve,,2024-02-06 09:31:07
AU0006410,A03246,ST03129,approve,,2024-02-27 20:54:33
AU0006411,A00393,ST01788,approve,,2024-02-10 06:51:39
AU0006412,A00193,ST02986,approve,,2024-02-05 14:14:18
AU0006413,A01904,ST01836,approve,,2024-02-05 06:21:35
AU0006414,A04214,ST02877,approve,,2024-02-10 19:09:52
AU0006415,A05386,ST02827,approve,,2024-02-06 00:46:08
AU0006416,A04903,ST02046,approve,,2024-02-27 17:54:33
AU0006417,A03728,ST02664,approve,,2024-02-25 17:53:53
AU0006418,A03524,ST02641,approve,,2024-02-15 11:45:40
AU0006419,A00785,ST02545,approve,,2024-02-19 01:38:22
AU0006420,A03908,ST02240,approve,,2024-02-19 03:19:56
AU0006421,A00479,ST01605,approve,,2024-02-18 06:04:52
AU0006422,A03819,ST00702,approve,,2024-02-14 05:20:16
AU0006423,A01748,ST02257,approve,,2024-02-17 13:11:10
AU0006424,A01323,ST05345,approve,,2024-02-18 20:23:00
AU0006425,A01528,ST00288,approve,,2024-02-09 22:59:57
AU0006426,A02375,ST05264,approve,,2024-02-26 21:11:36
AU0006427,A02542,ST05677,approve,,2024-02-11 11:56:32
AU0006428,A04452,ST05139,approve,,2024-02-14 21:23:36
AU0006429,A00959,ST00392,approve,,2024-02-17 00:43:55
AU0006430,A04654,ST04907,approve,,2024-02-25 02:09:13
AU0006431,A04556,ST04879,approve,,2024-02-27 17:35:05
AU0006432,A05265,ST04777,approve,,2024-02-06 08:24:50
AU0006433,A01813,ST00462,approve,,2024-02-23 02:28:02
AU0006434,A05320,ST05145,approve,,2024-02-27 01:39:41
AU0006435,A00125,ST00174,approve,,2024-02-26 20:00:49
AU0006436,A00378,ST00498,approve,,2024-02-28 02:22:52
AU0006437,A01577,ST05222,approve,,2024-02-19 04:06:01
AU0006438,A03783,ST05781,approve,,2024-02-16 01:17:11
AU0006439,A00999,ST04791,approve,,2024-02-06 09:18:28
AU0006440,A00622,ST00068,approve,,2024-02-24 15:48:38
AU0006441,A04583,ST00316,approve,,2024-02-19 15:02:52
AU0006442,A02669,ST06075,approve,,2024-02-12 18:12:27
AU0006443,A03206,ST06707,approve,,2024-02-26 13:52:33
AU0006444,A04618,ST05484,approve,,2024-02-04 12:07:31
AU0006445,A00807,ST02973,approve,,2024-02-10 04:27:33
AU0006446,A00024,ST05903,approve,,2024-02-21 09:15:11
AU0006447,A01904,ST05579,approve,,2024-02-08 17:29:22
AU0006448,A02769,ST02865,approve,,2024-02-25 06:01:32
AU0006449,A04663,ST05662,approve,,2024-02-23 11:02:32
AU0006450,A01685,ST02684,approve,,2024-02-16 15:47:15
AU0006451,A05241,ST07655,approve,,2024-02-01 02:08:24
AU0006452,A01431,ST05684,approve,,2024-02-27 18:52:27
AU0006453,A00788,ST07688,approve,,2024-02-23 02:00:22
AU0006454,A03349,ST05696,approve,,2024-02-26 01:22:44
AU0006455,A02361,ST06142,approve,,2024-02-15 01:29:02
AU0006456,A00891,ST07588,approve,,2024-02-04 16:37:48
AU0006457,A01594,ST07621,approve,,2024-02-01 01:55:40
AU0006458,A02027,ST07419,approve,,2024-02-11 09:26:06
AU0006459,A04517,ST03313,approve,,2024-02-03 17:14:11
AU0006460,A00041,ST04799,approve,,2024-02-15 22:00:53
AU0006461,A00807,ST06975,approve,,2024-02-02 04:00:22
AU0006462,A04761,ST04672,approve,,2024-02-28 10:25:46
AU0006463,A04276,ST05914,approve,,2024-02-27 09:36:57
AU0006464,A03874,ST04852,approve,,2024-02-03 10:16:36
AU0006465,A05467,ST04652,approve,,2024-02-03 03:36:24
AU0006466,A01627,ST04910,approve,,2024-02-02 03:24:33
AU0006467,A00362,ST04358,approve,,2024-02-05 12:39:10
AU0006468,A03889,ST04271,approve,,2024-02-21 20:35:31
AU0006469,A03595,ST04928,approve,,2024-02-15 19:50:26
AU0006470,A00422,ST06871,approve,,2024-02-18 08:03:20
AU0006471,A01630,ST04970,approve,,2024-02-19 07:17:42
AU0006472,A04379,ST03902,approve,,2024-02-08 03:31:43
AU0006473,A00798,ST03815,approve,,2024-02-02 18:55:31
AU0006474,A00556,ST06008,approve,,2024-02-16 11:19:39
AU0006475,A01267,ST03620,approve,,2024-02-13 00:37:26
AU0006476,A03770,ST05002,approve,,2024-02-19 22:08:46
AU0006477,A01989,ST07356,approve,,2024-02-18 07:34:11
AU0006478,A04782,ST03330,approve,,2024-02-25 15:29:52
AU0006479,A05374,ST03164,approve,,2024-02-17 17:02:15
AU0006480,A03263,ST04438,approve,,2024-02-14 02:24:05
AU0006481,A00112,ST05759,approve,,2024-02-01 03:15:10
AU0006482,A02471,ST07985,approve,,2024-02-04 08:33:20
AU0006483,A03718,ST07898,approve,,2024-02-17 08:15:05
AU0006484,A03770,ST01871,approve,,2024-02-25 20:03:56
AU0006485,A00933,ST00206,approve,,2024-02-06 07:45:13
AU0006486,A03409,ST06286,approve,,2024-02-12 12:42:39
AU0006487,A04128,ST01861,approve,,2024-02-18 13:03:13
AU0006488,A04449,ST00744,approve,,2024-02-27 19:12:55
AU0006489,A05405,ST00245,approve,,2024-02-12 05:42:27
AU0006490,A05382,ST07883,approve,,2024-02-02 02:37:01
AU0006491,A02273,ST08393,approve,,2024-02-15 09:23:27
AU0006492,A00543,ST08143,approve,,2024-02-08 17:35:40
AU0006493,A03308,ST01658,approve,,2024-02-26 22:27:04
AU0006494,A03005,ST06246,approve,,2024-02-13 11:15:40
AU0006495,A01560,ST01564,approve,,2024-02-22 10:35:15
AU0006496,A02775,ST01557,approve,,2024-02-23 22:06:19
AU0006497,A05269,ST00443,approve,,2024-02-26 02:59:14
AU0006498,A02784,ST08084,approve,,2024-02-19 14:45:37
AU0006499,A00403,ST00705,approve,,2024-02-19 14:18:01
AU0006500,A00598,ST06151,approve,,2024-02-15 03:40:56
AU0006501,A03107,ST01886,approve,,2024-02-05 10:01:00
AU0006502,A02115,ST08444,approve,,2024-02-14 11:21:23
AU0006503,A00386,ST00039,approve,,2024-02-22 22:52:16
AU0006504,A02944,ST00070,approve,,2024-02-06 05:49:07
AU0006505,A01814,ST02106,approve,,2024-02-11 12:40:37
AU0006506,A03417,ST00088,approve,,2024-02-02 09:14:27
AU0006507,A01722,ST02101,approve,,2024-02-01 17:25:57
AU0006508,A02653,ST06469,approve,,2024-02-01 07:23:51
AU0006509,A04902,ST02059,approve,,2024-02-09 05:18:35
AU0006510,A04158,ST06172,approve,,2024-02-03 17:13:33
AU0006511,A05043,ST00606,approve,,2024-02-10 20:48:25
AU0006512,A02810,ST00857,approve,,2024-02-02 20:30:34
AU0006513,A04625,ST00163,approve,,2024-02-28 10:33:54
AU0006514,A03799,ST08452,approve,,2024-02-16 07:53:31
AU0006515,A05049,ST00194,approve,,2024-02-05 00:42:05
AU0006516,A02856,ST04754,approve,,2024-02-15 23:01:26
AU0006517,A02888,ST00658,approve,,2024-02-06 11:42:34
AU0006518,A01087,ST08260,approve,,2024-02-21 22:39:11
AU0006519,A00169,ST00643,approve,,2024-02-09 05:58:17
AU0006520,A02966,ST06946,approve,,2024-02-16 13:15:10
AU0006521,A01982,ST00785,approve,,2024-02-08 08:46:32
AU0006522,A03998,ST04575,approve,,2024-02-02 00:36:41
AU0006523,A01827,ST04785,approve,,2024-02-09 01:15:10
AU0006524,A00694,ST04550,approve,,2024-02-20 20:41:03
AU0006525,A02980,ST04595,approve,,2024-02-04 22:34:10
AU0006526,A01498,ST00911,approve,,2024-02-27 11:58:19
AU0006527,A03297,ST02147,approve,,2024-02-18 05:09:17
AU0006528,A04100,ST04840,approve,,2024-02-17 15:46:02
AU0006529,A02475,ST08490,approve,,2024-02-10 00:17:11
AU0006530,A05035,ST00083,approve,,2024-02-12 12:16:29
AU0006531,A05247,ST08472,approve,,2024-02-11 05:47:19
AU0006532,A05196,ST00110,approve,,2024-02-28 17:05:21
AU0006533,A01841,ST06698,approve,,2024-02-16 10:44:29
AU0006534,A03042,ST06740,approve,,2024-02-01 09:56:46
AU0006535,A05342,ST06787,approve,,2024-02-28 11:57:18
AU0006536,A05419,ST05142,approve,,2024-02-16 06:11:42
AU0006537,A01396,ST00585,approve,,2024-02-16 11:39:40
AU0006538,A00942,ST00222,approve,,2024-02-06 01:49:53
AU0006539,A02097,ST06860,approve,,2024-02-28 23:01:04
AU0006540,A01079,ST00322,approve,,2024-02-05 14:48:06
AU0006541,A05364,ST04472,approve,,2024-02-26 03:05:24
AU0006542,A00611,ST08387,approve,,2024-02-26 10:34:02
AU0006543,A00195,ST00380,approve,,2024-02-13 16:44:33
AU0006544,A05035,ST00400,approve,,2024-02-21 14:48:14
AU0006545,A00308,ST06880,approve,,2024-02-12 11:21:50
AU0006546,A00247,ST00461,approve,,2024-02-26 12:12:26
AU0006547,A01225,ST05105,approve,,2024-02-05 19:44:02
AU0006548,A00642,ST04451,approve,,2024-02-21 12:58:59
AU0006549,A05160,ST01095,approve,,2024-02-22 13:33:22
AU0006550,A05110,ST07090,approve,,2024-02-17 04:53:09
AU0006551,A00022,ST03083,approve,,2024-02-27 03:59:38
AU0006552,A00944,ST03016,approve,,2024-02-14 17:21:41
AU0006553,A04519,ST01813,approve,,2024-02-21 11:34:25
AU0006554,A04498,ST02982,approve,,2024-02-13 23:59:28
AU0006555,A01512,ST02959,approve,,2024-02-23 14:50:00
AU0006556,A04533,ST07578,approve,,2024-02-09 22:13:09
AU0006557,A00732,ST07582,approve,,2024-02-12 05:57:39
AU0006558,A02704,ST02032,approve,,2024-02-16 09:04:50
AU0006559,A00206,ST07622,approve,,2024-02-17 03:23:53
AU0006560,A01834,ST07624,approve,,2024-02-10 12:19:52
AU0006561,A02960,ST07634,approve,,2024-02-21 02:42:08
AU0006562,A03008,ST02724,approve,,2024-02-10 05:30:52
AU0006563,A03405,ST06601,approve,,2024-02-20 10:47:53
AU0006564,A00425,ST02700,approve,,2024-02-15 10:20:52
AU0006565,A00748,ST07863,approve,,2024-02-28 15:54:16
AU0006566,A00717,ST02095,approve,,2024-02-27 20:33:09
AU0006567,A03314,ST02565,approve,,2024-02-09 20:49:56
AU0006568,A01947,ST02522,approve,,2024-02-27 02:04:46
AU0006569,A03976,ST02472,approve,,2024-02-16 13:59:12
AU0006570,A00321,ST02459,approve,,2024-02-22 06:37:03
AU0006571,A02917,ST02430,approve,,2024-02-28 12:23:26
AU0006572,A00732,ST07979,approve,,2024-02-08 14:14:07
AU0006573,A03096,ST00970,approve,,2024-02-09 08:04:19
AU0006574,A00218,ST01677,approve,,2024-02-10 23:26:00
AU0006575,A00687,ST08008,approve,,2024-02-11 07:18:08
AU0006576,A03505,ST01013,approve,,2024-02-28 13:23:23
AU0006577,A03403,ST01090,approve,,2024-02-09 00:37:18
AU0006578,A04350,ST04257,approve,,2024-02-16 15:47:47
AU0006579,A00194,ST04242,approve,,2024-02-20 12:14:40
