cart_id,product_id,quantity,last_update
CT00320,P0353598,1,2024-04-05 21:01:49
CT05604,P0211978,2,2024-04-10 19:42:11
CT06162,P0204420,1,2024-04-07 21:22:55
CT05167,P0022874,1,2024-04-05 05:15:42
CT02181,P0372328,3,2024-04-10 19:32:37
CT02068,P0343336,1,2024-04-08 04:15:41
CT00285,P0279538,2,2024-04-11 19:19:29
CT03753,P0094086,1,2024-04-02 06:23:12
CT05050,P0036275,1,2024-04-01 05:49:17
CT03088,P0137566,1,2024-04-04 06:32:08
CT00110,P0125248,1,2024-04-14 15:58:03
CT00417,P0282561,1,2024-04-02 15:59:08
CT01045,P0232003,1,2024-04-06 08:21:05
CT04120,P0022486,1,2024-04-07 06:18:34
CT01704,P0072455,2,2024-04-14 03:31:03
CT01467,P0153661,1,2024-04-01 22:49:51
CT00115,P0126778,1,2024-04-02 18:11:07
CT03413,P0370342,1,2024-04-03 02:40:40
CT05773,P0040094,1,2024-04-14 02:37:53
CT03454,P0144655,5,2024-04-05 15:37:24
CT03195,P0189588,1,2024-04-12 12:12:51
CT01296,P0189059,1,2024-04-04 21:05:36
CT01058,P0231843,1,2024-04-03 14:01:02
CT01722,P0151090,2,2024-04-12 04:34:39
CT00212,P0329912,2,2024-04-08 16:40:19
CT01547,P0273071,1,2024-04-01 09:19:42
CT04296,P0365525,1,2024-04-10 09:56:24
CT02998,P0051790,2,2024-04-02 02:21:54
CT05455,P0216227,1,2024-04-08 10:02:23
CT04575,P0316410,3,2024-04-14 07:34:30
CT03171,P0278864,1,2024-04-03 14:39:19
CT06364,P0289979,9,2024-04-03 12:09:56
CT05960,P0072679,1,2024-04-07 01:38:52
CT04674,P0208181,1,2024-04-14 23:23:39
CT03342,P0140300,1,2024-04-02 20:30:44
CT02597,P0051464,1,2024-04-10 04:47:07
CT04227,P0188566,2,2024-04-02 21:52:53
CT01987,P0100387,1,2024-04-13 11:18:29
CT01598,P0024718,1,2024-04-14 18:18:48
CT01011,P0029934,1,2024-04-05 21:18:11
CT02987,P0131970,1,2024-04-05 04:41:46
CT04950,P0177824,3,2024-04-11 10:30:35
CT01038,P0045896,1,2024-04-06 12:08:29
CT05158,P0118768,2,2024-04-05 09:43:26
CT02059,P0069330,1,2024-04-06 01:58:25
CT05114,P0223319,1,2024-04-01 23:39:45
CT01921,P0257443,1,2024-04-14 20:44:53
CT01079,P0352855,1,2024-04-09 10:30:35
CT06476,P0043163,1,2024-04-09 12:11:27
CT02998,P0256287,2,2024-04-05 19:03:42
CT05685,P0196795,1,2024-04-07 23:30:18
CT06125,P0357384,1,2024-04-14 19:18:27
CT03813,P0152347,1,2024-04-01 16:41:48
CT00801,P0078629,1,2024-04-11 02:37:36
CT05281,P0204875,1,2024-04-13 03:27:58
CT02007,P0096449,1,2024-04-10 17:30:57
CT03114,P0102192,2,2024-04-01 10:48:06
CT02258,P0292663,1,2024-04-03 11:42:30
CT00546,P0364555,1,2024-04-05 02:37:00
CT02604,P0347224,1,2024-04-10 18:16:05
CT02102,P0163910,1,2024-04-11 22:45:04
CT03015,P0186126,2,2024-04-10 21:34:24
CT00977,P0133455,1,2024-04-04 01:34:28
CT02354,P0334080,1,2024-04-07 21:51:02
CT05380,P0373620,1,2024-04-06 10:41:34
CT00230,P0213293,2,2024-04-06 10:14:02
CT00439,P0313497,1,2024-04-09 19:30:14
CT01091,P0144412,2,2024-04-11 09:56:49
CT04351,P0239475,1,2024-04-04 20:09:09
CT01180,P0085718,1,2024-04-08 10:03:00
CT05891,P0196728,1,2024-04-05 16:51:10
CT05468,P0288665,1,2024-04-07 19:06:02
CT01418,P0025065,1,2024-04-12 15:26:01
CT03185,P0152308,2,2024-04-09 02:02:18
CT05861,P0121783,2,2024-04-10 05:41:35
CT02820,P0180226,1,2024-04-03 08:10:39
CT00182,P0132692,1,2024-04-08 16:50:53
CT05239,P0002704,1,2024-04-06 15:31:53
CT04647,P0131109,1,2024-04-02 05:41:38
CT04207,P0250737,1,2024-04-11 05:27:55
CT00957,P0142697,1,2024-04-14 16:16:09
CT01977,P0076092,2,2024-04-05 00:30:21
CT02558,P0258024,3,2024-04-04 03:22:02
CT01132,P0027559,1,2024-04-02 21:05:31
CT00079,P0383697,1,2024-04-04 14:05:59
CT05321,P0363328,2,2024-04-08 09:35:48
CT01837,P0208351,1,2024-04-03 21:36:09
CT00958,P0115502,2,2024-04-12 12:41:14
CT04506,P0159446,2,2024-04-12 15:31:17
CT06105,P0003194,2,2024-04-14 00:26:20
CT00628,P0018188,1,2024-04-04 10:23:25
CT05657,P0304471,1,2024-04-14 02:07:11
CT04018,P0141503,2,2024-04-03 08:04:32
CT04895,P0254647,2,2024-04-07 21:24:04
CT02564,P0191911,1,2024-04-03 04:05:26
CT02714,P0283697,2,2024-04-05 14:18:46
CT04632,P0161971,1,2024-04-02 04:45:05
CT05275,P0195067,1,2024-04-05 03:01:14
CT04167,P0261539,1,2024-04-02 05:20:34
CT00355,P0326470,2,2024-04-03 23:26:08
CT01367,P0322246,1,2024-04-06 20:01:36
CT01465,P0297301,1,2024-04-05 11:32:16
CT02515,P0214895,2,2024-04-03 00:00:04
CT03443,P0033749,1,2024-04-08 02:42:15
CT04620,P0292143,1,2024-04-12 15:05:39
CT01546,P0184101,1,2024-04-12 00:00:04
CT03360,P0158959,1,2024-04-04 15:36:47
CT06391,P0091283,1,2024-04-11 20:29:05
CT04906,P0064470,3,2024-04-11 21:00:55
CT01755,P0023253,1,2024-04-13 11:56:11
CT05355,P0265204,10,2024-04-13 15:00:42
CT05997,P0205240,1,2024-04-03 00:55:15
CT01364,P0105234,1,2024-04-01 23:38:41
CT03398,P0081603,4,2024-04-05 10:00:02
CT04307,P0145136,1,2024-04-07 00:22:00
CT03703,P0326431,1,2024-04-05 15:08:29
CT02175,P0225600,1,2024-04-02 13:31:30
CT04632,P0017899,1,2024-04-08 17:13:47
CT02858,P0036010,1,2024-04-10 11:53:27
CT02837,P0063879,1,2024-04-08 13:01:25
CT05825,P0331557,2,2024-04-03 15:35:40
CT01545,P0036358,1,2024-04-11 03:18:53
CT04114,P0172879,2,2024-04-10 17:26:06
CT00831,P0159648,2,2024-04-09 15:15:25
CT00170,P0225559,1,2024-04-04 07:58:19
CT02103,P0253208,1,2024-04-10 11:07:52
CT06268,P0108789,1,2024-04-14 18:25:29
CT00006,P0115004,2,2024-04-06 02:28:24
CT05229,P0138943,1,2024-04-06 19:57:14
CT04785,P0149983,1,2024-04-12 20:54:05
CT05602,P0203782,1,2024-04-04 01:32:31
CT04570,P0229271,1,2024-04-14 02:07:27
CT01499,P0210745,1,2024-04-07 16:36:10
CT03527,P0375149,1,2024-04-13 04:04:45
CT02582,P0126536,1,2024-04-01 12:07:32
CT04741,P0069822,1,2024-04-12 07:34:08
CT03355,P0289616,1,2024-04-10 11:12:55
CT00637,P0014662,1,2024-04-08 19:50:46
CT02213,P0339529,1,2024-04-14 16:20:48
CT04636,P0317029,1,2024-04-05 22:55:50
CT03969,P0317833,1,2024-04-04 17:36:13
CT03807,P0105037,1,2024-04-11 22:53:12
CT01782,P0333447,1,2024-04-13 05:27:36
CT01654,P0374091,1,2024-04-06 01:31:48
CT04094,P0035925,2,2024-04-07 03:11:21
CT03467,P0145579,1,2024-04-03 16:19:53
CT04655,P0288243,1,2024-04-14 07:40:40
CT06041,P0371160,1,2024-04-07 15:08:26
CT03138,P0202175,2,2024-04-11 15:20:05
CT01947,P0036883,1,2024-04-11 22:36:52
CT03366,P0115359,1,2024-04-09 16:58:01
CT02970,P0296167,1,2024-04-01 09:25:39
CT02475,P0204959,1,2024-04-11 04:00:51
CT04527,P0079538,1,2024-04-09 23:29:50
CT00436,P0051091,1,2024-04-14 10:41:23
CT04149,P0158635,1,2024-04-05 18:57:49
CT04530,P0059506,1,2024-04-06 21:22:40
CT00363,P0004210,1,2024-04-01 03:03:11
CT02574,P0292764,1,2024-04-09 23:16:26
CT00251,P0372267,1,2024-04-09 16:05:34
CT02330,P0285319,7,2024-04-12 04:58:13
CT02468,P0218217,2,2024-04-04 03:35:05
CT02992,P0137853,3,2024-04-08 02:06:02
CT01405,P0373157,1,2024-04-11 01:30:37
CT02854,P0381645,1,2024-04-02 14:36:31
CT03466,P0344941,1,2024-04-01 10:54:36
CT05127,P0241896,1,2024-04-02 01:20:10
CT05625,P0007748,1,2024-04-07 06:08:04
CT04748,P0291608,1,2024-04-10 12:55:07
CT00591,P0112241,1,2024-04-05 00:10:12
CT01685,P0158396,1,2024-04-05 04:23:24
CT01499,P0120954,1,2024-04-13 02:20:44
CT04244,P0008858,2,2024-04-01 19:55:24
CT01453,P0177103,1,2024-04-14 05:26:29
CT01067,P0167341,1,2024-04-08 18:22:39
CT00949,P0035502,1,2024-04-08 12:33:19
CT03930,P0000626,2,2024-04-10 14:50:21
CT04967,P0064880,2,2024-04-14 19:36:06
CT01806,P0031198,1,2024-04-02 15:49:19
CT06219,P0373735,1,2024-04-01 23:58:09
CT00397,P0027695,2,2024-04-03 17:01:31
CT01366,P0264648,5,2024-04-04 21:16:38
CT05969,P0327651,2,2024-04-01 06:12:39
CT00446,P0186834,1,2024-04-04 01:08:28
CT02322,P0185349,1,2024-04-03 03:15:06
CT00566,P0003094,1,2024-04-06 09:37:27
CT04140,P0210059,1,2024-04-06 09:47:14
CT06497,P0280146,1,2024-04-02 04:57:22
CT03466,P0361669,1,2024-04-05 01:54:03
CT00592,P0009058,1,2024-04-08 05:55:01
CT04310,P0026345,1,2024-04-13 22:12:58
CT03745,P0282028,1,2024-04-06 05:57:35
CT01422,P0067108,1,2024-04-13 16:01:22
CT00785,P0156507,1,2024-04-11 12:40:42
CT02709,P0062876,2,2024-04-06 08:17:33
CT02392,P0308137,1,2024-04-13 16:37:20
CT01042,P0267302,2,2024-04-09 23:38:48
CT05948,P0237580,1,2024-04-14 00:18:45
CT04329,P0346304,9,2024-04-10 04:22:52
CT02567,P0272838,2,2024-04-05 06:10:25
CT05377,P0327062,1,2024-04-12 00:41:35
CT00897,P0333834,1,2024-04-10 19:30:16
CT01388,P0267904,1,2024-04-13 14:57:39
CT03602,P0020805,1,2024-04-01 03:08:11
CT02682,P0301967,2,2024-04-01 20:26:02
CT05800,P0077098,9,2024-04-06 19:38:25
CT00142,P0129210,2,2024-04-02 15:43:43
CT06128,P0036399,2,2024-04-03 23:02:29
CT02723,P0239044,1,2024-04-08 10:42:16
CT03374,P0351188,1,2024-04-02 01:05:22
CT01555,P0166014,1,2024-04-10 05:55:02
CT01023,P0121023,2,2024-04-12 08:09:10
CT04189,P0114545,1,2024-04-10 03:24:35
CT02149,P0156233,1,2024-04-09 04:38:01
CT01351,P0125321,1,2024-04-11 16:16:17
CT01747,P0354671,2,2024-04-01 15:05:33
CT04386,P0021386,1,2024-04-04 22:31:27
CT04209,P0158653,1,2024-04-08 06:01:20
CT00107,P0136083,1,2024-04-01 05:22:49
CT03462,P0077781,1,2024-04-13 05:31:47
CT04112,P0231395,1,2024-04-09 05:54:40
CT01965,P0243236,1,2024-04-07 09:49:49
CT04973,P0271341,1,2024-04-02 15:13:08
CT01771,P0179937,2,2024-04-06 02:50:59
CT06149,P0080543,1,2024-04-14 20:38:56
CT03796,P0049310,1,2024-04-14 10:47:08
CT04795,P0021050,1,2024-04-13 18:06:33
CT02724,P0133652,1,2024-04-05 06:08:30
CT03389,P0093632,1,2024-04-11 08:26:54
CT02779,P0321555,1,2024-04-09 00:32:52
CT04625,P0277249,1,2024-04-09 06:26:20
CT01296,P0181637,1,2024-04-12 21:34:25
CT03338,P0065864,2,2024-04-10 15:44:00
CT05308,P0054412,2,2024-04-02 22:31:44
CT00533,P0309698,1,2024-04-07 21:20:57
CT02507,P0140519,2,2024-04-13 14:23:10
CT04840,P0071079,1,2024-04-08 04:41:12
CT05194,P0005915,1,2024-04-09 04:50:26
CT04967,P0199554,1,2024-04-01 15:07:55
CT00555,P0186737,2,2024-04-01 23:53:26
CT04819,P0188407,2,2024-04-03 10:27:06
CT01390,P0025239,1,2024-04-10 00:51:29
CT01177,P0164427,1,2024-04-05 05:38:27
CT02043,P0332448,1,2024-04-09 11:16:56
CT04499,P0247898,1,2024-04-09 00:21:19
CT01134,P0359297,1,2024-04-06 20:17:13
CT04185,P0085004,1,2024-04-01 09:00:41
CT01970,P0284463,1,2024-04-06 16:11:23
CT02886,P0329021,2,2024-04-09 23:52:05
CT05926,P0290781,2,2024-04-11 08:19:48
CT00162,P0241633,1,2024-04-09 21:11:16
CT03126,P0288494,1,2024-04-02 16:22:58
CT05991,P0262667,1,2024-04-03 20:48:11
CT04135,P0316463,1,2024-04-06 09:27:33
CT03623,P0228261,1,2024-04-01 13:33:38
CT01694,P0064654,1,2024-04-02 11:16:00
CT06115,P0170306,2,2024-04-02 18:32:06
CT02836,P0383321,9,2024-04-08 02:11:29
CT04236,P0014741,1,2024-04-03 00:26:57
CT06025,P0025684,1,2024-04-08 22:18:16
CT04930,P0053045,1,2024-04-12 02:08:53
CT00533,P0176441,3,2024-04-10 21:23:47
CT03583,P0273824,1,2024-04-03 07:12:44
CT02443,P0033947,2,2024-04-10 06:06:20
CT03470,P0353770,3,2024-04-03 11:19:24
CT01107,P0036953,1,2024-04-14 05:29:40
CT00301,P0330385,1,2024-04-11 19:26:26
CT03693,P0358561,1,2024-04-05 10:39:18
CT03191,P0139180,2,2024-04-08 09:28:42
CT04840,P0045555,2,2024-04-06 17:47:17
CT02907,P0131311,2,2024-04-08 00:21:22
CT05928,P0179465,9,2024-04-12 05:22:09
CT01474,P0369312,1,2024-04-02 15:12:24
CT02488,P0247286,1,2024-04-05 09:52:44
CT05252,P0077959,1,2024-04-04 20:56:35
CT03834,P0341483,1,2024-04-06 23:30:09
CT02976,P0250411,2,2024-04-08 10:47:18
CT02596,P0229274,2,2024-04-06 03:54:26
CT03097,P0135985,1,2024-04-03 16:43:35
CT02064,P0015539,1,2024-04-12 14:47:49
CT01176,P0019372,1,2024-04-01 12:39:00
CT03648,P0307386,2,2024-04-02 01:56:10
CT00040,P0230510,1,2024-04-01 01:39:04
CT05182,P0118780,1,2024-04-06 06:27:36
CT01883,P0099269,2,2024-04-06 22:26:41
CT00055,P0310554,2,2024-04-14 17:04:35
CT04730,P0204443,9,2024-04-14 03:29:29
CT05326,P0335326,1,2024-04-11 23:10:16
CT00628,P0272258,1,2024-04-08 23:15:12
CT02568,P0147631,1,2024-04-01 12:52:18
CT00810,P0164996,1,2024-04-09 21:10:14
CT02973,P0160233,1,2024-04-08 12:33:14
CT05188,P0204175,1,2024-04-09 23:34:29
CT03074,P0111703,1,2024-04-05 12:32:55
CT03949,P0080724,1,2024-04-05 16:19:30
CT06326,P0321313,1,2024-04-11 05:25:39
CT04515,P0265745,1,2024-04-13 10:32:39
CT03342,P0116284,1,2024-04-02 03:09:14
CT03835,P0362258,3,2024-04-01 01:42:15
CT00890,P0150546,2,2024-04-09 10:48:17
CT05185,P0339596,1,2024-04-06 15:46:03
CT02090,P0184437,1,2024-04-01 18:52:38
CT04937,P0010961,1,2024-04-11 16:45:59
CT02406,P0342060,1,2024-04-07 03:01:40
CT04607,P0339502,1,2024-04-09 07:19:09
CT00690,P0058143,1,2024-04-13 07:24:17
CT04253,P0239684,1,2024-04-08 16:14:22
CT02083,P0270551,1,2024-04-11 10:14:58
CT03631,P0063746,2,2024-04-11 08:47:21
CT01021,P0200734,1,2024-04-07 16:52:41
CT01141,P0183067,1,2024-04-01 07:57:33
CT06091,P0035070,1,2024-04-02 04:11:02
CT00710,P0209898,1,2024-04-09 16:29:47
CT05311,P0089221,2,2024-04-12 17:31:18
CT01587,P0326347,2,2024-04-10 12:48:04
CT04653,P0298473,1,2024-04-05 13:53:55
CT01821,P0206034,1,2024-04-07 23:28:15
CT00750,P0150038,3,2024-04-04 03:35:51
CT05114,P0016749,2,2024-04-05 17:03:30
CT01770,P0127893,1,2024-04-11 23:57:37
CT05469,P0152634,1,2024-04-03 01:04:46
CT02697,P0189347,1,2024-04-14 16:34:13
CT02498,P0237684,1,2024-04-05 14:11:07
CT03138,P0377250,1,2024-04-09 13:56:15
CT06144,P0286855,1,2024-04-09 12:27:04
CT04534,P0209652,1,2024-04-13 02:49:29
CT05230,P0187512,1,2024-04-06 03:28:50
CT00465,P0202022,1,2024-04-02 23:37:55
CT03924,P0207409,2,2024-04-09 20:16:50
CT00674,P0095241,1,2024-04-12 23:35:33
CT01181,P0304306,1,2024-04-04 06:15:06
CT02855,P0078291,1,2024-04-12 23:43:23
CT01153,P0156518,1,2024-04-14 11:22:54
CT04328,P0313818,2,2024-04-03 02:34:30
CT03041,P0310618,1,2024-04-05 04:11:20
CT03772,P0308359,2,2024-04-04 17:58:51
CT03107,P0281102,2,2024-04-10 05:36:34
CT01750,P0272637,1,2024-04-02 18:51:48
CT01451,P0095273,2,2024-04-12 07:12:17
CT05795,P0168826,10,2024-04-02 09:11:02
CT04424,P0232227,2,2024-04-12 10:52:10
CT00017,P0092902,1,2024-04-05 12:38:44
CT05618,P0130300,2,2024-04-02 18:00:44
CT03924,P0320399,1,2024-04-09 08:00:45
CT02213,P0111744,1,2024-04-13 16:29:28
CT02695,P0075770,1,2024-04-05 14:02:31
CT02567,P0264093,1,2024-04-11 20:23:23
CT03776,P0240431,2,2024-04-03 19:21:10
CT03004,P0222480,1,2024-04-10 21:16:45
CT00604,P0120155,1,2024-04-07 20:21:18
CT02378,P0337599,1,2024-04-08 11:37:19
CT06424,P0384452,1,2024-04-01 05:59:43
CT03095,P0369828,2,2024-04-06 09:20:07
CT00110,P0342650,1,2024-04-01 00:14:59
CT04025,P0152714,2,2024-04-03 08:09:20
CT00847,P0061356,1,2024-04-07 13:07:30
CT01728,P0363842,1,2024-04-01 18:46:14
CT05099,P0141339,1,2024-04-02 03:30:13
CT02069,P0097870,1,2024-04-05 10:01:03
CT06364,P0133516,6,2024-04-10 04:37:57
CT00319,P0172500,2,2024-04-02 21:55:42
CT04731,P0093567,2,2024-04-14 11:22:45
CT03128,P0107613,1,2024-04-11 14:48:53
CT05194,P0221757,2,2024-04-13 04:39:19
CT06220,P0056577,1,2024-04-06 09:34:06
CT01777,P0200581,1,2024-04-02 08:48:10
CT00558,P0131257,1,2024-04-09 09:45:15
CT03147,P0137621,1,2024-04-10 17:20:50
CT05420,P0059201,2,2024-04-03 23:11:50
CT03390,P0264399,1,2024-04-10 04:20:11
CT04809,P0344027,1,2024-04-07 10:05:15
CT00635,P0181323,1,2024-04-13 22:42:48
CT06298,P0274403,1,2024-04-07 14:54:17
CT01910,P0159075,1,2024-04-14 16:26:33
CT00797,P0093882,3,2024-04-14 04:13:22
CT02295,P0116149,4,2024-04-02 14:15:28
CT03168,P0280509,1,2024-04-13 06:46:05
CT01790,P0042098,1,2024-04-12 16:07:46
CT01627,P0076532,1,2024-04-13 20:39:20
CT01695,P0038774,1,2024-04-05 07:38:02
CT03299,P0310579,1,2024-04-11 15:57:53
CT02222,P0056351,1,2024-04-12 13:04:05
CT03502,P0280975,2,2024-04-09 23:25:33
CT00968,P0116847,1,2024-04-12 09:26:27
CT03614,P0319215,2,2024-04-06 02:52:27
CT00017,P0029881,2,2024-04-13 20:57:57
CT03959,P0039129,1,2024-04-05 04:09:18
CT00106,P0097678,2,2024-04-14 08:16:20
CT01892,P0337266,1,2024-04-10 18:30:57
CT03777,P0294764,1,2024-04-12 04:30:45
CT02103,P0267751,2,2024-04-07 14:57:35
CT01434,P0375393,1,2024-04-03 09:17:49
CT02724,P0229985,1,2024-04-03 14:54:41
CT04924,P0209815,10,2024-04-11 16:09:36
CT05275,P0092668,1,2024-04-11 14:17:08
CT05611,P0039041,1,2024-04-04 14:12:25
CT00339,P0180453,2,2024-04-12 18:08:28
CT01000,P0307601,1,2024-04-13 13:08:36
CT00409,P0043446,3,2024-04-05 00:44:30
CT04573,P0285378,1,2024-04-11 12:41:25
CT01208,P0128528,9,2024-04-04 00:05:41
CT02309,P0343002,1,2024-04-06 19:14:27
CT01189,P0061287,1,2024-04-05 11:14:19
CT03678,P0335643,1,2024-04-14 17:35:28
CT02994,P0236621,1,2024-04-08 23:59:17
CT05946,P0107684,2,2024-04-06 05:28:53
CT00495,P0042377,1,2024-04-13 10:13:23
CT02991,P0260380,1,2024-04-04 09:12:18
CT03366,P0291100,1,2024-04-03 16:06:04
CT03120,P0191428,1,2024-04-12 00:16:02
CT00875,P0286994,1,2024-04-05 13:30:56
CT02854,P0190692,1,2024-04-02 18:16:04
CT03039,P0034161,1,2024-04-06 05:44:45
CT06196,P0355326,1,2024-04-09 18:22:22
CT03771,P0207164,1,2024-04-04 17:06:15
CT00764,P0025554,1,2024-04-14 19:36:18
CT05310,P0361893,1,2024-04-13 21:29:31
CT02663,P0078781,2,2024-04-05 13:11:28
CT02683,P0356175,1,2024-04-13 19:52:07
CT04919,P0218150,3,2024-04-11 04:24:38
CT00549,P0046975,1,2024-04-07 18:52:00
CT03926,P0271472,2,2024-04-10 08:52:43
CT06138,P0363450,2,2024-04-01 10:39:35
CT05032,P0079993,1,2024-04-01 13:51:39
CT00588,P0067407,1,2024-04-07 16:56:38
CT01390,P0240461,1,2024-04-04 01:22:31
CT05504,P0196887,1,2024-04-01 10:31:22
CT04741,P0009048,1,2024-04-01 16:03:05
CT02958,P0049422,3,2024-04-06 21:51:46
CT02344,P0061852,2,2024-04-05 22:28:05
CT00946,P0094981,2,2024-04-01 06:57:24
CT03638,P0183304,1,2024-04-08 07:23:15
CT02671,P0330761,1,2024-04-08 20:50:26
CT03019,P0001156,6,2024-04-03 09:33:21
CT02473,P0333517,1,2024-04-07 19:14:04
CT05684,P0262448,3,2024-04-03 20:28:21
CT01940,P0278191,1,2024-04-03 17:27:13
CT02586,P0071312,1,2024-04-04 10:07:38
CT02862,P0048679,1,2024-04-09 22:10:42
CT01634,P0117719,1,2024-04-06 13:51:39
CT03486,P0247020,2,2024-04-05 20:27:46
CT05193,P0330857,1,2024-04-11 08:01:33
CT02715,P0078558,1,2024-04-09 11:05:52
CT03442,P0360234,2,2024-04-04 00:32:00
CT05056,P0166072,1,2024-04-14 07:41:08
CT02512,P0285498,1,2024-04-09 10:51:02
CT05849,P0006194,2,2024-04-06 05:48:21
CT03640,P0200281,1,2024-04-01 15:02:19
CT01314,P0114289,1,2024-04-07 07:05:42
CT00485,P0090237,1,2024-04-06 10:49:34
CT04328,P0337499,1,2024-04-04 10:32:22
CT04105,P0227597,2,2024-04-06 16:17:45
CT04436,P0147578,1,2024-04-05 08:21:18
CT04649,P0222191,1,2024-04-01 06:14:49
CT06232,P0156083,1,2024-04-11 09:42:50
CT04199,P0295174,2,2024-04-11 11:13:45
CT06483,P0239074,3,2024-04-05 06:40:12
CT04838,P0239006,1,2024-04-13 03:57:38
CT03971,P0368936,2,2024-04-13 13:21:29
CT04924,P0027316,1,2024-04-13 11:00:57
CT00083,P0334870,2,2024-04-02 02:16:57
CT00033,P0088977,1,2024-04-09 02:43:50
CT00026,P0255478,1,2024-04-13 00:38:06
CT02550,P0236461,1,2024-04-06 14:58:03
CT05260,P0049178,1,2024-04-06 20:36:14
CT06142,P0260604,2,2024-04-12 17:22:39
CT05305,P0092850,1,2024-04-14 17:37:20
CT01976,P0225147,1,2024-04-07 14:54:20
CT00097,P0234797,1,2024-04-07 19:13:17
CT02704,P0076673,1,2024-04-05 20:49:46
CT00492,P0268783,2,2024-04-01 11:08:14
CT04386,P0181337,3,2024-04-12 01:10:36
CT01562,P0225175,1,2024-04-02 05:10:48
CT04711,P0105340,2,2024-04-12 19:44:35
CT02185,P0062514,1,2024-04-06 23:12:46
CT01671,P0294881,1,2024-04-03 13:01:08
CT02232,P0280432,1,2024-04-06 07:28:37
CT02150,P0230233,1,2024-04-09 04:18:38
CT04572,P0180097,1,2024-04-13 10:02:55
CT02192,P0111528,1,2024-04-09 04:23:50
CT04943,P0006096,1,2024-04-10 20:49:42
CT05012,P0198699,1,2024-04-13 05:13:41
CT03983,P0357425,3,2024-04-07 22:32:17
CT03461,P0205053,1,2024-04-11 00:06:50
CT03754,P0151232,1,2024-04-07 10:21:30
CT01612,P0047992,1,2024-04-08 03:45:15
CT03425,P0294540,1,2024-04-04 09:43:55
CT02918,P0123488,3,2024-04-08 05:21:22
CT05910,P0143206,1,2024-04-08 07:50:44
CT02059,P0354379,1,2024-04-01 05:39:22
CT02101,P0091051,1,2024-04-06 22:51:17
CT04661,P0377113,1,2024-04-05 20:31:27
CT01143,P0369594,1,2024-04-13 12:51:49
CT04557,P0084935,2,2024-04-01 03:09:51
CT01117,P0344559,1,2024-04-01 07:58:49
CT02983,P0364529,6,2024-04-13 11:51:01
CT01595,P0279968,1,2024-04-13 18:25:27
CT01122,P0383264,1,2024-04-14 09:54:08
CT02873,P0105800,1,2024-04-11 19:43:50
CT05724,P0358163,1,2024-04-06 08:33:12
CT05341,P0182813,1,2024-04-05 08:05:58
CT03914,P0025033,1,2024-04-09 09:59:47
CT01376,P0374010,1,2024-04-06 06:43:14
CT01588,P0104562,1,2024-04-09 20:28:54
CT00150,P0011446,1,2024-04-14 04:23:10
CT05419,P0316411,1,2024-04-08 07:02:09
CT01254,P0225624,1,2024-04-02 19:15:31
CT04649,P0280817,1,2024-04-02 12:22:15
CT00317,P0124738,1,2024-04-02 21:04:08
CT04653,P0259833,1,2024-04-10 11:12:23
CT04124,P0218534,2,2024-04-07 14:11:56
CT00703,P0185264,2,2024-04-07 15:53:05
CT04813,P0104985,1,2024-04-05 04:32:08
CT05902,P0322704,5,2024-04-01 14:50:53
CT01889,P0133514,1,2024-04-05 05:46:33
CT03895,P0173648,1,2024-04-06 05:46:27
CT02156,P0328491,1,2024-04-04 18:38:15
CT06449,P0109271,1,2024-04-05 15:31:47
CT02729,P0267478,2,2024-04-08 05:01:11
CT03959,P0023348,1,2024-04-05 23:58:30
CT01768,P0069236,1,2024-04-10 23:11:33
CT00298,P0235579,1,2024-04-08 01:28:35
CT00860,P0089536,10,2024-04-09 09:19:12
CT00711,P0210924,2,2024-04-03 03:23:31
CT03267,P0284452,1,2024-04-14 11:14:26
CT06130,P0307001,1,2024-04-03 02:06:50
CT00794,P0286048,1,2024-04-03 02:11:07
CT02876,P0344653,1,2024-04-08 15:08:55
CT00065,P0146153,2,2024-04-04 05:32:39
CT05026,P0091918,1,2024-04-07 00:43:59
CT04227,P0084363,2,2024-04-11 10:00:37
CT04924,P0306204,1,2024-04-05 10:14:30
CT00549,P0340678,1,2024-04-08 00:40:58
CT01778,P0140745,1,2024-04-14 07:16:36
CT05608,P0329573,1,2024-04-02 17:32:25
CT04217,P0076791,1,2024-04-03 06:50:59
CT05294,P0174195,1,2024-04-13 04:03:12
CT04667,P0294528,1,2024-04-10 00:37:54
CT03454,P0191367,2,2024-04-13 21:35:16
CT04483,P0354215,1,2024-04-12 03:06:14
CT01482,P0038456,1,2024-04-06 14:33:02
CT01536,P0288045,10,2024-04-04 11:51:36
CT06144,P0224108,3,2024-04-10 10:25:56
CT06350,P0335163,1,2024-04-03 04:17:10
CT02792,P0098935,1,2024-04-14 17:32:31
CT02825,P0206443,1,2024-04-13 13:37:45
CT03463,P0007970,1,2024-04-12 20:20:54
CT05326,P0099851,1,2024-04-11 10:09:56
CT02035,P0383050,1,2024-04-06 22:14:52
CT04108,P0054333,1,2024-04-01 09:24:01
CT06191,P0369672,2,2024-04-08 17:46:34
CT04992,P0107702,1,2024-04-09 17:42:31
CT03103,P0178071,2,2024-04-13 06:10:11
CT01884,P0303655,1,2024-04-13 07:43:51
CT05853,P0381985,1,2024-04-08 16:47:58
CT03406,P0089875,1,2024-04-13 16:35:00
CT04413,P0019269,2,2024-04-02 09:41:51
CT01986,P0192335,1,2024-04-05 20:00:21
CT02516,P0091886,2,2024-04-10 10:47:04
