refund_id,purchase_id,refund_reason,refund_amount,refund_status,refund_money,last_update
RF0003964,PR0006657,Item not as described,1,pending,16.95,2024-06-23 03:36:24
RF0003965,PR0006453,Product quality issues,1,pending,12.26,2024-06-28 17:51:27
RF0003966,PR0006626,7-day no-reason return (primary option),1,pending,15.8,2024-06-21 00:34:29
RF0003967,PR0006654,7-day no-reason return (primary option),1,pending,17.95,2024-06-20 04:44:38
RF0003968,PR0006762,7-day no-reason return (primary option),1,pending,17.95,2024-06-28 12:24:32
RF0003969,PR0006764,7-day no-reason return (primary option),1,pending,58.67,2024-06-20 14:08:15
RF0003970,PR0006782,Item not as described,2,pending,76.62,2024-06-26 02:23:13
RF0003971,PR0006711,Item not as described,1,pending,21.54,2024-06-17 08:28:48
RF0003972,PR0006490,7-day no-reason return (primary option),2,pending,31.12,2024-06-21 07:29:35
RF0003973,PR0006511,7-day no-reason return (primary option),2,pending,15.56,2024-06-24 10:31:20
RF0003974,PR0006662,7-day no-reason return (primary option),2,pending,7.78,2024-06-16 08:12:22
RF0003975,PR0006769,7-day no-reason return (primary option),1,pending,21.54,2024-06-28 20:45:37
RF0003976,PR0006623,Other personal reasons,2,pending,71.84,2024-06-29 23:11:26
RF0003977,PR0006574,Logistics / Unboxing issues,2,pending,23.92,2024-06-24 15:37:09
RF0003978,PR0006493,7-day no-reason return (primary option),2,pending,124.32,2024-06-16 14:39:00
RF0003979,PR0006503,7-day no-reason return (primary option),1,pending,15.51,2024-06-20 18:33:41
RF0003980,PR0006501,7-day no-reason return (primary option),1,pending,53.88,2024-06-24 11:19:16
RF0003981,PR0006696,Logistics / Unboxing issues,1,pending,18.11,2024-06-21 04:16:17
RF0003982,PR0006536,7-day no-reason return (primary option),1,pending,5.14,2024-06-23 12:31:30
RF0003983,PR0006648,Product quality issues,1,pending,17.95,2024-06-24 12:19:49
RF0003984,PR0006740,7-day no-reason return (primary option),1,pending,6.59,2024-06-16 01:13:08
RF0003985,PR0006783,7-day no-reason return (primary option),1,pending,20.35,2024-06-19 12:48:42
RF0003986,PR0006673,7-day no-reason return (primary option),1,pending,14.37,2024-06-17 04:20:54
RF0003987,PR0006736,7-day no-reason return (primary option),2,pending,19.14,2024-06-26 06:46:04
RF0003988,PR0006731,7-day no-reason return (primary option),1,pending,11.96,2024-06-21 09:57:36
RF0003989,PR0006812,Product quality issues,1,pending,27.9,2024-06-25 10:01:20
RF0003990,PR0006744,7-day no-reason return (primary option),2,pending,17.96,2024-06-21 07:15:15
RF0003991,PR0006682,Logistics / Unboxing issues,1,pending,8.37,2024-06-25 00:36:52
RF0003992,PR0006829,Wrong/incorrect order fulfillment,2,pending,11.96,2024-06-26 21:24:58
RF0003993,PR0006499,7-day no-reason return (primary option),1,pending,35.92,2024-06-29 00:01:23
RF0003994,PR0006624,Wrong/incorrect order fulfillment,1,pending,286.23,2024-06-29 03:14:36
RF0003995,PR0006672,7-day no-reason return (primary option),1,pending,26.29,2024-06-30 09:41:57
RF0003996,PR0006522,7-day no-reason return (primary option),1,pending,11.96,2024-06-25 11:22:53
RF0003997,PR0006748,7-day no-reason return (primary option),1,pending,71.84,2024-06-23 02:20:17
RF0003998,PR0006753,Item not as described,1,pending,31.13,2024-06-24 19:33:02
RF0003999,PR0006785,Product quality issues,1,pending,11.37,2024-06-30 19:27:59
RF0004000,PR0006527,7-day no-reason return (primary option),1,pending,10.18,2024-06-23 15:17:24
RF0004001,PR0006557,Item not as described,1,pending,1.19,2024-06-17 15:53:40
RF0004002,PR0006670,7-day no-reason return (primary option),2,pending,143.68,2024-06-30 18:34:32
RF0004003,PR0006652,7-day no-reason return (primary option),1,pending,23.94,2024-06-25 03:52:12
RF0004004,PR0006593,Item not as described,1,pending,23.94,2024-06-18 10:11:27
RF0004005,PR0006742,7-day no-reason return (primary option),4,pending,19.12,2024-06-16 09:30:41
RF0004006,PR0006765,7-day no-reason return (primary option),1,pending,43.1,2024-06-24 04:35:12
RF0004007,PR0006787,7-day no-reason return (primary option),1,pending,10.77,2024-06-23 10:20:06
RF0004008,PR0006691,7-day no-reason return (primary option),1,pending,47.89,2024-06-28 18:30:12
RF0004009,PR0006582,Other personal reasons,1,pending,19.92,2024-06-30 15:20:31
RF0004010,PR0006693,7-day no-reason return (primary option),1,pending,38.32,2024-06-30 05:31:00
RF0004011,PR0006539,7-day no-reason return (primary option),1,pending,52.63,2024-06-22 05:27:25
RF0004012,PR0006559,Wrong/incorrect order fulfillment,1,pending,5.98,2024-06-23 04:51:16
RF0004013,PR0006632,Product quality issues,1,pending,8.37,2024-06-17 00:11:51
RF0004014,PR0006699,7-day no-reason return (primary option),1,pending,47.89,2024-06-20 02:39:02
RF0004015,PR0006636,7-day no-reason return (primary option),1,pending,15.56,2024-06-26 17:27:20
RF0004016,PR0006638,Other personal reasons,1,pending,10.77,2024-06-21 17:25:24
RF0004017,PR0006717,7-day no-reason return (primary option),1,pending,26.34,2024-06-16 08:09:22
RF0004018,PR0006819,Other personal reasons,1,pending,47.89,2024-06-16 01:31:46
RF0004019,PR0006886,Product quality issues,2,pending,257.12,2024-06-17 23:43:19
RF0004020,PR0006716,7-day no-reason return (primary option),2,pending,11.98,2024-06-29 08:23:01
RF0004021,PR0006722,7-day no-reason return (primary option),1,pending,8.37,2024-06-26 16:22:24
RF0004022,PR0006634,Item not as described,3,pending,143.67,2024-06-29 04:15:34
RF0004023,PR0006755,7-day no-reason return (primary option),1,pending,5.98,2024-06-21 18:08:11
RF0004024,PR0006579,7-day no-reason return (primary option),1,pending,47.9,2024-06-20 12:25:27
RF0004025,PR0006642,7-day no-reason return (primary option),1,pending,8.98,2024-06-26 21:21:09
RF0004026,PR0006852,Item not as described,1,pending,4.78,2024-06-20 11:56:00
RF0004027,PR0006855,7-day no-reason return (primary option),2,pending,11.96,2024-06-29 15:11:39
RF0004028,PR0006854,7-day no-reason return (primary option),1,pending,8.98,2024-06-29 11:41:47
RF0004029,PR0006817,Item not as described,1,pending,19.04,2024-06-29 01:57:06
RF0004030,PR0006860,Product quality issues,1,pending,11.86,2024-06-24 18:20:21
RF0004031,PR0006703,7-day no-reason return (primary option),1,pending,83.82,2024-06-29 18:36:18
RF0004032,PR0006597,Item not as described,1,pending,26.95,2024-06-17 11:44:24
RF0004033,PR0006766,Logistics / Unboxing issues,1,pending,15.56,2024-06-28 00:47:31
RF0004034,PR0006660,Product quality issues,1,pending,11.96,2024-06-16 12:59:25
RF0004035,PR0006706,7-day no-reason return (primary option),1,pending,10.77,2024-06-20 15:37:40
RF0004036,PR0006745,Product quality issues,2,pending,26.32,2024-06-16 06:07:00
RF0004037,PR0006803,7-day no-reason return (primary option),3,pending,8.07,2024-06-25 21:14:09
RF0004038,PR0006612,7-day no-reason return (primary option),2,pending,5.24,2024-06-25 09:19:08
RF0004039,PR0006606,7-day no-reason return (primary option),1,pending,71.26,2024-06-19 05:19:01
RF0004040,PR0006771,7-day no-reason return (primary option),1,pending,32.22,2024-06-24 00:32:40
RF0004041,PR0006571,7-day no-reason return (primary option),3,pending,546.12,2024-06-23 17:01:08
RF0004042,PR0006572,Product quality issues,1,pending,15.56,2024-06-28 17:29:09
RF0004043,PR0006661,7-day no-reason return (primary option),1,pending,71.84,2024-06-18 21:20:12
RF0004044,PR0006580,7-day no-reason return (primary option),1,pending,2.87,2024-06-23 13:07:25
RF0004045,PR0006644,Item not as described,1,pending,11.96,2024-06-18 09:17:53
RF0004046,PR0006567,Wrong/incorrect order fulfillment,1,pending,65.86,2024-06-29 02:33:22
RF0004047,PR0006798,Item not as described,2,pending,49.82,2024-06-19 19:37:19
RF0004048,PR0006760,Wrong/incorrect order fulfillment,1,pending,4.78,2024-06-17 14:28:35
RF0004049,PR0006930,Product quality issues,1,pending,16.65,2024-06-27 09:09:16
RF0004050,PR0006702,Logistics / Unboxing issues,1,pending,4.19,2024-06-27 04:36:37
RF0004051,PR0006839,Product quality issues,1,pending,26.34,2024-06-24 03:18:44
RF0004052,PR0006848,7-day no-reason return (primary option),1,pending,13.76,2024-06-29 15:15:03
RF0004053,PR0006898,Wrong/incorrect order fulfillment,3,pending,25.14,2024-06-28 05:37:21
RF0004054,PR0006647,7-day no-reason return (primary option),1,pending,8.46,2024-06-30 06:33:05
RF0004055,PR0006822,Wrong/incorrect order fulfillment,1,pending,269.43,2024-06-22 08:23:03
RF0004056,PR0006805,Item not as described,2,pending,47.88,2024-06-21 06:55:37
RF0004057,PR0006649,Item not as described,1,pending,2.99,2024-06-23 19:43:48
RF0004058,PR0006671,Product quality issues,1,pending,7.17,2024-06-29 15:48:40
RF0004059,PR0006827,7-day no-reason return (primary option),1,pending,11.96,2024-06-21 23:34:40
RF0004060,PR0006877,7-day no-reason return (primary option),1,pending,4.66,2024-06-16 04:21:48
RF0004061,PR0006838,Item not as described,2,pending,50.88,2024-06-21 00:58:14
RF0004062,PR0006841,7-day no-reason return (primary option),1,pending,8.26,2024-06-25 07:53:28
RF0004063,PR0006645,Logistics / Unboxing issues,3,pending,99.51,2024-06-21 21:56:07
RF0004064,PR0006658,7-day no-reason return (primary option),1,pending,5.38,2024-06-29 02:11:10
RF0004065,PR0006904,Wrong/incorrect order fulfillment,1,pending,2.1,2024-06-18 20:26:54
RF0004066,PR0006631,Other personal reasons,2,pending,71.84,2024-06-26 08:19:09
RF0004067,PR0006602,Logistics / Unboxing issues,2,pending,67.04,2024-06-27 09:22:15
RF0004068,PR0006830,7-day no-reason return (primary option),1,pending,374.0,2024-06-28 14:18:46
RF0004069,PR0006921,Product quality issues,1,pending,11.96,2024-06-16 13:41:24
RF0004070,PR0006895,7-day no-reason return (primary option),1,pending,70.06,2024-06-30 09:08:23
RF0004071,PR0006780,Product quality issues,1,pending,4.78,2024-06-29 16:19:56
RF0004072,PR0006721,7-day no-reason return (primary option),1,pending,15.32,2024-06-27 23:01:11
RF0004073,PR0006779,Other personal reasons,1,pending,29.93,2024-06-20 16:43:41
RF0004074,PR0006955,Logistics / Unboxing issues,5,pending,96.05,2024-06-18 18:53:16
RF0004075,PR0006756,7-day no-reason return (primary option),2,pending,23.92,2024-06-17 09:00:27
RF0004076,PR0006725,Logistics / Unboxing issues,2,pending,19.14,2024-06-28 23:15:24
RF0004077,PR0006833,7-day no-reason return (primary option),1,pending,41.9,2024-06-18 06:23:56
RF0004078,PR0006867,7-day no-reason return (primary option),2,pending,38.3,2024-06-19 17:51:29
RF0004079,PR0006609,7-day no-reason return (primary option),1,pending,11.96,2024-06-26 08:18:15
RF0004080,PR0006625,Wrong/incorrect order fulfillment,2,pending,59.86,2024-06-29 00:35:51
RF0004081,PR0006761,7-day no-reason return (primary option),1,pending,23.35,2024-06-30 22:56:24
RF0004082,PR0006627,7-day no-reason return (primary option),1,pending,11.96,2024-06-28 01:12:34
RF0004083,PR0006846,7-day no-reason return (primary option),1,pending,21.54,2024-06-25 10:18:37
RF0004084,PR0006712,Product quality issues,4,pending,47.84,2024-06-30 21:09:24
RF0004085,PR0006743,Logistics / Unboxing issues,1,pending,11.95,2024-06-27 09:37:00
RF0004086,PR0006910,Item not as described,1,pending,5.99,2024-06-26 22:09:31
RF0004087,PR0006940,Item not as described,1,pending,17.95,2024-06-28 02:42:04
RF0004088,PR0006781,Other personal reasons,1,pending,150.9,2024-06-23 16:49:03
RF0004089,PR0006687,Wrong/incorrect order fulfillment,1,pending,14.36,2024-06-24 15:05:20
RF0004090,PR0006924,Product quality issues,2,pending,19.14,2024-06-22 15:58:24
RF0004091,PR0006772,7-day no-reason return (primary option),2,pending,27.06,2024-06-16 00:24:33
RF0004092,PR0006887,7-day no-reason return (primary option),1,pending,24.14,2024-06-19 12:59:28
RF0004093,PR0006991,Wrong/incorrect order fulfillment,1,pending,15.56,2024-06-16 05:16:19
RF0004094,PR0006953,Logistics / Unboxing issues,1,pending,13.54,2024-06-29 12:50:22
RF0004095,PR0006824,Product quality issues,1,pending,24.55,2024-06-25 13:12:09
RF0004096,PR0006741,7-day no-reason return (primary option),1,pending,8.37,2024-06-23 15:37:18
RF0004097,PR0006690,7-day no-reason return (primary option),1,pending,16.75,2024-06-18 22:56:15
RF0004098,PR0006907,7-day no-reason return (primary option),2,pending,23.72,2024-06-17 21:36:14
RF0004099,PR0006918,7-day no-reason return (primary option),1,pending,11.96,2024-06-22 23:07:15
RF0004100,PR0006694,7-day no-reason return (primary option),1,pending,17.59,2024-06-18 15:44:52
RF0004101,PR0006831,7-day no-reason return (primary option),3,pending,35.88,2024-06-29 01:05:51
RF0004102,PR0006659,Wrong/incorrect order fulfillment,4,pending,23.92,2024-06-18 05:22:13
RF0004103,PR0006929,Logistics / Unboxing issues,1,pending,7.84,2024-06-27 22:59:12
RF0004104,PR0006674,7-day no-reason return (primary option),1,pending,479.03,2024-06-21 23:35:54
RF0004105,PR0006851,7-day no-reason return (primary option),3,pending,328.59,2024-06-26 00:52:50
RF0004106,PR0006835,7-day no-reason return (primary option),3,pending,409.95,2024-06-24 01:31:39
RF0004107,PR0006797,7-day no-reason return (primary option),1,pending,9.43,2024-06-17 01:08:17
RF0004108,PR0006965,7-day no-reason return (primary option),1,pending,17.93,2024-06-17 17:06:26
RF0004109,PR0006863,7-day no-reason return (primary option),1,pending,20.35,2024-06-25 15:57:51
RF0004110,PR0007012,Product quality issues,2,pending,287.4,2024-06-19 02:42:35
RF0004111,PR0006786,7-day no-reason return (primary option),1,pending,11.96,2024-06-27 18:53:31
RF0004112,PR0007013,Logistics / Unboxing issues,1,pending,7.17,2024-06-23 07:37:34
RF0004113,PR0006931,7-day no-reason return (primary option),1,pending,11.96,2024-06-18 01:51:16
RF0004114,PR0006837,7-day no-reason return (primary option),2,pending,95.56,2024-06-20 08:06:36
RF0004115,PR0006801,Logistics / Unboxing issues,2,pending,7.16,2024-06-29 21:29:55
RF0004116,PR0006689,7-day no-reason return (primary option),2,pending,371.26,2024-06-26 18:53:48
RF0004117,PR0006983,7-day no-reason return (primary option),3,pending,107.76,2024-06-29 15:10:12
RF0004118,PR0006878,Other personal reasons,1,pending,126.03,2024-06-16 02:05:16
RF0004119,PR0006773,Wrong/incorrect order fulfillment,1,pending,16.17,2024-06-27 09:33:01
RF0004120,PR0006859,Product quality issues,2,pending,50.3,2024-06-24 06:16:01
RF0004121,PR0006926,7-day no-reason return (primary option),1,pending,39.51,2024-06-30 13:01:45
RF0004122,PR0006914,7-day no-reason return (primary option),1,pending,11.96,2024-06-18 12:28:41
RF0004123,PR0007021,7-day no-reason return (primary option),2,pending,55.06,2024-06-22 22:42:31
RF0004124,PR0006985,Wrong/incorrect order fulfillment,1,pending,5.98,2024-06-17 03:49:17
RF0004125,PR0006900,7-day no-reason return (primary option),1,pending,9.46,2024-06-18 13:51:19
RF0004126,PR0006845,Item not as described,1,pending,395.2,2024-06-19 22:37:04
RF0004127,PR0006727,7-day no-reason return (primary option),1,pending,9.57,2024-06-18 23:05:29
RF0004128,PR0006876,Wrong/incorrect order fulfillment,1,pending,8.38,2024-06-18 21:30:19
RF0004129,PR0006871,Item not as described,2,pending,37.12,2024-06-24 12:10:33
RF0004130,PR0007045,Item not as described,4,pending,143.72,2024-06-18 17:26:05
RF0004131,PR0006869,7-day no-reason return (primary option),1,pending,59.28,2024-06-28 01:49:28
RF0004132,PR0006974,7-day no-reason return (primary option),1,pending,11.74,2024-06-17 13:41:16
RF0004133,PR0006821,7-day no-reason return (primary option),2,pending,38.3,2024-06-25 06:07:40
RF0004134,PR0007017,Product quality issues,1,pending,413.17,2024-06-20 10:56:07
RF0004135,PR0006963,7-day no-reason return (primary option),1,pending,4.19,2024-06-30 03:31:18
RF0004136,PR0006815,7-day no-reason return (primary option),2,pending,47.66,2024-06-19 05:55:37
RF0004137,PR0007016,7-day no-reason return (primary option),1,pending,31.02,2024-06-20 21:32:53
RF0004138,PR0006949,Item not as described,1,pending,26.46,2024-06-17 20:05:59
RF0004139,PR0006795,7-day no-reason return (primary option),3,pending,71.82,2024-06-28 07:35:43
RF0004140,PR0006826,Other personal reasons,1,pending,14.36,2024-06-25 21:28:05
RF0004141,PR0006861,Product quality issues,2,pending,23.92,2024-06-22 07:39:56
RF0004142,PR0007018,Product quality issues,1,pending,8.97,2024-06-18 07:41:45
RF0004143,PR0007082,7-day no-reason return (primary option),1,pending,11.96,2024-06-18 19:09:06
RF0004144,PR0007002,Wrong/incorrect order fulfillment,1,pending,41.9,2024-06-27 20:04:11
RF0004145,PR0006891,Wrong/incorrect order fulfillment,1,pending,15.56,2024-06-27 04:47:09
RF0004146,PR0007001,Other personal reasons,1,pending,39.4,2024-06-17 20:35:15
RF0004147,PR0006922,Product quality issues,1,pending,9.88,2024-06-21 07:39:50
RF0004148,PR0006758,Wrong/incorrect order fulfillment,5,pending,29.9,2024-06-21 21:41:21
RF0004149,PR0006943,7-day no-reason return (primary option),1,pending,11.96,2024-06-17 01:53:43
RF0004150,PR0006968,7-day no-reason return (primary option),2,pending,8.36,2024-06-29 08:07:21
RF0004151,PR0007032,Logistics / Unboxing issues,1,pending,5.02,2024-06-20 08:43:57
RF0004152,PR0006799,7-day no-reason return (primary option),2,pending,23.92,2024-06-26 02:44:22
RF0004153,PR0007068,Product quality issues,2,pending,21.54,2024-06-29 15:22:36
RF0004154,PR0006889,Logistics / Unboxing issues,1,pending,4.28,2024-06-22 00:42:04
RF0004155,PR0006875,Wrong/incorrect order fulfillment,1,pending,9.57,2024-06-25 19:02:56
RF0004156,PR0006995,7-day no-reason return (primary option),3,pending,35.94,2024-06-19 05:38:13
RF0004157,PR0006927,7-day no-reason return (primary option),1,pending,11.96,2024-06-20 15:34:18
RF0004158,PR0006788,Product quality issues,1,pending,129.31,2024-06-29 06:54:47
RF0004159,PR0006836,Item not as described,2,pending,59.88,2024-06-28 08:52:04
RF0004160,PR0006818,7-day no-reason return (primary option),1,pending,29.94,2024-06-24 02:57:29
RF0004161,PR0007008,Wrong/incorrect order fulfillment,3,pending,21.48,2024-06-28 22:56:45
RF0004162,PR0007055,7-day no-reason return (primary option),1,pending,15.56,2024-06-17 17:10:24
RF0004163,PR0007118,Item not as described,1,pending,38.31,2024-06-17 03:04:07
RF0004164,PR0007061,7-day no-reason return (primary option),1,pending,14.36,2024-06-28 00:17:19
RF0004165,PR0007000,Product quality issues,1,pending,13.99,2024-06-19 14:28:58
RF0004166,PR0007072,Item not as described,1,pending,47.9,2024-06-25 16:54:44
RF0004167,PR0006776,Product quality issues,1,pending,10.77,2024-06-25 11:37:24
RF0004168,PR0006865,7-day no-reason return (primary option),1,pending,11.96,2024-06-20 00:57:24
RF0004169,PR0007004,Product quality issues,1,pending,11.96,2024-06-19 05:31:33
RF0004170,PR0007074,7-day no-reason return (primary option),1,pending,17.93,2024-06-16 19:17:26
RF0004171,PR0006908,7-day no-reason return (primary option),1,pending,21.54,2024-06-21 23:17:30
RF0004172,PR0006977,7-day no-reason return (primary option),1,pending,83.71,2024-06-22 12:15:37
RF0004173,PR0006813,7-day no-reason return (primary option),1,pending,3.17,2024-06-22 02:52:47
RF0004174,PR0007094,Other personal reasons,3,pending,43.08,2024-06-16 04:37:48
RF0004175,PR0007091,7-day no-reason return (primary option),1,pending,41.32,2024-06-27 12:19:28
RF0004176,PR0006916,Item not as described,1,pending,5.62,2024-06-27 01:49:04
RF0004177,PR0006969,Logistics / Unboxing issues,1,pending,17.95,2024-06-26 12:23:05
RF0004178,PR0007123,Wrong/incorrect order fulfillment,1,pending,177.66,2024-06-17 21:23:53
RF0004179,PR0006947,Logistics / Unboxing issues,1,pending,35.84,2024-06-17 04:07:27
RF0004180,PR0006881,7-day no-reason return (primary option),1,pending,43.41,2024-06-22 23:14:54
RF0004181,PR0006796,Product quality issues,2,pending,179.64,2024-06-20 22:19:27
RF0004182,PR0006792,Product quality issues,1,pending,35.92,2024-06-27 04:47:14
RF0004183,PR0006828,7-day no-reason return (primary option),1,pending,179.58,2024-06-21 15:09:03
RF0004184,PR0007030,7-day no-reason return (primary option),1,pending,13.16,2024-06-29 12:50:23
RF0004185,PR0007039,7-day no-reason return (primary option),2,pending,23.92,2024-06-16 18:47:53
RF0004186,PR0006998,7-day no-reason return (primary option),2,pending,50.22,2024-06-20 14:37:53
RF0004187,PR0007007,Wrong/incorrect order fulfillment,1,pending,4.78,2024-06-30 00:53:45
RF0004188,PR0007052,7-day no-reason return (primary option),1,pending,228.66,2024-06-28 19:08:40
RF0004189,PR0007156,7-day no-reason return (primary option),1,pending,8.28,2024-06-16 03:49:36
RF0004190,PR0006806,7-day no-reason return (primary option),2,pending,102.98,2024-06-30 17:52:57
RF0004191,PR0006840,Wrong/incorrect order fulfillment,1,pending,15.56,2024-06-24 00:03:02
RF0004192,PR0006842,7-day no-reason return (primary option),2,pending,52.68,2024-06-17 15:55:32
RF0004193,PR0007067,Item not as described,4,pending,81.4,2024-06-18 16:49:02
RF0004194,PR0007083,7-day no-reason return (primary option),1,pending,7.17,2024-06-16 20:55:11
RF0004195,PR0007049,Logistics / Unboxing issues,1,pending,8.37,2024-06-29 23:55:08
RF0004196,PR0007145,7-day no-reason return (primary option),1,pending,155.68,2024-06-22 19:59:31
RF0004197,PR0006872,Wrong/incorrect order fulfillment,1,pending,50.36,2024-06-30 06:19:20
RF0004198,PR0007024,Wrong/incorrect order fulfillment,1,pending,10.77,2024-06-16 15:46:01
RF0004199,PR0007180,Product quality issues,1,pending,11.96,2024-06-26 13:28:05
RF0004200,PR0007184,Product quality issues,1,pending,191.62,2024-06-22 14:42:55
RF0004201,PR0006814,7-day no-reason return (primary option),1,pending,11.96,2024-06-17 11:33:25
RF0004202,PR0007020,Product quality issues,1,pending,64.67,2024-06-17 08:15:09
RF0004203,PR0007078,7-day no-reason return (primary option),1,pending,11.96,2024-06-28 13:06:57
RF0004204,PR0007138,Product quality issues,1,pending,65.86,2024-06-21 06:00:09
RF0004205,PR0006870,Logistics / Unboxing issues,1,pending,43.05,2024-06-25 10:54:12
RF0004206,PR0006902,Product quality issues,1,pending,4.78,2024-06-16 12:21:27
RF0004207,PR0007046,7-day no-reason return (primary option),1,pending,29.93,2024-06-18 04:55:19
RF0004208,PR0007185,Item not as described,1,pending,15.56,2024-06-25 14:30:29
RF0004209,PR0007129,7-day no-reason return (primary option),1,pending,11.96,2024-06-20 14:55:59
RF0004210,PR0007071,Logistics / Unboxing issues,1,pending,2.5,2024-06-22 22:48:26
RF0004211,PR0006849,7-day no-reason return (primary option),1,pending,8.97,2024-06-18 01:01:43
RF0004212,PR0007163,Other personal reasons,1,pending,9.57,2024-06-22 12:04:50
RF0004213,PR0007175,Product quality issues,2,pending,23.92,2024-06-17 19:11:24
RF0004214,PR0006941,Wrong/incorrect order fulfillment,3,pending,19.77,2024-06-17 13:54:03
RF0004215,PR0007111,7-day no-reason return (primary option),2,pending,483.84,2024-06-21 00:46:35
RF0004216,PR0006946,Logistics / Unboxing issues,1,pending,14.36,2024-06-24 14:17:52
RF0004217,PR0007117,Item not as described,2,pending,14.34,2024-06-25 09:33:04
RF0004218,PR0007076,7-day no-reason return (primary option),1,pending,178.19,2024-06-16 05:12:04
RF0004219,PR0007033,7-day no-reason return (primary option),1,pending,19.15,2024-06-26 12:41:34
RF0004220,PR0007006,7-day no-reason return (primary option),1,pending,14.37,2024-06-22 11:51:27
RF0004221,PR0007164,7-day no-reason return (primary option),1,pending,23.35,2024-06-18 18:07:15
RF0004222,PR0007131,Logistics / Unboxing issues,1,pending,77.96,2024-06-24 23:46:07
RF0004223,PR0006976,Other personal reasons,1,pending,607.07,2024-06-24 05:17:07
RF0004224,PR0007132,Product quality issues,1,pending,251.49,2024-06-24 04:34:30
RF0004225,PR0007098,Item not as described,2,pending,9.56,2024-06-16 19:34:31
RF0004226,PR0007205,7-day no-reason return (primary option),1,pending,23.94,2024-06-17 22:02:07
RF0004227,PR0007124,Logistics / Unboxing issues,2,pending,19.04,2024-06-25 00:48:08
RF0004228,PR0006937,Product quality issues,1,pending,9.57,2024-06-16 03:38:19
RF0004229,PR0006973,Logistics / Unboxing issues,1,pending,19.15,2024-06-30 13:54:41
RF0004230,PR0006979,7-day no-reason return (primary option),2,pending,167.64,2024-06-16 03:57:05
RF0004231,PR0006880,7-day no-reason return (primary option),2,pending,25.86,2024-06-20 17:47:35
RF0004232,PR0007222,7-day no-reason return (primary option),1,pending,11.96,2024-06-17 10:08:10
RF0004233,PR0006925,Logistics / Unboxing issues,1,pending,23.94,2024-06-22 03:00:33
RF0004234,PR0007084,7-day no-reason return (primary option),1,pending,59.87,2024-06-20 23:56:21
RF0004235,PR0007037,7-day no-reason return (primary option),1,pending,9.94,2024-06-24 10:33:49
RF0004236,PR0007196,7-day no-reason return (primary option),2,pending,31.08,2024-06-20 11:57:20
RF0004237,PR0007250,Product quality issues,1,pending,5.98,2024-06-21 15:50:34
RF0004238,PR0006920,7-day no-reason return (primary option),1,pending,11.5,2024-06-28 20:42:33
RF0004239,PR0007201,7-day no-reason return (primary option),1,pending,41.9,2024-06-19 09:19:00
RF0004240,PR0007035,7-day no-reason return (primary option),4,pending,364.04,2024-06-24 03:25:00
RF0004241,PR0007265,7-day no-reason return (primary option),1,pending,21.54,2024-06-22 04:38:04
RF0004242,PR0007101,7-day no-reason return (primary option),1,pending,11.86,2024-06-27 12:40:24
RF0004243,PR0007160,7-day no-reason return (primary option),1,pending,119.75,2024-06-20 10:22:44
RF0004244,PR0006913,7-day no-reason return (primary option),1,pending,23.94,2024-06-25 02:44:58
RF0004245,PR0006936,Item not as described,1,pending,53.88,2024-06-17 06:44:23
RF0004246,PR0007038,Product quality issues,1,pending,23.93,2024-06-16 18:57:18
RF0004247,PR0007158,Item not as described,1,pending,23.94,2024-06-16 06:00:42
RF0004248,PR0006951,7-day no-reason return (primary option),1,pending,330.54,2024-06-23 08:26:28
RF0004249,PR0007031,Wrong/incorrect order fulfillment,1,pending,7.04,2024-06-25 00:02:15
RF0004250,PR0007223,7-day no-reason return (primary option),3,pending,13.77,2024-06-23 05:11:37
RF0004251,PR0007105,7-day no-reason return (primary option),1,pending,56.28,2024-06-26 02:29:36
RF0004252,PR0007062,7-day no-reason return (primary option),2,pending,736.52,2024-06-24 15:45:10
RF0004253,PR0007189,Logistics / Unboxing issues,1,pending,47.89,2024-06-26 14:44:34
RF0004254,PR0007202,7-day no-reason return (primary option),1,pending,23.94,2024-06-17 20:44:22
RF0004255,PR0007295,7-day no-reason return (primary option),1,pending,14.32,2024-06-28 17:21:37
RF0004256,PR0007228,7-day no-reason return (primary option),1,pending,4.78,2024-06-29 05:39:08
RF0004257,PR0007174,7-day no-reason return (primary option),2,pending,53.9,2024-06-16 16:55:27
RF0004258,PR0007010,7-day no-reason return (primary option),1,pending,5.98,2024-06-30 22:37:45
RF0004259,PR0007176,7-day no-reason return (primary option),1,pending,8.37,2024-06-21 02:20:17
RF0004260,PR0007090,Other personal reasons,1,pending,4.78,2024-06-22 01:13:42
RF0004261,PR0007203,7-day no-reason return (primary option),1,pending,4.78,2024-06-16 15:14:20
RF0004262,PR0007225,7-day no-reason return (primary option),1,pending,107.77,2024-06-28 06:04:16
RF0004263,PR0007009,Product quality issues,1,pending,4.18,2024-06-28 23:13:21
RF0004264,PR0006994,7-day no-reason return (primary option),1,pending,17.16,2024-06-21 17:06:25
RF0004265,PR0007249,Wrong/incorrect order fulfillment,1,pending,11.96,2024-06-20 23:56:40
RF0004266,PR0007029,7-day no-reason return (primary option),1,pending,25.14,2024-06-17 01:49:57
RF0004267,PR0007212,7-day no-reason return (primary option),1,pending,23.94,2024-06-16 11:56:00
RF0004268,PR0007086,Product quality issues,1,pending,92.79,2024-06-26 03:23:27
RF0004269,PR0007300,7-day no-reason return (primary option),2,pending,35.9,2024-06-20 11:41:01
